"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig","Entr","Saídas"
"D300","116","19","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"D300","116","20","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","","OC"
"D301","117","01","REG","Texto fixo contendo ""D301""","C","004","-","","Não apresentar","O"
"D301","117","02","NUM_DOC_CANC","Número do documento fiscal cancelado","N","-","-","","","O"
"D310","118","01","REG","Texto fixo contendo ""D310""","C","004","-","","Não apresentar","O"
"D310","118","02","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE","N","007*","-","","","O"
"D310","118","03","VL_SERV","Valor total da prestação de serviço","N","-","02","","","O"
"D310","118","04","VL_BC_ICMS","Valor total da base de cálculo do ICMS","N","-","02","","","OC"
"D310","118","05","VL_ICMS","Valor total do ICMS","N","-","02","","","OC"
"D350","118","01","REG","Texto fixo contendo ""D350""","C","004","-","","Não apresentar","O"
"D350","118","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"D350","118","03","ECF_MOD","Modelo do equipamento","C","020","-","","","O"
"D350","118","04","ECF_FAB","Número de série de fabricação do ECF","C","021","-","","","O"
"D350","118","05","ECF_CX","Número do caixa atribuído ao ECF","N","003","-","","","O"
"D355","118","01","REG","Texto fixo contendo ""D355""","C","004","-","","Não apresentar","O"
"D355","118","02","DT_DOC","Data do movimento a que se refere a Redução Z","N","008*","-","","","O"
"D355","119","03","CRO","Posição do Contador de Reinício de Operação","N","003","-","","","O"
"D355","119","04","CRZ","Posição do Contador de Redução Z","N","006","-","","","O"
"D355","119","05","NUM_COO_FIN","Número do Contador de Ordem de Operação do último documento emitido no dia. (Número do COO na Redução Z)","N","009","-","","","O"
"D355","119","06","GT_FIN","Valor do Grande Total final","N","-","02","","","O"
"D355","119","07","VL_BRT","Valor da venda bruta","N","-","02","","","O"
"D360","119","01","REG","Texto fixo contendo ""D360""","C","004","-","","Não apresentar","O"
"D360","119","02","VL_PIS","Valor total do PIS","N","-","02","","","OC"
"D360","119","03","VL_COFINS","Valor total da COFINS","N","-","02","","","OC"
"D365","119","01","REG","Texto fixo contendo ""D365""","C","004","-","","Não","O"
"D365","120","02","COD_TOT_PAR","Código do totalizador, conforme Tabela 4.4.6","C","007","-","","apresentar","O"
"D365","120","03","VLR_ACUM_TOT","Valor acumulado no totalizador, relativo à respectiva Redução Z.","N","-","02","","","O"
"D365","120","04","NR_TOT","Número do totalizador quando ocorrer mais de uma situação com a mesma carga tributária efetiva.","N","002","-","","","OC"
"D365","120","05","DESCR_NR_TOT","Descrição da situação tributária relativa ao totalizador parcial, quando houver mais de um com a mesma carga tributária efetiva.","C","-","-","","","OC"
"D370","120","01","REG","Texto fixo contendo ""D370""","C","004","-","","Não apresentar","O"
"D370","120","02","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE","N","007*","-","","","O"
"D370","120","03","VL_SERV","Valor total da prestação de serviço","N","-","02","","","O"
"D370","120","04","QTD_BILH","Quantidade de bilhetes emitidos","N","-","-","","","O"
"D370","120","05","VL_BC_ICMS","Valor total da base de cálculo do ICMS","N","-","02","","","OC"
"D370","120","06","VL_ICMS","Valor total do ICMS","N","-","02","","","OC"
"D390","121","01","REG","Texto fixo contendo ""D390""","C","004","-","","Não apresentar","O"
"D390","121","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1.","N","003*","-","","","O"
"D390","121","03","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"D390","121","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"D390","121","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS, incluídas as despesas acessórias e acréscimos","N","-","02","","","O"
"D390","121","06","VL_BC_ISSQN","Valor da base de cálculo do ISSQN","N","-","02","","","OC"
"D390","121","07","ALIQ_ISSQN","Alíquota do ISSQN","N","006","02","","","OC"
"D390","121","08","VL_ISSQN","Valor do ISSQN","N","-","02","","","OC"
"D390","121","09","VL_BC_ICMS","Base de cálculo do ICMS acumulada relativa à alíquota informada","N","-","02","","","O"
"D390","121","10","VL_ICMS","Valor do ICMS acumulado relativo à alíquota informada","N","-","02","","","O"
"D390","121","11","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"D400","122","01","REG","Texto fixo contendo ""D400""","C","004","-","","Não apresentar","O"
"D400","122","02","COD_PART","Código do participante (campo 02 do Registro 0150): - agência, filial ou posto","C","060","-","","","O"
"D400","122","03","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"D400","122","04","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","","","O"
"D400","122","05","SER","Série do documento fiscal","C","004","-","","","OC"
"D400","122","06","SUB","Subsérie do documento fiscal","N","003","-","","","OC"
"D400","122","07","NUM_DOC","Número do documento fiscal resumo.","N","006","-","","","O"
"D400","122","08","DT_DOC","Data da emissão do documento fiscal","N","008*","-","","","O"
"D400","122","09","VL_DOC","Valor total do documento fiscal","N","-","02","","","O"
"D400","122","10","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"D400","122","11","VL_SERV","Valor acumulado da prestação de serviço","N","-","02","","","O"
"D400","122","12","VL_BC_ICMS","Valor total da base de cálculo do ICMS","N","-","02","","","OC"
"D400","122","13","VL_ICMS","Valor total do ICMS","N","-","02","","","OC"
"D400","122","14","VL_PIS","Valor do PIS","N","-","02","","","OC"
"D400","122","15","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"D400","122","16","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","","OC"
"D410","123","01","REG","Texto fixo contendo ""D410""","C","004","-","","Não apresentar","O"
"D410","123","02","COD_MOD","Código do modelo do documento fiscal , conforme a Tabela 4.1.1","C","002*","-","","","O"
"D410","123","03","SER","Série do documento fiscal","C","004","-","","","O"
"D410","123","04","SUB","Subsérie do documento fiscal","N","003","-","","","OC"
"D410","123","05","NUM_DOC_INI","Número do documento fiscal inicial (mesmo modelo, série e subsérie)","N","006","-","","","O"
"D410","123","06","NUM_DOC_FIN","Número do documento fiscal final(mesmo modelo, série e subsérie)","N","-","-","","","O"
"D410","124","07","DT_DOC","Data da emissão dos documentos fiscais","N","008*","-","","","O"
"D410","124","08","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"D410","124","09","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"D410","124","10","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"D410","124","11","VL_OPR","Valor total acumulado das operações correspondentes à combinação de CST_ICMS, CFOP e alíquota do ICMS, incluídas as despesas acessórias e acréscimos.","N","-","02","","","O"
"D410","124","12","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"D410","124","13","VL_SERV","Valor acumulado da prestação de serviço","N","-","02","","","O"
"D410","124","14","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","O"
"D410","124","15","VL_ICMS","Valor acumulado do ICMS","N","-","02","","","O"
"D411","124","01","REG","Texto fixo contendo ""D411""","C","004","-","","Não apresentar","O"
"D411","124","02","NUM_DOC_CANC","Número do documento fiscal cancelado","N","-","-","","","O"
"D420","125","01","REG","Texto fixo contendo ""D420""","C","004","-","","Não apresentar","O"
"D420","125","02","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE","N","007*","-","","","O"
"D420","125","03","VL_SERV","Valor total da prestação de serviço","N","-","02","","","O"
"D420","125","04","VL_BC_ICMS","Valor total da base de cálculo do ICMS","N","-","02","","","O"
"D420","125","05","VL_ICMS","Valor total do ICMS","N","-","02","","","O"
"D500","125","01","REG","Texto fixo contendo ""D500""","C","004","-","","O","O"
"D500","125","02","IND_OPER","Indicador do tipo de operação: 0- Aquisição; 1- Prestação","C","001*","-","","O","O"
"D500","125","03","IND_EMIT","Indicador do emitente do documento fiscal: 0- Emissão própria; 1- Terceiros","C","001*","-","","O","O"
"D500","126","04","COD_PART","Código do participante (campo 02 do Registro 0150): - do prestador do serviço, no caso de aquisição; - do tomador do serviço, no caso de prestação.","C","060","-","","O","O"
"D500","126","05","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","O","O"
"D500","126","06","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","","O","O"
"D500","126","07","SER","Série do documento fiscal","C","004","-","","OC","OC"
"D500","126","08","SUB","Subsérie do documento fiscal","C","003","-","","OC","OC"
"D500","126","09","NUM_DOC","Número do documento fiscal","N","009","-","","O","O"
"D500","126","10","DT_DOC","Data da emissão do documento fiscal","N","008*","-","","O","O"
"D500","126","11","DT_A_P","Data da entrada (aquisição) ou da saída (prestação do serviço)","N","008*","-","","OC","OC"
"D500","126","12","VL_DOC","Valor total do documento fiscal","N","-","02","","O","O"
"D500","126","13","VL_DESC","Valor total do desconto","N","-","02","","OC","OC"
"D500","126","14","VL_SERV","Valor da prestação de serviços","N","-","02","","O","O"
"D500","126","15","VL_SERV_NT","Valor total dos serviços não-tributados pelo ICMS","N","-","02","","OC","O"
"D500","126","16","VL_TERC","Valores cobrados em nome de terceiros","N","-","02","","OC","O"
"D500","126","17","VL_DA","Valor de outras despesas indicadas no documento fiscal","N","-","02","","OC","O"
"D500","126","18","VL_BC_ICMS","Valor da base de cálculo do ICMS","N","-","02","","OC","O"
"D500","126","19","VL_ICMS","Valor do ICMS","N","-","02","","OC","O"
"D500","126","20","COD_INF","Código da informação complementar (campo 02 do Registro 0450)","C","006","-","","OC","OC"
"D500","126","21","VL_PIS","Valor do PIS","N","-","02","","OC","OC"
"D500","126","22","VL_COFINS","Valor da COFINS","N","-","02","","OC","OC"
"D500","126","23","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","OC","OC"
"D500","126","24","TP_ASSINANTE","Código do Tipo de Assinante: 1 - Comercial/Industrial 2 - Poder Público 3 - Residencial/Pessoa física 4 - Público 5 - Semi-Público 6 - Outros","N","001*","-","","OC","O"
"D510","127","01","REG","Texto fixo contendo ""D510""","C","004","-","","Não apresentar","O"
"D510","127","02","NUM_ITEM","Número sequencial do item no documento fiscal","N","003","-","","","O"
"D510","127","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"D510","127","04","COD_CLASS","Código de classificação do item do serviço de comunicação ou de telecomunicação, conforme a Tabela 4.4.1","N","004*","-","","","O"
"D510","127","05","QTD","Quantidade do item","N","-","03","","","O"
"D510","127","06","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"D510","127","07","VL_ITEM","Valor do item","N","-","02","","","O"
"D510","127","08","VL_DESC","Valor total do desconto","N","-","02","","","OC"
"D510","127","09","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"D510","127","10","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"D510","127","11","VL_BC_ICMS","Valor da base de cálculo do ICMS","N","-","02","","","OC"
"D510","127","12","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"D510","127","13","VL_ICMS","Valor do ICMS creditado/debitado","N","-","02","","","OC"
"D510","127","14","VL_BC_ICMS_U F","Valor da base de cálculo do ICMS de outras UFs","N","-","02","","","OC"
"D510","127","15","VL_ICMS_UF","Valor do ICMS de outras UFs","N","-","02","","","OC"
"D510","127","16","IND_REC","Indicador do tipo de receita: 0- Receita própria - serviços prestados; 1- Receita própria - cobrança de débitos; 2- Receita própria - venda de mercadorias; 3- Receita própria - venda de serviço pré-pago; 4- Outras receitas próprias; 5- Receitas de terceiros (co-faturamento); 9- Outras receitas de terceiros","C","001*","-","","","O"
"D510","127","17","COD_PART","Código do participante (campo 02 do Registro 0150) receptor da receita, terceiro da operação, se houver.","C","060","-","","","OC"
"D510","127","18","VL_PIS","Valor do PIS","N","-","02","","","OC"
"D510","127","19","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"D510","127","20","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","","OC"
"D530","128","01","REG","Texto fixo contendo ""D530""","C","004","-","","Não","O"
"D530","129","02","IND_SERV","Indicador do tipo de serviço prestado: 0- Telefonia; 1- Comunicação de dados; 2- TV por assinatura; 3- Provimento de acesso à Internet; 4- Multimídia; 9- Outros","C","001*","-","","apresentar","O"
"D530","129","03","DT_INI_SERV","Data em que se iniciou a prestação do serviço","N","008*","-","","","OC"
"D530","129","04","DT_FIN_SERV","Data em que se encerrou a prestação do serviço","N","008*","-","","","OC"
"D530","129","05","PER_FISCAL","Período fiscal da prestação do serviço (MMAAAA)","N","006*","-","","","O"
"D530","129","06","COD_AREA","Código de área do terminal faturado","C","-","-","","","OC"
"D530","129","07","TERMINAL","Identificação do terminal faturado","N","-","-","","","OC"
"D590","129","01","REG","Texto fixo contendo ""D590""","C","004","-","","O","O"
"D590","129","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","O","O"
"D590","129","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","O","O"
"D590","129","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"D590","129","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS, incluídas as despesas acessórias e acréscimos","N","-","02","","O","O"
"D590","129","06","VL_BC_ICMS","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" referente à combinação CST_ICMS, CFOP, e alíquota do ICMS","N","-","02","","O","O"
"D590","129","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação CST_ICMS, CFOP, e alíquota do ICMS","N","-","02","","O","O"
"D590","129","08","VL_BC_ICMS_U F","Parcela correspondente ao valor da base de cálculo do ICMS de outras UFs, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","O","O"
"D590","130","09","VL_ICMS_UF","Parcela correspondente ao valor do ICMS de outras UFs, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","O","O"
"D590","130","10","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","O","O"
"D590","130","11","COD_OBS","Código da observação (campo 02 do Registro 0460)","C","006","-","","OC","OC"
"D600","130","01","REG","Texto fixo contendo ""D600""","C","004","-","","Não apresentar","O"
"D600","130","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"D600","131","03","COD_MUN","Código do município dos terminais faturados, conforme a tabela IBGE","N","007*","-","","","O"
"D600","131","04","SER","Série do documento fiscal","C","004","-","","","O"
"D600","131","05","SUB","Subsérie do documento fiscal","N","003","-","","","OC"
"D600","131","06","COD_CONS","Código de classe de consumo dos serviços de comunicação ou de telecomunicação, conforme a Tabela 4.4.4","N","002*","-","","","O"
"D600","131","07","QTD_CONS","Quantidade de documentos consolidados neste registro","N","-","-","","","O"
"D600","131","08","DT_DOC","Data dos documentos consolidados","N","008*","-","","","O"
"D600","131","09","VL_DOC","Valor total acumulado dos documentos fiscais","N","-","02","","","O"
"D600","131","10","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"D600","131","11","VL_SERV","Valor acumulado das prestações de serviços tributados pelo ICMS","N","-","02","","","O"
"D600","131","12","VL_SERV_N T","Valor acumulado dos serviços não- tributados pelo ICMS","N","-","02","","","OC"
"D600","131","13","VL_TERC","Valores cobrados em nome de terceiros","N","-","02","","","OC"
"D600","131","14","VL_DA","Valor acumulado das despesas acessórias","N","-","02","","","OC"
"D600","131","15","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","O"
"D600","131","16","VL_ICMS","Valor acumulado do ICMS","N","-","02","","","O"
"D600","131","17","VL_PIS","Valor do PIS","N","-","02","","","OC"
"D600","131","18","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"D610","132","01","REG","Texto fixo contendo ""D610""","C","004","-","","Não apresentar","O"
"D610","132","02","COD_CLASS","Código de classificação do item do serviço de comunicação ou de telecomunicação, conforme a Tabela 4.4.1","N","004*","-","","","O"
"D610","132","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"D610","132","04","QTD","Quantidade acumulada do item","N","-","03","","","O"
"D610","132","05","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"D610","132","06","VL_ITEM","Valor acumulado do item","N","-","02","","","O"
"D610","132","07","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"D610","132","08","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"D610","132","09","CFOP","Código Fiscal de Operação e Prestação conforme tabela indicada no item 4.2.2.","N","004*","-","","","O"
"D610","132","10","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"D610","132","11","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","O"
"D610","132","12","VL_ICMS","Valor acumulado do ICMS debitado","N","-","02","","","O"
"D610","132","13","VL_BC_ICMS _UF","Valor da base de cálculo do ICMS de outras UFs","N","-","02","","","OC"
"D610","132","14","VL_ICMS_UF","Valor do ICMS de outras UFs","N","-","02","","","OC"
"D610","132","15","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","OC"
"D610","132","16","VL_PIS","Valor acumulado do PIS","N","-","02","","","OC"
"D610","132","17","VL_COFINS","Valor acumulado da COFINS","N","-","02","","","OC"
"D610","132","18","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","","OC"
"D690","133","01","REG","Texto fixo contendo ""D690""","C","004","-","","Não apresentar","O"
"D690","133","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","","O"
"D690","133","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","","O"
"D690","133","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"D690","133","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS, incluídas as despesas acessórias e acréscimos","N","-","02","","","O"
"D690","133","06","VL_BC_ICMS","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" referente à combinação CST_ICMS, CFOP, e alíquota do ICMS","N","-","02","","","O"
"D690","133","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação CST_ICMS, CFOP, e alíquota do ICMS","N","-","02","","","O"
"D690","133","08","VL_BC_ICMS _UF","Parcela correspondente ao valor da base de cálculo do ICMS de outras UFs, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"D690","133","09","VL_ICMS_UF","Parcela correspondente ao valor do ICMS de outras UFs, referente à combinação de CST ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","O"
"D690","133","10","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"D690","133","11","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"D695","134","01","REG","Texto fixo contendo ""D695""","C","004","-","","Não apresentar","O"
"D695","134","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1.","C","002*","-","","","O"
"D695","134","03","SER","Série do documento fiscal","C","004","-","","","O"
"D695","134","04","NRO_ORD_INI","Número de ordem inicial","N","009","-","","","O"
"D695","134","05","NRO_ORD_FIN","Número de ordem final","N","009","-","","","O"
"D695","135","06","DT_DOC_INI","Data de emissão inicial dos documentos / Data inicial de vencimento da fatura","N","008*","-","","","O"
"D695","135","07","DT_DOC_FIN","Data de emissão final dos documentos / Data final do vencimento da fatura","N","008*","-","","","O"
"D695","135","08","NOM_MEST","Nome do arquivo Mestre de Documento Fiscal","C","033","-","","","O"
"D695","135","09","CHV_COD_DIG","Chave de codificação digital do arquivo Mestre de Documento Fiscal","C","032","-","","","O"
"D696","135","01","REG","Texto fixo contendo ""D696""","C","004","-","","Não Apresentar","O"
"D696","135","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","","O"
"D696","135","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","","O"
"D696","135","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"D696","135","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS, incluídas as despesas acessórias e acréscimos","N","-","02","","","O"
"D696","135","06","VL_BC_ICMS","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" referente à combinação CST_ICMS, CFOP, e alíquota do ICMS","N","-","02","","","O"
"D696","136","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação CST_ICMS, CFOP, e alíquota do ICMS","N","-","02","","","O"
"D696","136","08","VL_BC_ICMS _UF","Parcela correspondente ao valor da base de cálculo do ICMS de outras UFs, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS","N","-","02","","","O"
"D696","136","09","VL_ICMS_UF","Parcela correspondente ao valor do ICMS de outras UFs, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS","N","-","02","","","O"
"D696","136","10","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"D696","136","11","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"D697","137","01","REG","Texto fixo contendo ""D697""","C","004","-","","Não apresen tar","O"
"D990","137","01","REG","Texto fixo contendo ""D990""","C","004","-","","O","O"
"D990","137","02","QTD_LIN_D","Quantidade total de linhas do Bloco D","N","-","-","","O","O"
"E001","138","01","REG","Texto fixo contendo ""E001""","C","004","-","O","",""
"E001","138","02","IND_MOV","Indicador de movimento: 0- Bloco com dados informados; 1- Bloco sem dados informados","C","001","-","O","",""
"E100","138","01","REG","Texto fixo contendo ""E100""","C","004","-","O","",""
"E100","138","02","DT_INI","Data inicial a que a apuração se refere","N","008*","-","O","",""
"E100","138","03","DT_FIN","Data final a que a apuração se refere","N","008*","-","O","",""
"E110","139","01","REG","Texto fixo contendo ""E110""","C","004","-","O","",""
"E110","139","02","VL_TOT_DEBITOS","Valor total dos débitos por ""Saídas e prestações com débito do imposto""","N","-","02","O","",""
"E110","139","03","VL_AJ_DEBITOS","Valor total dos ajustes a débito decorrentes do documento fiscal.","N","-","02","O","",""
"E110","139","04","VL_TOT_AJ_DEBITOS","Valor total de ""Ajustes a débito""","N","-","02","O","",""
"E110","139","05","VL_ESTORNOS_CRED","Valor total de Ajustes “Estornos de créditos”","N","-","02","O","",""
"E110","139","06","VL_TOT_CREDITOS","Valor total dos créditos por ""Entradas e aquisições com crédito do imposto""","N","-","02","O","",""
"E110","139","07","VL_AJ_CREDITOS","Valor total dos ajustes a crédito decorrentes do documento fiscal.","N","-","02","O","",""
"E110","139","08","VL_TOT_AJ_CREDITOS","Valor total de ""Ajustes a crédito""","N","-","02","O","",""
"E110","139","09","VL_ESTORNOS_DEB","Valor total de Ajustes “Estornos de Débitos”","N","-","02","O","",""
"E110","139","10","VL_SLD_CREDOR_ANT","Valor total de ""Saldo credor do período anterior""","N","-","02","O","",""
"E110","139","11","VL_SLD_APURADO","Valor do saldo devedor apurado","N","-","02","O","",""
"E110","139","12","VL_TOT_DED","Valor total de ""Deduções""","N","-","02","O","",""
"E110","139","13","VL_ICMS_RECOLHER","Valor total de ""ICMS a recolher (11-12)","N","-","02","O","",""
"E110","139","14","VL_SLD_CREDOR_TRANSPORTAR","Valor total de ""Saldo credor a transportar para o período seguinte”","N","-","02","O","",""
"E110","139","15","DEB_ESP","Valores recolhidos ou a recolher, extra- apuração.","N","-","02","O","",""
"E111","141","01","REG","Texto fixo contendo ""E111""","C","004","-","O","",""
"E111","141","02","COD_AJ_APUR","Código do ajuste da apuração e dedução, conforme a Tabela indicada no item 5.1.1.","C","008*","-","O","",""
"E111","141","03","DESCR_COMPL_AJ","Descrição complementar do ajuste da apuração.","C","-","-","OC","",""
"E111","141","04","VL_AJ_APUR","Valor do ajuste da apuração","N","-","02","O","",""
"E112","142","01","REG","Texto fixo contendo ""E112""","C","004","-","O","",""
"E112","142","02","NUM_DA","Número do documento de arrecadação estadual, se houver","C","-","-","OC","",""
"E112","142","03","NUM_PROC","Número do processo ao qual o ajuste está vinculado, se houver","C","015","-","OC","",""
"E112","142","04","IND_PROC","Indicador da origem do processo: 0- Sefaz; 1- Justiça Federal; 2- Justiça Estadual; 9- Outros","C","001*","-","OC","",""
"E112","142","05","PROC","Descrição resumida do processo que embasou o lançamento","C","-","-","OC","",""
"E112","142","06","TXT_COMPL","Descrição complementar","C","-","-","OC","",""
"E113","142","01","REG","Texto fixo contendo ""E113""","C","004","-","O","",""
"E113","142","02","COD_PART","Código do participante (campo 02 do Registro 0150):","C","060","-","O","",""
"E113","143","03","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","O","",""
"E113","143","04","SER","Série do documento fiscal","C","004","-","OC","",""
"E113","143","05","SUB","Subsérie do documento fiscal","N","003","-","OC","",""
"E113","143","06","NUM_DOC","Número do documento fiscal","N","009","-","O","",""
"E113","143","07","DT_DOC","Data da emissão do documento fiscal","N","008*","-","O","",""
"E113","143","08","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","OC","",""
"E113","143","09","VL_AJ_ITEM","Valor do ajuste para a operação/item","N","-","02","O","",""
"E113","143","10","CHV_DOCe","Chave do Documento Eletrônico","N","044*","-","OC","",""
"E115","143","01","REG","Texto fixo contendo ""E115""","C","004","-","O","",""
"E115","143","02","COD_INF_ADIC","Código da informação adicional conforme tabela a ser definida pelas SEFAZ, conforme tabela definida no item 5.2.","C","008*","-","O","",""
"E115","143","03","VL_INF_ADIC","Valor referente à informação adicional","N","-","02","O","",""
"E115","143","04","DESCR_COMPL_AJ","Descrição complementar do ajuste","C","-","-","OC","",""
"E116","144","01","REG","Texto fixo contendo ""E116""","C","004","-","O","",""
"E116","144","02","COD_OR","Código da obrigação a recolher, conforme a Tabela 5.4","C","003*","-","O","",""
"E116","144","03","VL_OR","Valor da obrigação a recolher","N","-","02","O","",""
"E116","144","04","DT_VCTO","Data de vencimento da obrigação","N","008*","-","O","",""
"E116","144","05","COD_REC","Código de receita referente à obrigação, próprio da unidade da federação, conforme legislação estadual.","C","-","-","O","",""
"E116","144","06","NUM_PROC","Número do processo ou auto de infração ao qual a obrigação está vinculada, se houver.","C","015","-","OC","",""
"E116","144","07","IND_PROC","Indicador da origem do processo: 0- SEFAZ; 1- Justiça Federal; 2- Justiça Estadual; 9- Outros","C","001*","-","OC","",""
"E116","144","08","PROC","Descrição resumida do processo que embasou o lançamento","C","-","-","OC","",""
"E116","144","09","TXT_COMPL","Descrição complementar das obrigações a recolher.","C","-","-","OC","",""
"E116","144","10","MES_REF*","Informe o mês de referência no formato “mmaaaa”","N","006*","-","O","",""
"E200","145","01","REG","Texto fixo contendo ""E200""","C","004","-","O","",""
"E200","145","02","UF","Sigla da unidade da federação a que se refere a apuração do ICMS ST","C","002*","-","O","",""
"E200","145","03","DT_INI","Data inicial a que a apuração se refere","N","008*","-","O","",""
"E200","145","04","DT_FIN","Data final a que a apuração se refere","N","008*","-","O","",""
