"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig","Entr","Saídas"
"C591","125","02","VL_FCP_OP","Valor do Fundo de Combate à Pobreza (FCP) vinculado à operação própria, na combinação de CST_ICMS, CFOP e alíquota do ICMS","N","-","02","","OC","OC"
"C591","125","03","VL_FCP_ST","Valor do Fundo de Combate à Pobreza (FCP) vinculado à operação de substituição tributária, na combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","OC"
"C595","125","02","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","O","O"
"C595","125","03","TXT_COMPL","Descrição complementar do código de observação.","C","-","-","","OC","OC"
"C597","126","02","COD_AJ","Código do ajustes/benefício/incentivo, conforme tabela indicada no item 5.3.","C","010*","-","","O","O"
"C597","126","03","DESCR_COMPL_AJ","Descrição complementar do ajuste do documento fiscal","C","-","-","","OC","OC"
"C597","126","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","OC","OC"
"C597","126","05","VL_BC_ICMS","Base de cálculo do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C597","126","06","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C597","126","07","VL_ICMS","Valor do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C597","126","08","VL_OUTROS","Outros valores","N","-","02","","OC","OC"
"C600","127","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"C600","127","03","COD_MUN","Código do município dos pontos de consumo, conforme a tabela IBGE","N","007*","-","","","O"
"C600","127","04","SER","Série do documento fiscal","C","004","-","","","OC"
"C600","127","05","SUB","Subsérie do documento fiscal","N","003","-","","","OC"
"C600","127","06","COD_CONS","- Código de classe de consumo de energia elétrica ou gás: 01 - Comercial 02 - Consumo Próprio 03 - Iluminação Pública 04 - Industrial 05 - Poder Público 06 - Residencial 07 - Rural 08 -Serviço Público. - Código de classe de consumo de Fornecimento D´água – Tabela 4.4.2.","C","002*","-","","","O"
"C600","127","07","QTD_CONS","Quantidade de documentos consolidados neste registro","N","-","-","","","O"
"C600","127","08","QTD_CANC","Quantidade de documentos cancelados","N","-","-","","","OC"
"C600","127","09","DT_DOC","Data dos documentos consolidados","N","008*","-","","","O"
"C600","127","10","VL_DOC","Valor total dos documentos","N","-","02","","","O"
"C600","127","11","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"C600","127","12","CONS","Consumo total acumulado, em kWh (Código 06)","N","-","-","","","OC"
"C600","127","13","VL_FORN","Valor acumulado do fornecimento","N","-","02","","","OC"
"C600","127","14","VL_SERV_NT","Valor acumulado dos serviços não- tributados pelo ICMS","N","-","02","","","OC"
"C600","127","15","VL_TERC","Valores cobrados em nome de terceiros","N","-","02","","","OC"
"C600","127","16","VL_DA","Valor acumulado das despesas acessórias","N","-","02","","","OC"
"C600","127","17","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","OC"
"C600","127","18","VL_ICMS","Valor acumulado do ICMS","N","-","02","","","OC"
"C600","127","19","VL_BC_ICMS_ST","Valor acumulado da base de cálculo do ICMS substituição tributária","N","-","02","","","OC"
"C600","127","20","VL_ICMS_ST","Valor acumulado do ICMS retido por substituição tributária","N","-","02","","","OC"
"C600","127","21","VL_PIS","Valor acumulado do PIS","N","-","02","","","OC"
"C600","127","22","VL_COFINS","Valor acumulado COFINS","N","-","02","","","OC"
"C601","128","02","NUM_DOC_CANC","Número do documento fiscal cancelado","N","009","-","","","O"
"C610","129","02","COD_CLASS","Código de classificação do item de energia elétrica, conforme Tabela 4.4.1","N","004*","-","","","OC"
"C610","129","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C610","129","04","QTD","Quantidade acumulada do item","N","-","03","","","O"
"C610","129","05","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C610","129","06","VL_ITEM","Valor acumulado do item","N","-","02","","","O"
"C610","129","07","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"C610","129","08","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"C610","129","09","CFOP","Código Fiscal de Operação e Prestação conforme tabela indicada no item 4.2.2.","N","004*","-","","","O"
"C610","129","10","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C610","129","11","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","OC"
"C610","129","12","VL_ICMS","Valor acumulado do ICMS debitado","N","-","02","","","OC"
"C610","129","13","VL_BC_ICMS_ST","Valor da base de cálculo do ICMS substituição tributária","N","-","02","","","OC"
"C610","129","14","VL_ICMS_ST","Valor do ICMS retido por substituição tributária","N","-","02","","","OC"
"C610","129","15","VL_PIS","Valor do PIS","N","-","02","","","OC"
"C610","129","16","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"C610","129","17","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","","OC"
"C690","130","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","","O"
"C690","130","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","","O"
"C690","130","04","ALIQ_ICMS","Alíquota do ICMS","N","006","2","","","OC"
"C690","130","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","2","","","O"
"C690","130","06","VL_BC_ICMS","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" referente à combinação CST_ICMS, CFOP e alíquota do ICMS","N","-","2","","","O"
"C690","130","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação CST_ICMS, CFOP e alíquota do ICMS","N","-","2","","","O"
"C690","130","08","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C690","130","09","VL_BC_ICMS_ST","Valor da base de cálculo do ICMS substituição tributária","N","-","02","","","O"
"C690","131","10","VL_ICMS_ST","Valor do ICMS retido por substituição tributária","N","-","02","","","O"
"C690","131","11","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C700","131","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"C700","132","03","SER","Série do documento fiscal","C","004","-","","","OC"
"C700","132","04","NRO_ORD_INI","Número de ordem inicial","N","009","-","","","O"
"C700","132","05","NRO_ORD_FIN","Número de ordem final","N","009","-","","","O"
"C700","132","06","DT_DOC_INI","Data de emissão inicial dos documentos / Data inicial de vencimento da fatura","N","008*","-","","","O"
"C700","132","07","DT_DOC_FIN","Data de emissão final dos documentos / Data final do vencimento da fatura","N","008*","-","","","O"
"C700","132","08","NOM_MEST","Nome do arquivo Mestre de Documento Fiscal","C","033","-","","","O"
"C700","132","09","CHV_COD_DIG","Chave de codificação digital do arquivo Mestre de Documento Fiscal","C","032","-","","","O"
"C790","132","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","","O"
"C790","132","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","","O"
"C790","132","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C790","132","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","O"
"C790","132","06","VL_BC_ICMS","Parcela correspondente ao “Valor da base de cálculo do ICMS” referente à combinação","N","-","02","","","O"
"C790","133","07","VL_ICMS","Parcela correspondente ao “Valor do ICMS” referente à combinação CST_ICMS, CFOP e alíquota do ICMS","N","-","02","","","O"
"C790","133","08","VL_BC_ICMS_ST","Valor da base de cálculo do ICMS substituição tributária","N","-","02","","","O"
"C790","133","09","VL_ICMS_ST","Valor do ICMS retido por substituição tributária","N","-","02","","","O"
"C790","133","10","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS..","N","-","02","","","O"
"C790","133","11","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C800","134","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002","-","","","O"
"C800","134","03","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002","-","","","O"
"C800","134","04","NUM_CFE","Número do Cupom Fiscal Eletrônico","N","006","-","","","O"
"C800","134","05","DT_DOC","Data da emissão do Cupom Fiscal Eletrônico","N","008","-","","","O"
"C800","134","06","VL_CFE","Valor total do Cupom Fiscal Eletrônico","N","-","02","","","O"
"C800","134","07","VL_PIS","Valor total do PIS","N","-","02","","","OC"
"C800","134","08","VL_COFINS","Valor total da COFINS","N","-","02","","","OC"
"C800","134","09","CNPJ_CPF","CNPJ ou CPF do destinatário","N","14","-","","","OC"
"C800","134","10","NR_SAT","Número de Série do equipamento SAT","N","009","-","","","O"
"C800","134","11","CHV_CFE","Chave do Cupom Fiscal Eletrônico","N","044","-","","","O"
"C800","134","12","VL_DESC","Valor total de descontos","N","-","02","","","O"
"C800","134","13","VL_MERC","Valor total das mercadorias e serviços","N","-","02","","","O"
"C800","134","14","VL_OUT_DA","Valor total de outras despesas acessórias e acréscimos","N","-","02","","","O"
"C800","134","15","VL_ICMS","Valor do ICMS","N","-","02","","","O"
"C800","134","16","VL_PIS_ST","Valor total do PIS retido por subst. trib.","N","-","02","","","O"
"C800","134","17","VL_COFINS_ST","Valor total da COFINS retido por subst. trib.","N","-","02","","","O"
"C810","135","02","NUM_ITEM","Número do item no documento fiscal","N","003","-","","","O"
"C810","135","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C810","135","04","QTD","Quantidade do item","N","-","05","","","O"
"C810","135","05","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C810","135","06","VL_ITEM","Valor total do item (mercadorias ou serviços)","N","","02","","","O"
"C810","135","07","CST_ICMS","Código da Situação Tributária referente ao ICMS","N","003*","-","","","O"
"C810","135","08","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C815","136","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C815","136","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C815","136","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","","","","","","O"
"C815","136","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C815","136","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C815","136","07","VL_UNIT_ICMS_OP_CON V","Valor unitário correspondente ao ICMS OP utilizado no cálculo do ressarcimento / restituição, no desfazimento da substituição tributária, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C815","136","08","VL_UNIT_ICMS_OP_ESTO QUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C815","136","09","VL_UNIT_ICMS_ST_ESTO QUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C850","139","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003","-","","","O"
"C850","139","03","CFOP","Código Fiscal de Operação e Prestação do agrupamento de itens","N","004","-","","","O"
"C850","139","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C850","139","05","VL_OPR","“Valor total do CF-e” na combinação de CST_ICMS, CFOP e alíquota do ICMS, correspondente ao somatório do valor líquido dos itens.","N","-","02","","","O"
"C850","139","06","VL_BC_ICM S","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","2","","","O"
"C850","139","07","VL_ICMS","Parcela correspondente ao “Valor do ICMS” referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C850","139","08","COD_OBS","Código da observação do lançamento fiscal (campo 02 do registro 0460)","C","006","-","","","OC"
"C860","140","02","COD_MO D","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002","-","","","O"
"C860","140","03","NR_SAT","Número de Série do equipamento SAT","N","009","-","","","O"
"C860","140","04","DT_DOC","Data de emissão dos documentos fiscais","N","008","-","","","O"
"C860","140","05","DOC_INI","Número do documento inicial","N","006","-","","","O"
"C860","140","06","DOC_FIM","Número do documento final","N","006","-","","","O"
"C870","140","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C870","140","03","QTD","Quantidade do item","N","-","05","","","O"
"C870","140","04","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C870","141","05","CST_ICMS","Código da Situação Tributária referente ao ICMS","N","003*","-","","","O"
"C870","141","06","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C880","141","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C880","141","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C880","141","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","","","","","","O"
"C880","141","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","03","","","O"
"C880","141","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","03","","","OC"
"C880","141","07","VL_UNIT_ICMS_OP_CON V","Valor unitário correspondente ao ICMS OP utilizado no cálculo do ressarcimento / restituição, no desfazimento da substituição tributária, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","03","","","OC"
"C880","142","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","03","","","OC"
"C880","142","09","VL_UNIT_ICMS_ST_EST OQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","03","","","OC"
"C890","144","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003","-","","","O"
"C890","144","03","CFOP","Código Fiscal de Operação e Prestação do agrupamento de itens","N","004","-","","","O"
"C890","144","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C890","144","05","VL_OPR","“Valor total do CF-e” na combinação de CST_ICMS, CFOP e ALÍQUOTA DO ICMS, correspondente ao somatório do valor líquido dos itens.","N","-","02","","","O"
"C890","144","06","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e ALÍQUOTA DO ICMS.","N","-","02","","","O"
"C890","144","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C890","144","08","COD_OBS","Código da observação do lançamento fiscal (campo 02 do registro 0460)","C","006","-","","","OC"
"C990","145","02","QTD_LIN_C","Quantidade total de linhas do Bloco C","N","-","-","","O","O"
"D001","145","02","IND_MOV","Indicador de movimento:","C","001","-","O","",""
"D100","147","02","IND_OPER","Indicador do tipo de operação: 0 - Aquisição; 1 - Prestação","C","001*","-","","O","O"
"D100","147","03","IND_EMIT","Indicador do emitente do documento fiscal: 0 - Emissão própria; 1 - Terceiros","C","001*","-","","O","O"
"D100","147","04","COD_PART","Código do participante (campo 02 do Registro 0150): - do prestador de serviço, no caso de aquisição de serviço; - do tomador do serviço, no caso de prestação de serviços.","C","060","-","","O","O"
"D100","147","05","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","O","O"
"D100","147","06","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","","O","O"
"D100","147","07","SER","Série do documento fiscal","C","004","-","","OC","OC"
"D100","147","08","SUB","Subsérie do documento fiscal","C","003","-","","OC","OC"
"D100","147","09","NUM_DOC","Número do documento fiscal","N","009","-","","O","O"
"D100","147","10","CHV_CTE","Chave do Conhecimento de Transporte Eletrônico ou do Bilhete de Passagem Eletrônico","N","044*","-","","OC","OC"
"D100","147","11","DT_DOC","Data da emissão do documento fiscal","N","008*","-","","O","O"
"D100","147","12","DT_A_P","Data da aquisição ou da prestação do serviço","N","008*","-","","O","OC"
"D101","150","02","VL_FCP_UF_DEST","Valor total relativo ao Fundo de Combate à Pobreza (FCP) da UF de destino","N","-","02","","O","O"
"D101","150","03","VL_ICMS_UF_DES T","Valor total do ICMS Interestadual para a UF de destino","N","-","02","","O","O"
"D101","150","04","VL_ICMS_UF_REM","Valor total do ICMS Interestadual para a UF do remetente","N","-","02","","O","O"
"D110","150","02","NUM_ITEM","Número sequencial do item no documento fiscal","N","003","-","","","O"
"D110","150","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"D110","150","04","VL_SERV","Valor do serviço","N","-","02","","","O"
"D110","150","05","VL_OUT","Outros valores","N","-","02","","","OC"
"D120","151","02","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D120","151","03","COD_MUN_DEST","Código do município de destino, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D120","151","04","VEIC_ID","Placa de identificação do veículo","C","007","-","","","OC"
"D120","151","05","UF_ID","Sigla da UF da placa do veículo","C","002","-","","","OC"
"D130","151","02","COD_PART_CONSG","Código do participante (campo 02 do Registro 0150): - consignatário, se houver","C","060","-","","","OC"
"D130","151","03","COD_PART_RED","Código do participante (campo 02 do Registro 0150): - redespachado, se houver","C","060","-","","","OC"
"D130","151","04","IND_FRT_RED","Indicador do tipo do frete da operação de redespacho: 0 – Sem redespacho; 1 - Por conta do emitente; 2 - Por conta do destinatário; 9 – Outros.","C","001*","-","","","O"
"D130","151","05","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D130","151","06","COD_MUN_DEST","Código do município de destino, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D130","151","07","VEIC_ID","Placa de identificação do veículo","C","007","-","","","OC"
"D130","151","08","VL_LIQ_FRT","Valor líquido do frete","N","-","02","","","O"
"D130","151","09","VL_SEC_CAT","Soma de valores de Sec/Cat (serviços de coleta/custo adicional de transporte)","N","-","02","","","OC"
"D130","151","10","VL_DESP","Soma de valores de despacho","N","-","02","","","OC"
"D130","151","11","VL_PEDG","Soma dos valores de pedágio","N","-","02","","","OC"
"D130","152","12","VL_OUT","Outros valores","N","-","02","","","OC"
"D130","152","13","VL_FRT","Valor total do frete","N","-","02","","","O"
"D130","152","14","UF_ID","Sigla da UF da placa do veículo","C","002","-","","","OC"
"D140","152","02","COD_PART_CONSG","Código do participante (campo 02 do Registro 0150): - consignatário, se houver","C","060","-","","","OC"
"D140","152","03","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D140","152","04","COD_MUN_DEST","Código do município de destino, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D140","152","05","IND_VEIC","Indicador do tipo do veículo transportador: 0- Embarcação; 1- Empurrador/rebocador","C","001*","-","","","O"
"D140","152","06","VEIC_ID","Identificação da embarcação (IRIM ou Registro","C","-","-","","","OC"
"D140","153","07","IND_NAV","Indicador do tipo da navegação: 0- Interior; 1- Cabotagem","C","001*","-","","","O"
"D140","153","08","VIAGEM","Número da viagem","N","-","-","","","OC"
"D140","153","09","VL_FRT_LIQ","Valor líquido do frete","N","-","02","","","O"
"D140","153","10","VL_DESP_PORT","Valor das despesas portuárias","N","-","02","","","OC"
"D140","153","11","VL_DESP_CAR_DE SC","Valor das despesas com carga e descarga","N","-","02","","","OC"
"D140","153","12","VL_OUT","Outros valores","N","-","02","","","OC"
"D140","153","13","VL_FRT_BRT","Valor bruto do frete","N","-","02","","","O"
"D140","153","14","VL_FRT_MM","Valor adicional do frete para renovação da Marinha Mercante","N","-","02","","","OC"
"D150","153","02","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE (Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D150","153","03","COD_MUN_DEST","Código do município de destino, conforme a tabela IBGE (Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D150","153","04","VEIC_ID","Identificação da aeronave (DAC)","C","-","-","","","OC"
"D150","153","05","VIAGEM","Número do vôo.","N","-","-","","","OC"
"D150","153","06","IND_TFA","Indicador do tipo de tarifa aplicada: 0- Exp.; 1- Enc.; 2- C.I.; 9- Outra","C","001*","-","","","O"
"D150","153","07","VL_PESO_TX","Peso taxado","N","-","02","","","O"
"D150","153","08","VL_TX_TERR","Valor da taxa terrestre","N","-","02","","","OC"
"D150","153","09","VL_TX_RED","Valor da taxa de redespacho","N","-","02","","","OC"
"D150","153","10","VL_OUT","Outros valores","N","-","02","","","OC"
"D150","153","11","VL_TX_ADV","Valor da taxa ""ad valorem""","N","-","02","","","OC"
"D160","154","02","DESPACHO","Identificação do número do despacho","C","-","-","","","OC"
"D160","154","03","CNPJ_CPF_REM","CNPJ ou CPF do remetente das mercadorias que constam na nota fiscal.","N","014","-","","","OC"
"D160","154","04","IE_REM","Inscrição Estadual do remetente das mercadorias que constam na nota fiscal.","C","014","-","","","OC"
"D160","154","05","COD_MUN_ORI","Código do Município de origem, conforme tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D160","154","06","CNPJ_CPF_DEST","CNPJ ou CPF do destinatário das mercadorias que constam na nota fiscal.","N","014","-","","","OC"
"D160","154","07","IE_DEST","Inscrição Estadual do destinatário das mercadorias que constam na nota fiscal.","C","014","-","","","OC"
"D160","154","08","COD_MUN_DEST","Código do Município de destino, conforme tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D161","155","02","IND_CARGA","Indicador do tipo de transporte da carga coletada: 0-Rodoviário 1-Ferroviário 2-Rodo-Ferroviário 3-Aquaviário 4-Dutoviário 5-Aéreo 9-Outros","N","001*","-","","","O"
"D161","155","03","CNPJ_CPF_COL","Número do CNPJ ou CPF do local da coleta","C","014","-","","","OC"
"D161","155","04","IE_COL","Inscrição Estadual do contribuinte do local de coleta","C","014","-","","","OC"
"D161","155","05","COD_MUN_COL","Código do Município do local de coleta, conforme tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D161","155","06","CNPJ_CPF_ENTG","Número do CNPJ ou CPF do local da entrega","C","014","-","","","OC"
"D161","155","07","IE_ENTG","Inscrição Estadual do contribuinte do local de entrega","C","014","-","","","OC"
"D161","155","08","COD_MUN_ENTG","Código do Município do local de entrega, conforme tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D162","156","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","OC"
"D162","156","03","SER","Série do documento fiscal","C","004","-","","","OC"
"D162","156","04","NUM_DOC","Número do documento fiscal","N","009","-","","","O"
"D162","156","05","DT_DOC","Data da emissão do documento fiscal","N","008*","-","","","OC"
"D162","156","06","VL_DOC","Valor total do documento fiscal","N","-","02","","","OC"
"D162","156","07","VL_MERC","Valor das mercadorias constantes no documento fiscal","N","-","02","","","OC"
"D162","156","08","QTD_VOL","Quantidade de volumes transportados","N","-","-","","","O"
"D162","156","09","PESO_BRT","Peso bruto dos volumes transportados (em kg)","N","-","02","","","OC"
"D162","156","10","PESO_LIQ","Peso líquido dos volumes transportados (em kg)","N","-","02","","","OC"
"D170","156","02","COD_PART_CONS G","Código do participante (campo 02 do Registro 0150): - consignatário, se houver","C","060","-","","","OC"
"D170","156","03","COD_PART_RED","Código do participante (campo 02 do Registro 0150): - redespachante, se houver","C","060","-","","","OC"
"D170","156","04","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D170","156","05","COD_MUN_DEST","Código do município de destino, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D170","156","06","OTM","Registro do operador de transporte multimodal","C","-","-","","","O"
"D170","156","07","IND_NAT_FRT","Indicador da natureza do frete: 0- Negociável;","C","001*","-","","","O"
"D170","157","08","VL_LIQ_FRT","Valor líquido do frete","N","-","02","","","O"
"D170","157","09","VL_GRIS","Valor do gris (gerenciamento de risco)","N","-","02","","","OC"
"D170","157","10","VL_PDG","Somatório dos valores de pedágio","N","-","02","","","OC"
"D170","157","11","VL_OUT","Outros valores","N","-","02","","","OC"
"D170","157","12","VL_FRT","Valor total do frete","N","-","02","","","O"
"D170","157","13","VEIC_ID","Placa de identificação do veículo","C","007","-","","","OC"
"D170","157","14","UF_ID","Sigla da UF da placa do veículo","C","002","-","","","OC"
"D180","157","02","NUM_SEQ","Número de ordem sequencial do modal","N","-","-","","","O"
"D180","157","03","IND_EMIT","Indicador do emitente do documento fiscal: 0 - Emissão própria; 1 - Terceiros","C","001*","-","","","O"
"D180","157","04","CNPJ_CPF_EMIT","CNPJ ou CPF do participante emitente do modal","N","014","-","","","O"
"D180","157","05","UF_EMIT","Sigla da unidade da federação do participante emitente do modal","C","002*","-","","","O"
"D180","157","06","IE_EMIT","Inscrição Estadual do participante emitente do modal","C","014","-","","","OC"
"D180","157","07","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D180","157","08","CNPJ_CPF_TOM","CNPJ/CPF do participante tomador do serviço","N","014","-","","","O"
"D180","157","09","UF_TOM","Sigla da unidade da federação do participante","C","002*","-","","","O"
"D180","158","10","IE_TOM","Inscrição Estadual do participante tomador do serviço","C","014","-","","","OC"
"D180","158","11","COD_MUN_DEST","Código do município de destino, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D180","158","12","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"D180","158","13","SER","Série do documento fiscal","C","004","-","","","O"
"D180","158","14","SUB","Subsérie do documento fiscal","N","003","-","","","OC"
"D180","158","15","NUM_DOC","Número do documento fiscal","N","009","-","","","O"
"D180","158","16","DT_DOC","Data da emissão do documento fiscal","N","008*","-","","","O"
"D180","158","17","VL_DOC","Valor total do documento fiscal","N","-","02","","","O"
"D190","159","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","O","O"
"D190","159","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","O","O"
"D190","159","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
