"Register","Page","Nº","Campo","Descrição","Tipo","Tamanho","Decimal","Valores Válidos","Obrigatório"
"W200","403","12","VL_IR_PAGO","R REGRA_HABILITA_REAL: Caso W100.TIP_MOEDA seja igual a “Reais”, o campo W200.VL_IR_PAGO deve ser habilitado. Caso contrário, o campo W200.VL_IR_PAGO é desabilitado, pois é calculado automaticamente pelo sistema. EGRA_CALCULA_REAL_CNA: Caso o campo W100.TIP.MOEDA seja diferente de “Reais”, o campo W200.VL_IR_PAGO será igual ao resultado da multiplicação do campo W200.VL_IR_PAGO_EST pela taxa de câmbio para real em 31/12/ano da escrituração, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). E Habilita rro","","","","",""
"W200","403","13","VL_IR_DEVIDO_EST","REGRA_HABILITA_MOEDA_ESTRANGEIRA: Caso W100.TIP_MOEDA seja diferente de “Reais”, o campo W200.VL_IR_DEVIDO_EST deve ser habilitado. Caso contrário, o campo W200.VL_IR_DEVIDO_EST é desabilitado. E Habilita rro","","","","",""
"W200","404","14","VL_IR_DEVIDO","R REGRA_HABILITA_REAL: Caso W100.TIP_MOEDA seja igual a “Reais”, o campo W200.VL_IR_DEVIDO deve ser habilitado. Caso contrário, o campo W200.VL_IR_DEVIDO é desabilitado, pois é calculado automaticamente pelo sistema. EGRA_CALCULA_REAL_CNA: Caso o campo W100.TIP.MOEDA seja diferente de “Reais”, o campo W200.VL_IR_DEVIDO será igual ao resultado da multiplicação do campo W200.VL_IR_DEVIDO_EST pela taxa de câmbio para real em 31/12/ano da escrituração, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). E Habilita rro","","","","",""
"W200","404","15","VL_CAP_SOC_EST","R R REGRA_HABILITA_MOEDA_ESTRANGEIRA: Caso W100.TIP_MOEDA seja diferente de “Reais”, o campo W200.VL_CAP_SOC_EST deve ser habilitado. Caso contrário, o campo W200.VL_CAP_SOC_EST é desabilitado. EGRA_VALOR_ESTRANGEIRO_OBRIGATORIO: Verifica, quando W100.TIP_MOEDA é diferente de “Reais”, se o campo W200.VL_CAP_SOC_EST está preenchido. EGRA_VALOR_ESTRANGEIRO_NAO_PREENCHER: Verifica, quando W100.TIP_MOEDA é igual a “Reais”, se o campo W200.VL_CAP_SOC_EST não está preenchido. E E Habilita rro rro","","","","",""
"W200","404","16","VL_CAP_SOC","R REGRA_HABILITA_REAL: Caso W100.TIP_MOEDA seja igual a “Reais”, o campo W200.VL_CAP_SOC deve ser habilitado. Caso contrário, o campo W200.VL_CAP_SOC é desabilitado, pois é calculado automaticamente pelo sistema. EGRA_CALCULA_REAL_CNA: Caso o campo W100.TIP.MOEDA seja diferente de “Reais”, o campo W200.VL_CAP_SOC será igual ao resultado da multiplicação do campo W200.VL_CAP_SOC_EST pela taxa de câmbio para real em 31/12/ano da escrituração, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). E Habilita rro","","","","",""
"W200","404","17","VL_LUC_ACUM_EST","R R REGRA_HABILITA_MOEDA_ESTRANGEIRA: Caso W100.TIP_MOEDA seja diferente de “Reais”, o campo W200.VL_LUC_ACUM_EST deve ser habilitado. Caso contrário, o campo W200.VL_LUC_ACUM_EST é desabilitado. EGRA_VALOR_ESTRANGEIRO_OBRIGATORIO: Verifica, quando W100.TIP_MOEDA é diferente de “Reais”, se o campo W200.VL_LUC_ACUM_EST está preenchido. EGRA_VALOR_ESTRANGEIRO_NAO_PREENCHER: Verifica, quando W100.TIP_MOEDA é igual a “Reais”, se o campo W200.VL_LUC_ACUM_EST não está preenchido. E E Habilita rro rro","","","","",""
"W200","404","18","VL_LUC_ACUM","REGRA_HABILITA_REAL: Caso W100.TIP_MOEDA seja igual a “Reais”, o campo W200.LUC_ACUM deve ser habilitado. Caso contrário, o campo W200.LUC_ACUM é desabilitado, pois é calculado automaticamente pelo sistema. Habilita","","","","",""
"W200","405","19","VL_ATIV_TANG_EST","R R REGRA_HABILITA_MOEDA_ESTRANGEIRA: Caso W100.TIP_MOEDA seja diferente de “Reais”, o campo W200.VL_ATIV_TANG_EST deve ser habilitado. Caso contrário, o campo W200.VL_ATIV_TANG_EST é desabilitado. EGRA_VALOR_ESTRANGEIRO_OBRIGATORIO: Verifica, quando W100.TIP_MOEDA é diferente de “Reais”, se o campo W200.VL_ATIV_TANG_EST está preenchido. EGRA_VALOR_ESTRANGEIRO_NAO_PREENCHER: Verifica, quando W100.TIP_MOEDA é igual a “Reais”, se o campo W200.VL_ATIV_TANG_EST não está preenchido. E E Habilita rro rro","","","","",""
"W200","405","20","VL_ATIV_TANG","R REGRA_HABILITA_REAL: Caso W100.TIP_MOEDA seja igual a “Reais”, o campo W200.ATIV_TANG deve ser habilitado. Caso contrário, o campo W200.ATIV_TANG é desabilitado, pois é calculado automaticamente pelo sistema. EGRA_CALCULA_REAL_CNA: Caso o campo W100.TIP.MOEDA seja diferente de “Reais”, o campo W200.VL_ATIV_TANG será igual ao resultado da multiplicação do campo W200.VL_ATIV_TANG_EST pela taxa de câmbio para real em 31/12/ano da escrituração, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). E Habilita rro","","","","",""
"W250","407","1","REG","Texto Fixo Contendo a Identificação do Registro (W250).","C","4","-","[W250]","Sim"
"W250","407","2","JUR_DIFERENTE","Jurisdição Tributária de Organização ou Incorporação, se diferente da jurisdição de residência para fins tributários, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas): A entidade declarante deve informar a jurisdição sob cuja legislação a entidade integrante do grupo multinacional está estabelecida, se diferente da jurisdição de residência para fins tributários.","C","2","-","-","Não"
"W250","407","3","NOME","Nome/Razão Social da Entidade Integrante: Nome legal completo da entidade, incluindo a designação doméstica da forma legal, conforme indicado em seus documentos de constituição ou similares. Caso a entidade seja um estabelecimento permanente, deverá ser reportada com referência à jurisdição onde está situada, e seu nome deve ser seguido por (P.E.), designação que significa, em inglês, “Permanent Establishment” (Estabelecimento Permanente). Além disso, deve ser indicada a entidade legal ao qual o estabelecimento permanente está relacionado. Exemplo: ABC P.E. (XYZ Ltda – China)","C","-","-","-","Sim"
"W250","408","4","TIN","Tax Identification Number (TIN): Número de identificação fiscal utilizado pela administração tributária da jurisdição de residência para fins tributários da entidade integrante reportada. Caso a entidade integrante reportada possua esse número de identificação, a informação é de fornecimento obrigatório. Para entidades residentes no Brasil, deve ser informado o CNPJ. Observação: Caso não exista o número, deve ser incluída a expressão ""NOTIN"".","C","-","-","-","Sim"
"W250","408","5","JURISDICAO_TIN","Jurisdição de Emissão do TIN, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","2","-","-","Não"
"W250","408","6","NI","Número de Identificação (NI): O campo deve ser preenchido em caso de existência de outro número de identificação da entidade, como um número de registro ou um número de identificação global da entidade (“Global Entity Identification Number” – EIN).","C","-","-","-","Não"
"W250","408","7","JURISDICAO_NI","Jurisdição de Emissão do NI, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). Observação: Caso a jurisdição de emissão do NI não seja conhecida, o campo deve ser deixado em branco.","C","2","-","-","Não"
"W250","408","8","TIPO_NI","Tipo do NI: Deve ser descrito, em texto livre, o tipo do número de identificação (NI) informado no W250.NI. Exemplo: número de identificação global da entidade (“Global Entity Identification Number” – EIN).","C","-","-","-","Não"
"W250","408","9","TIP_END","Tipo do Endereço: A entidade declarante deve indicar, dentre as opções disponíveis de preenchimento do campo, o tipo do endereço da entidade integrante que está sendo reportada, o qual deverá ser descrito no campo seguinte. OECD302 - Residencial OECD303 - Comercial","C","7","-","[OECD301; OECD302; OECD303; OECD304; OECD305]","Sim"
"W250","408","10","ENDEREÇO","Deve ser fornecido, em texto livre, o endereço completo de residência permanente da entidade integrante reportada.","C","150","-","-","Sim"
"W250","408","11","NUM_TEL","Número de telefone completo da entidade integrante reportada.","C","15","-","-","Não"
"W250","408","12","EMAIL","Endereço de e-mail para contato com a entidade integrante reportada.","C","115","-","-","Não"
"W250","409","13","ATIV_1","Pesquisa e Desenvolvimento: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","409","14","ATIV_2","Gestão de Propriedade Intelectual: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","409","15","ATIV_3","Compras: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","409","16","ATIV_4","Manufatura ou Produção: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","409","17","ATIV_5","Vendas, Marketing ou Distribuição: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","409","18","ATIV_6","Serviços Administrativos, de Gestão ou de Suporte: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","409","19","ATIV_7","Prestação de Serviços a Partes Não Relacionadas: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","409","20","ATIV_8","Departamento Financeiro do Grupo: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","409","21","ATIV_9","Serviços Financeiros Regulamentados: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","409","22","ATIV_10","Seguro: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","409","23","ATIV_11","Gestão de Ações e Outros Instrumentos de Capital: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","409","24","ATIV_12","Inativa: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","410","25","ATIV_13","Outros: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","410","26","DESC_OUTROS","Descrição da Atividade Econômica Desempenhada, no caso de W250.ATIV_13 (Outros) igual a ""Sim"": Campo em texto livre para que a entidade declarante descreva as atividades econômicas desempenhadas pela entidade integrante reportada que não estejam especificadas dentre as opções disponíveis nos campos anteriores. Conforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol.","C","255","-","-","Não"
"W250","410","27","OBSERVAÇÃO","Outras Informações: Campo de utilização opcional, para o fornecimento de informações adicionais sobre a entidade reportada. Conforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol.","C","1000","-","-","Não"
"W300","413","1","REG","Texto Fixo Contendo a Identificação do Registro (W300).","C","4","-","[W300]","Sim"
"W300","413","2","JURISDICAO","Indicação da jurisdição tributária a que se referem as observações adicionais. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"W300","413","3","IND_REC_NAO_REL","O campo ""Receitas Provenientes de Partes Não Relacionadas"" (W200.VL_REC_NAO_REL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","413","4","IND_REC_REL","O campo ""Receitas Provenientes de Partes Relacionadas"" (W200.VL_REC_REL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","413","5","IND_REC_TOTAL","O campo ""Receita Total"" (W200.VL_REC_TOTAL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","414","6","IND_LUC_PREJ_ANTE S_IR","O campo ""Lucro ou Prejuízo antes do IR"" (W200.VL_LUC_PREJ_ANTES_IR) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","414","7","IND_IR_PAGO","O campo ""Imposto de Renda Pago"" (W200.VL_IR_PAGO) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","414","8","IND_IR_DEVIDO","O campo ""Imposto de Renda Devido"" (W200.VL_IR_DEVIDO) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","414","9","IND_CAP_SOC","O campo ""Capital Social"" (W200.VL_CAP_SOC) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","414","10","IND_LUC_ACUM","O campo ""Lucros Acumulados"" (W200.VL_LUC_ACUM) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","414","11","IND_ATIV_TANG","O campo ""Ativos Tangíveis"" (W200.VL_ATIV_TANG) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","414","12","IND_NUM_EMP","O campo ""Número de Empregados"" (W200.NUM_EMP) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","414","13","OBSERVAÇÃO","Observações.","C","4000","-","-","Sim"
"W300","414","14","FIM_OBSERVACAO","Indicador de fim das observações. Texto fixo contendo “W300FIM”.","C","7","-","[W300FIM ]","sim"
"W990","416","1","REG","Texto fixo contendo a identificação do registro (W990).","C","4","-","[W990]","Sim"
"W990","416","2","QTD_LIN","Quantidade total de registros do Bloco W.","N","-","-","-","Sim"
"X001","417","1","REG","Texto fixo contendo a identificação do registro (X001).","C","4","-","[X001]","Sim"
"X001","417","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"X280","418","1","REG","Texto fixo contendo a identificação do registro (X280).","C","4","-","[X280]","Sim"
"X280","419","2","IND_ATIV","Benefício fiscal: 00 – Não preenchido 01 – Isenção 02 – Redução de 100% 03 – Redução de 75% 04 – Redução de 70% 05 – Redução de 50% 06 – Redução de 33,33% 07 – Redução de 25% 08 – Redução de 12,5% 09 – Redução por Reinvestimento Selecionar no campo Benefício Fiscal o tipo de benefício (isenção ou redução do IRPJ) em relação a cada projeto aprovado no órgão competente, conforme lista disponível na Caixa de Combinação. E, para cada projeto aprovado selecionar no campo Projeto se o mesmo corresponde a ""Novo Empreendimento"", ""Modernização"", ""Ampliação"", ""Diversificação"", ""Manutenção de Empreendimento"", ""Prouni"", “Padis” ou “Outros”. I) Isenção: Este tipo de benefício deve ser selecionado pela pessoa jurídica: a) que tenha instalado, ampliado, modernizado ou diversificado empreendimento industrial ou agrícola, nas áreas de atuação da Sudam e da Sudene, até 31 de dezembro de 1997, nos termos da MP nº 1.740-32, de 1999, convalidada pela Lei nº 9.808, de 1999, art. 13; b) que tenham empreendimento industrial ou agrícola decorrente de projeto aprovado ou protocolizado até 14 de novembro de 1997 nas áreas de atuação da Sudam e da Sudene.","C","2","-","[00; 01; 02; 03; 04; 05; 06; 07; 08; 09]","Sim"
"X280","425","3","IND_PROJ","Projeto: 00 – Não preenchido 01 – Novo Empreendimento 02 – Modernização 03 – Ampliação 04 – Diversificação 05 – Manutenção do Empreendimento 06 – Prouni 07 - Padis 08 – Eventos Fifa 09 – Serviços da Fifa (SPE) 10 – Eventos CIO 11 – Serviços do CIO (SPE) 99 – Outros","C","2","-","[00; 01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 11; 99]","Sim"
"X280","425","4","ATO_CONC","Ato Concessório - Natureza e Número: Informar neste campo o número do ato concessório do benefício fiscal. Atenção: No caso de projeto nas áreas de atuação da Sudam e da Sudene, informar neste campo o número do ato da unidade da RFB editado para reconhecimento do direito ao benefício fiscal.","C","30","-","-","Sim"
"X280","425","5","VIG_INI","Prazo de Vigência – Início Informar a data de início de fruição do benefício conforme consignada no Ato Concessório.","D","8","-","-","Sim"
"X280","425","6","VIG_FIM","Prazo de Vigência – Fim Informar a data de encerramento do prazo de fruição do benefício conforme consignada no Ato Concessório.","D","8","-","-","Sim"
"X291","429","1","REG","Texto Fixo Contendo a Identificação do Registro (X291).","C","4","-","[X291]","Sim"
"X291","429","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","6","-","-","Sim"
"X291","429","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"X291","429","4","VALOR","Valor","NS","19","2","-","Não"
"X292","431","1","REG","Texto Fixo Contendo a Identificação do Registro (X292).","C","4","-","[X292]","Sim"
"X292","431","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","6","-","-","Sim"
"X292","431","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"X292","431","4","VALOR","Valor","NS","19","2","-","Não"
"X300","436","1","REG","Texto Fixo Contendo a Identificação do Registro (X300).","C","4","-","[X300]","Sim"
"X300","436","2","NUM_ORDEM","Número de Ordem das Operações","C","-","-","-","Sim"
"X300","436","3","TIP_EXP","Tipo das Exportações: 01 - Bens 02 - Serviços 03 - Direitos 04 - Operações Financeiras 05 - Não Especificadas","N","2","-","[01; 02; 03; 04; 05]","Sim"
"X300","436","4","DESC_EXP","Descrição das Exportações: Agrupar os bens, serviços ou direitos idênticos, descrevendo cada grupo de modo a permitir a sua perfeita identificação, informando elementos, tais como: marca, tipo, modelo, espécie, etc. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","C","-","-","-","Não"
"X300","443","5","TOT_OPER","REGRA_TOT_OPER_OBRIGATORIO_X300: Verifica se X300.TOT_OPER está preenchido quando X300.TIP_EXP igual a “1” (bens) ou “2” (serviços) ou “3” (direitos) ou “5” (não especificadas). Erro","","","","",""
"X300","443","6","COD_NCM","REGRA_OBRIGATORIO_BENS: Verifica se X300.COD_NCM está preenchido quando X300.TIP_EXP igual a “1” (bens). Erro","","","","",""
"X300","443","7","QTDE","REGRA_OBRIGATORIO_BENS: Verifica se X300.QTDE está preenchido quando X300.TIP_EXP igual a “1” (bens). Erro","","","","",""
"X300","443","8","UNI_MED","REGRA_OBRIGATORIO_BENS: Verifica se X300.UNI_MED está preenchido quando X300.TIP_EXP igual a “1” (bens). Erro","","","","",""
"X300","443","9","IND_OPER","REGRA_TIP_EXP_123_OBRIGATORIO: Verifica se X300.IND_OPER está preenchido quando X300.TIP_EXP igual a “1” (bens) ou “2” (serviços) ou “3” (direitos). Erro","","","","",""
"X300","443","10","TIP_MET","REGRA_IND_OPER_OBRIGATORIO: Verifica se X300.TIP_MET está preenchido quando X300.TIP_EXP igual a “1” (bens) ou “2” (serviços) ou “3” (direitos) e IND_OPER igual a “S” (operação sujeita a arbitramento). Erro","","","","",""
"X300","443","11","VL_PAR","REGRA_IND_OPER_OBRIGATORIO: Verifica se X300.VL_PAR está preenchido quando X300.TIP_EXP igual a “1” (bens) ou “2” (serviços) ou “3” (direitos) e X300.IND_OPER igual a “S” (operação sujeita a arbitramento). Erro","","","","",""
"X300","443","12","VL_PRAT","REGRA_IND_OPER_OBRIGATORIO: Verifica se X300.VL_PRAT está preenchido quando X300.TIP_EXP igual a “1” (bens) ou “2” (serviços) ou “3” (direitos) e X300.IND_OPER igual a “S” (operação sujeita a arbitramento). Erro","","","","",""
"X300","443","13","VL_AJ","R REGRA_IND_OPER_OBRIGATORIO: Verifica se X300.VL_AJ está preenchido quando X300.TIP_EXP igual a “1” (bens) ou “2” (serviços) ou “3” (direitos) e IND_OPER igual a “S” (operação sujeita a arbitramento). EGRA_TIP_EXP_45_OBRIGATORIO: Verifica se X300.VL_AJ está preenchido quando X300.TIP_EXP igual a “4” (operações financeiras) ou “5” (não especificadas). E Erro rro","","","","",""
"X300","443","14","VL_JUR","REGRA_TIP_EXP_4_OBRIGATORIO: Verifica se X300.VL_JUR está preenchido quando X300.TIP_EXP igual a “4” (operações financeiras). Erro","","","","",""
"X300","443","15","VL_JUR_MIN","REGRA_VL_JUR_MIN_OBRIGATORIO_X300: Verifica se X300.VL_JUR_MIN está preenchido quando X300.TIP_EXP igual a “4” (operações financeiras). Erro","","","","",""
"X300","443","16","VL_JUR_MAX","REGRA_ VL_JUR_MAX _OBRIGATORIO_X300: Verifica se X300.VL_JUR_MAX está preenchido quando X300.TIP_EXP igual a “4” (operações financeiras). Erro","","","","",""
"X300","443","17","COD_CNC","REGRA_TIP_EXP_4_OBRIGATORIO: Verifica se X300.COD_CNC está preenchido quando X300.TIP_EXP igual a “4” (operações financeiras). Erro","","","","",""
"X300","443","18","TIP_MOEDA","REGRA_TIP_EXP_4_OBRIGATORIO: Verifica se X300.TIP_MOEDA está preenchido quando X300.TIP_EXP igual a “4” (operações financeiras). Erro","","","","",""
"X310","445","1","REG","Texto Fixo Contendo a Identificação do Registro (X310).","C","4","-","[X310]","Sim"
"X310","445","2","NOME","Nome: Nome ou razão social da pessoa física ou jurídica contratante da transação, que seja domiciliada no exterior.","C","-","-","-","Sim"
"X310","445","3","PAIS","País: País onde a pessoa física ou jurídica contratante, no exterior, é domiciliada. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"X310","445","4","VL_OPER","Valor da Operação: Valores das transações que compõem cada operação inserida no registro X300, agrupados por pessoa física ou jurídica contratante, desde que destinadas ao mesmo país.","N","19","2","-","Sim"
"X310","445","5","COND_PES","Condição da Pessoa Envolvida na Operação: 01 - Considerada Vinculada 02 - Interposta Pessoa - Transação com Vinculada 03 - Residente/Domiciliada em País com Tributação Favorecida ou, ainda, a partir de 1º de janeiro de 2009, que goze, nos termos da legislação, de regime fiscal privilegiado","N","2","-","[01; 02; 03]","Sim"
"X320","449","1","REG","Texto Fixo Contendo a Identificação do Registro (X320).","C","4","-","[X320]","Sim"
"X320","449","2","NUM_ORD","Número de Ordem: Número de ordem para identificar a operação","C","-","","-","Sim"
"X320","449","3","TIP_IMP","Tipo das Importações: 01- Bens 02- Serviços 03- Direitos 04- Operações Financeiras 05- Não Especificadas","N","2","-","[01; 02; 03; 04; 05]","Sim"
"X320","449","4","DESC_IMP","Descrição: Agrupar os bens, serviços ou direitos idênticos, descrevendo cada grupo de modo a permitir a sua perfeita identificação, informando elementos, tais como: marca, tipo, modelo, espécie, etc. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","C","-","-","-","Não"
"X320","450","5","TOT_OPER","Total da Operação: A) Importações – Bens, Serviços ou Direitos: Informar em reais para cada operação incluída o valor correspondente ao total de transações de mesma natureza realizadas durante o ano-calendário. Atenção: São consideradas transações de mesma natureza aquelas cujos bens, serviços ou direitos negociados apresentarem as mesmas especificações no campo ""Descrição"". B) Importações – Não Especificadas: Informar, neste campo, o somatório das operações não informadas nos campos referentes as maiores operações, ou se for o caso, a soma do valor excedente a pelo menos 80% do total das importações, especificadas em X320.TIP_IMP como “01”, “02”, “03” ou “04”, efetuadas no ano-calendário. Obrigatório somente quando TIP_EXP = Bens, Serviços, Direitos ou Não Especificadas.","N","19","2","-","Não"
"X320","450","6","COD_NCM","Código NCM: Informar o código NCM constante do respectivo registro de importação, quando o tipo de operação for ""Bens"". Obrigatório somente quando TIP_EXP = Bens","N","8","-","-","Não"
"X320","450","7","QTDE","Quantidade: Informar neste campo a quantidade total dos bens da mesma natureza importados. Obrigatório somente quando TIP_EXP = Bens","N","19","2","-","Não"
"X320","451","8","UNI_MED","Unidade de Medida: Obrigatório somente quando TIP_EXP = Bens 01 – Bilhão de Unidade Internacional 02 – Dúzia 03 – Grama 04 – Litro 05 – Megawatt Hora 06 – Metro 07 – Metro Cúbico 08 – Metro Quadrado 09 – Mil Unidades 10 – Pares 11 – Quilate 12 – Quilograma Bruto 13 – Quilograma Líquido 14 – Tonelada Métrica Líquida 15 – Unidade 16 – Outras Selecionar dentre as opções aquela que corresponde à unidade de medida comercial dos bens importados, tais como: dúzia, grama, litro, metro etc.","C","2","-","[01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 11; 12; ;13; 14; 15; 16]","Não"
"X320","452","9","TIP_MET","Método: PIC00 – Preços Independentes Comparados PRL20 - Preço de Revenda Menos Lucro 20% PRL30 - Preço de Revenda Menos Lucro 30% PRL40 - Preço de Revenda Menos Lucro 40% CPL00 – Custo de Produção Mais Lucro PCI00 – Preço sob Cotação na Importação Assinalar o método utilizado na determinação do ""Preço Parâmetro"", a saber: PIC Método dos Preços Independentes Comparados (inciso I do art. 18 da Lei nº 9.430, de 1996 e IN RFB nº 1.312, de 28 de dezembro de 2012, arts. 8 a 11); PRL 20% Método do Preço de Revenda menos Lucro (Inciso III do § 12 do art. 18 da Lei nº 9.430, de 1996, e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 12, § 10) PRL 30% Método do Preço de Revenda menos Lucro Revenda (Inciso II do § 12 do art. 18 da Lei nº 9.430, de 1996 e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 12, § 10); PRL 40% Método do Preço de Revenda menos Lucro Revenda (Inciso I do § 12 do art. 18 da Lei nº 9.430, de 1996 e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 12, § 10); CPL Método do Custo de Produção mais Lucro (inciso III do art. 18 da Lei nº 9.430, de 1996, e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 15). PCI Preço sob Cotação na Importação (art. 18-A da Lei nº 9.430, de 1996, e art. 16 da IN RFB nº 1.312, de 2012, alterado pelo art. 1º da IN RFB nº 1.395, de 2013). Atenção: O método do Preço de Revenda menos Lucro mediante a utilização da margem de lucro de 20% somente é aplicado nas hipóteses em que não haja agregação de valor no País ao custo dos bens, serviços ou direitos importados, configurando, assim, simples processo de revenda dos mesmos bens, serviços ou direitos importados.","C","5","-","[PIC00; PRL20; PRL30; PRL40; PRL60; CPL00; PCI00]","Não"
"X320","453","10","VL_PAR","Preço Parâmetro: A pessoa jurídica deve informar, neste campo o preço médio ponderado de aquisição nas importações dos bens, serviços ou direitos, apurado no ano-calendário, conforme um os métodos (subitem 20.7) estabelecidos nos arts. 8º a 19 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","N","19","2","-","Não"
"X320","453","11","VL_PRAT","Preço Praticado: A pessoa jurídica deve informar, neste campo, o preço médio ponderado de aquisição nas importações dos bens, serviços ou direitos, praticado no ano-calendário. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","N","19","2","-","Não"
