"Register","Page","Nº","Campo","Descrição","Tipo","Tamanho","Decimal","Valores Válidos","Obrigatório"
"W250","398","17","ATIV_5","Vendas, Marketing ou Distribuição: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","398","18","ATIV_6","Serviços Administrativos, de Gestão ou de Suporte: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","398","19","ATIV_7","Prestação de Serviços a Partes Não Relacionadas: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","398","20","ATIV_8","Departamento Financeiro do Grupo: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","398","21","ATIV_9","Serviços Financeiros Regulamentados: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","398","22","ATIV_10","Seguro: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","398","23","ATIV_11","Gestão de Ações e Outros Instrumentos de Capital: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","398","24","ATIV_12","Inativa: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","399","25","ATIV_13","Outros: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","399","26","DESC_OUTROS","C Descrição da Atividade Econômica Desempenhada, no caso de W250.ATIV_13 (Outros) igual a ""Sim"": Campo em texto livre para que a entidade declarante descreva as atividades econômicas desempenhadas pela entidade integrante reportada que não estejam especificadas dentre as opções disponíveis nos campos anteriores. onforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol.","C","255","-","-","Não"
"W250","399","27","OBSERVAÇÃO","C Outras Informações: Campo de utilização opcional, para o fornecimento de informações adicionais sobre a entidade reportada. onforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol.","C","1000","-","-","Não"
"W300","402","1","REG","Texto Fixo Contendo a Identificação do Registro (W300).","C","4","-","[W300]","Sim"
"W300","402","2","JURISDICAO","Indicação da jurisdição tributária a que se referem as observações adicionais. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"W300","402","3","IND_REC_NAO_REL","O campo ""Receitas Provenientes de Partes Não Relacionadas"" (W200.VL_REC_NAO_REL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","402","4","IND_REC_REL","O campo ""Receitas Provenientes de Partes Relacionadas"" (W200.VL_REC_REL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","403","5","IND_REC_TOTAL","O campo ""Receita Total"" (W200.VL_REC_TOTAL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","403","6","IND_LUC_PREJ_ANTES_IR","O campo ""Lucro ou Prejuízo antes do IR"" (W200.VL_LUC_PREJ_ANTES_IR) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","403","7","IND_IR_PAGO","O campo ""Imposto de Renda Pago"" (W200.VL_IR_PAGO) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","403","8","IND_IR_DEVIDO","O campo ""Imposto de Renda Devido"" (W200.VL_IR_DEVIDO) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","403","9","IND_CAP_SOC","O campo ""Capital Social"" (W200.VL_CAP_SOC) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","403","10","IND_LUC_ACUM","O campo ""Lucros Acumulados"" (W200.VL_LUC_ACUM) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","403","11","IND_ATIV_TANG","O campo ""Ativos Tangíveis"" (W200.VL_ATIV_TANG) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","403","12","IND_NUM_EMP","O campo ""Número de Empregados"" (W200.NUM_EMP) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","403","13","OBSERVAÇÃO","Observações.","C","4000","-","-","Sim"
"W300","403","14","FIM_OBSERVACAO","Indicador de fim das observações. Texto fixo contendo “W300FIM”.","C","7","-","[W300FIM]","sim"
"W990","405","1","REG","Texto fixo contendo a identificação do registro (W990).","C","4","-","[W990]","Sim"
"W990","405","2","QTD_LIN","Quantidade total de registros do Bloco W.","N","-","-","-","Sim"
"X001","406","1","REG","Texto fixo contendo a identificação do registro (X001).","C","4","-","[X001]","Sim"
"X001","406","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"X280","407","1","REG","Texto fixo contendo a identificação do registro (X280).","C","4","-","[X280]","Sim"
"X280","408","2","IND_ATIV","Benefício fiscal: 00 – Não preenchido 01 – Isenção 02 – Redução de 100% 03 – Redução de 75% 04 – Redução de 70% 05 – Redução de 50% 06 – Redução de 33,33% 07 – Redução de 25% 08 – Redução de 12,5% 09 – Redução por Reinvestimento Selecionar no campo Benefício Fiscal o tipo de benefício (isenção ou redução do IRPJ) em relação a cada projeto aprovado no órgão competente, conforme lista disponível na Caixa de Combinação. E, para cada projeto aprovado selecionar no campo Projeto se o mesmo corresponde a ""Novo Empreendimento"", ""Modernização"", ""Ampliação"", ""Diversificação"", ""Manutenção de Empreendimento"", ""Prouni"", “Padis” ou “Outros”. I) Isenção: Este tipo de benefício deve ser selecionado pela pessoa jurídica: a) que tenha instalado, ampliado, modernizado ou diversificado empreendimento industrial ou agrícola, nas áreas de atuação da Sudam e da Sudene, até 31 de dezembro de 1997, nos termos da MP nº 1.740-32, de 1999, convalidada pela Lei nº 9.808, de 1999, art. 13; b) que tenham empreendimento industrial ou agrícola decorrente de projeto aprovado ou protocolizado até 14 de novembro de 1997 nas áreas de atuação da Sudam e da Sudene.","C","2","-","[00; 01; 02; 03; 04; 05; 06; 07; 08; 09]","Sim"
"X280","414","3","IND_PROJ","Projeto: 00 – Não preenchido 01 – Novo Empreendimento 02 – Modernização 03 – Ampliação 04 – Diversificação 05 – Manutenção do Empreendimento 06 – Prouni 07 - Padis 08 – Eventos Fifa 09 – Serviços da Fifa (SPE) 10 – Eventos CIO 11 – Serviços do CIO (SPE) 99 – Outros","C","2","-","[00; 01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 11; 99]","Sim"
"X280","414","4","ATO_CONC","Ato Concessório - Natureza e Número: Informar neste campo o número do ato concessório do benefício fiscal. Atenção: No caso de projeto nas áreas de atuação da Sudam e da Sudene, informar neste campo o número do ato da unidade da RFB editado para reconhecimento do direito ao benefício fiscal.","C","30","-","-","Sim"
"X280","414","5","VIG_INI","Prazo de Vigência – Início Informar a data de início de fruição do benefício conforme consignada no Ato Concessório.","D","8","-","-","Sim"
"X280","414","6","VIG_FIM","Prazo de Vigência – Fim Informar a data de encerramento do prazo de fruição do benefício conforme consignada no Ato Concessório.","D","8","-","-","Sim"
"X291","418","1","REG","Texto Fixo Contendo a Identificação do Registro (X291).","C","4","-","[X291]","Sim"
"X291","418","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","6","-","-","Sim"
"X291","418","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"X291","418","4","VALOR","Valor","NS","19","2","-","Não"
"X292","420","1","REG","Texto Fixo Contendo a Identificação do Registro (X292).","C","4","-","[X292]","Sim"
"X292","420","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","6","-","-","Sim"
"X292","420","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"X292","420","4","VALOR","Valor","NS","19","2","-","Não"
"X300","424","1","REG","Texto Fixo Contendo a Identificação do Registro (X300).","C","4","-","[X300]","Sim"
"X300","424","2","NUM_ORDEM","Número de Ordem das Operações","C","-","-","-","Sim"
"X300","424","3","TIP_EXP","Tipo das Exportações: 01 - Bens 02 - Serviços 03 - Direitos 04 - Operações Financeiras 05 - Não Especificadas","N","2","-","[01; 02; 03; 04; 05]","Sim"
"X300","424","4","DESC_EXP","Descrição das Exportações: Agrupar os bens, serviços ou direitos idênticos, descrevendo cada grupo de modo a permitir a sua perfeita identificação, informando elementos, tais como: marca, tipo, modelo, espécie, etc. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","C","-","-","-","Não"
"X300","425","5","TOT_OPER","E Total das Operações: EXPORTAÇÕES – Bens, Serviços ou Direito Informar, em reais, para cada operação incluída o valor correspondente ao total de transações da mesma natureza realizadas durante o ano-calendário. Atenção: São consideradas transações de mesma natureza aquelas cujos bens, serviços ou direitos negociados apresentem as mesmas especificações no campo ""Descrição"". XPORTAÇÕES – Não Especificadas Informar neste campo o somatório das operações não informadas nos campos referentes às maiores operações, ou se for o caso, a soma do valor excedente a pelo menos 80% do total das exportações, especificadas em X320.TIP_IMP como “01”, “02”, “03” ou “04”, efetuadas no ano-calendário. Obrigatório somente quando TIP_EXP = Bens, Serviços, Direitos ou Não Especificadas.","N","19","2","-","Não"
"X300","425","6","COD_NCM","Código NCM constante do respectivo registro de exportação, quando o tipo de operação for ""Bens"". Obrigatório somente quando TIP_EXP = Bens","N","8","-","-","Não"
"X300","425","7","QTDE","Quantidade: Informar neste campo a quantidade total dos bens da mesma natureza exportados. Obrigatório somente quando TIP_EXP = Bens","N","19","2","-","Não"
"X300","425","8","UNI_MED","Unidade de Medida: Obrigatório somente quando TIP_EXP = Bens Conforme tabela de unidades de medida do Sped. A pessoa jurídica deve selecionar dentre as opções aquela que corresponde à unidade de medida comercial dos bens exportados, tais como: dúzia, grama, litro, metro etc.","C","2","-","[01 até 74]","Não"
"X300","426","9","IND_OPER","Indicador de Operação Sujeita a Arbitramento S - Sim N - Não Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos O campo deve ser assinalado, caso o preço médio de venda do bem, serviço ou direito das exportações efetuadas durante o respectivo período de apuração da base de cálculo do imposto de renda, for inferior a noventa por cento do preço médio praticado na venda do mesmo bem, serviço ou direito no mercado brasileiro, durante o mesmo período, em condições de pagamento semelhantes Atenção: Caso a pessoa jurídica não efetue operações de venda no mercado interno, a determinação dos preços médios é efetuada com dados de outras empresas que pratiquem a venda de bens, serviços ou direitos, idênticos ou similares, no mercado interno (§ 2º, art. 20 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012).","C","1","-","[S; N]","Não"
"X300","426","10","TIP_MET","Método: PVE - Preço de Venda nas Exportações PGE - Preço de Venda por Atacado menos Lucro PVV - Preço de Venda a Varejo menos Lucro CAP - Custo de Aquisição/Produção mais Tributos e Lucro PECEX - Preço sob Cotação na Exportação A pessoa jurídica deve assinalar o método utilizado na determinação do ""Preço Parâmetro"": PVEX Método do Preço de Venda nas Exportações (inciso I do § 3º do art. 19 da Lei nº 9.430, de 1996); PGE Método do Preço de Venda por Atacado no País de Destino Diminuído do Lucro (inciso II do § 3º do art. 19 da Lei nº 9.430, de 1996); PVV Método do Preço de Venda a Varejo no País de Destino Diminuído do Lucro (inciso III do § 3º do art. 19 da Lei nº 9.430, de 1996); CAP Método do Custo de Aquisição ou de Produção mais Tributos e Lucro (inciso IV do § 3º da Lei nº 9.430, de 1996). PECEX Preço sob Cotação na Exportação (Art. 19-A da Lei nº 9.430, de 1996, e art. 34, da IN RFB nº 1.312, de 28 de dezembro de 2012).","C","5","-","[PVE; PGE; PVV; CAP; PECEx]","Não"
"X300","427","11","VL_PAR","Preço Parâmetro: A pessoa jurídica deve informar, neste campo o preço médio ponderado de vendas nas exportações dos bens, serviços ou direitos, apurado no ano-calendário, conforme os métodos estabelecidos nos arts.30 a 34 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","N","19","2","-","Não"
"X300","427","12","VL_PRAT","Preço Patricado: A pessoa jurídica deve informar, neste campo, o preço médio ponderado de venda nas exportações dos bens, serviços ou direitos, praticado no ano-calendário. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","N","19","2","-","Não"
"X300","427","13","VL_AJ","E E Valor do Ajuste: EXPORTAÇÕES – Bens, Serviços ou Direitos A pessoa jurídica deverá indicar o valor do ajuste, determinado em conformidade com os arts. 26 a 29 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012, de 2002. A parcela das receitas de exportações para pessoas vinculadas (subitem 20.1), calculada com base nos métodos, que exceder aos valores já apropriados na escrituração da empresa deve ser adicionada ao lucro líquido, para determinação do lucro real e da base de cálculo da contribuição social sobre o lucro líquido. XPORTAÇÕES – Financeiras A pessoa jurídica deve indicar o valor do ajuste, determinado em conformidade com o art.38 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012. Se a receita financeira for inferior ao valor calculado com base na taxa Libor, para depósito em dólares pelo prazo de seis meses, acrescida de 3% anuais, a título de spread, proporcionalizadas em função do período a que se referirem os juros, a diferença deve ser adicionada ao lucro real e à base de cálculo da CSLL. Os ajustes devem ser oferecidos à tributação de acordo com o regime fiscal a que se submete cada pessoa jurídica. XPORTAÇÕES – Não Especificadas A pessoa jurídica deve indicar o somatório dos ajustes efetuados, referentes ao total das operações consolidadas no campo ""Total da Operação"".","N","19","2","-","Não"
"X300","428","14","VL_JUR","Juros: Informar em reais o valor total dos juros auferidos em operações financeiras não sujeitas ao registro no Banco Central do Brasil, durante o ano-calendário. Esse valor total deve ser consolidado consoante os códigos de natureza-fato de operação constantes da Consolidação das Normas Cambiais (CNC), editada pelo Banco Central do Brasil. Atenção: A pessoa jurídica financeira e seguradora, deve informar, neste campo, o montante total dos juros auferidos em operações financeiras não sujeitas ao registro no Banco Central do Brasil de pessoas vinculadas, inclusive por intermédio de interposta pessoa ou de pessoas residentes ou domiciliadas em países com tributação favorecida ou cuja legislação interna oponha sigilo, ou, a partir de 1º de janeiro de 2009, que gozem, nos termos da legislação, de regime fiscal privilegiado. Obrigatório apenas para TIP_EXP=Operações Financeiras","N","19","2","-","Não"
"X300","428","15","VL_JUR_MIN","Taxa de Juros Mínima: Informar neste campo a menor taxa praticada em operação financeira, realizada no ano-calendário. Obrigatório apenas para TIP_EXP=Operações Financeiras","N","19","4","-","Não"
"X300","428","16","VL_JUR_MAX","Taxa de Juros Máxima: Informar neste campo a maior taxa praticada em operação financeira, realizada no ano-calendário. Obrigatório apenas para TIP_EXP=Operações Financeiras","N","19","4","-","Não"
"X300","428","17","COD_CNC","Código CNC, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). A pessoa jurídica deve informar dentre os códigos de natureza-fato, transcritos da rubrica Rendas de Capitais do Capítulo 1, Título 14 ou Capítulo 2, Título 22 da Consolidação das Normas Cambiais (CNC), aquele sob o qual se classificariam os juros auferidos para fins da legislação cambial - na hipótese de ingresso no País. Atenção: No caso de recursos não ingressados no País, o enquadramento se faz, consoante apuração contábil, como se ingressados fossem. Tendo ocorrido a efetiva entrada, esses valores são de igual modo classificados, independentemente do instrumento de formalização cambial utilizado no Banco Central do Brasil: contrato de câmbio (moeda estrangeira) e/ou transferência internacional em moeda nacional.","N","5","-","-","Não"
"X300","428","18","TIP_MOEDA","Moeda , conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","3","-","-","Não"
"X310","433","1","REG","Texto Fixo Contendo a Identificação do Registro (X310).","C","4","-","[X310]","Sim"
"X310","433","2","NOME","Nome: Nome ou razão social da pessoa física ou jurídica contratante da transação, que seja domiciliada no exterior.","C","-","-","-","Sim"
"X310","433","3","PAIS","País: País onde a pessoa física ou jurídica contratante, no exterior, é domiciliada. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"X310","433","4","VL_OPER","Valor da Operação: Valores das transações que compõem cada operação inserida no registro X300, agrupados por pessoa física ou jurídica contratante, desde que destinadas ao mesmo país.","N","19","2","-","Sim"
"X310","433","5","COND_PES","Condição da Pessoa Envolvida na Operação: 01 - Considerada Vinculada 02 - Interposta Pessoa - Transação com Vinculada 03 - Residente/Domiciliada em País com Tributação Favorecida ou, ainda, a partir de 1º de janeiro de 2009, que goze, nos termos da legislação, de regime fiscal privilegiado","N","2","-","[01; 02; 03]","Sim"
"X320","437","1","REG","Texto Fixo Contendo a Identificação do Registro (X320).","C","4","-","[X320]","Sim"
"X320","437","2","NUM_ORD","Número de Ordem: Número de ordem para identificar a operação","C","-","","-","Sim"
"X320","437","3","TIP_IMP","Tipo das Importações: 01- Bens 02- Serviços 03- Direitos 04- Operações Financeiras 05- Não Especificadas","N","2","-","[01; 02; 03; 04; 05]","Sim"
"X320","437","4","DESC_IMP","Descrição: Agrupar os bens, serviços ou direitos idênticos, descrevendo cada grupo de modo a permitir a sua perfeita identificação, informando elementos, tais como: marca, tipo, modelo, espécie, etc. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","C","-","-","-","Não"
"X320","438","5","TOT_OPER","B Total da Operação: A) Importações – Bens, Serviços ou Direitos: Informar em reais para cada operação incluída o valor correspondente ao total de transações de mesma natureza realizadas durante o ano-calendário. Atenção: São consideradas transações de mesma natureza aquelas cujos bens, serviços ou direitos negociados apresentarem as mesmas especificações no campo ""Descrição"". ) Importações – Não Especificadas: Informar, neste campo, o somatório das operações não informadas nos campos referentes as maiores operações, ou se for o caso, a soma do valor excedente a pelo menos 80% do total das importações, especificadas em X320.TIP_IMP como “01”, “02”, “03” ou “04”, efetuadas no ano-calendário. Obrigatório somente quando TIP_EXP = Bens, Serviços, Direitos ou Não Especificadas.","N","19","2","-","Não"
"X320","438","6","COD_NCM","Código NCM: Informar o código NCM constante do respectivo registro de importação, quando o tipo de operação for ""Bens"". Obrigatório somente quando TIP_EXP = Bens","N","8","-","-","Não"
"X320","438","7","QTDE","Quantidade: Informar neste campo a quantidade total dos bens da mesma natureza importados. Obrigatório somente quando TIP_EXP = Bens","N","19","2","-","Não"
"X320","439","8","UNI_MED","Unidade de Medida: Obrigatório somente quando TIP_EXP = Bens 01 – Bilhão de Unidade Internacional 02 – Dúzia 03 – Grama 04 – Litro 05 – Megawatt Hora 06 – Metro 07 – Metro Cúbico 08 – Metro Quadrado 09 – Mil Unidades 10 – Pares 11 – Quilate 12 – Quilograma Bruto 13 – Quilograma Líquido 14 – Tonelada Métrica Líquida 15 – Unidade 16 – Outras Selecionar dentre as opções aquela que corresponde à unidade de medida comercial dos bens importados, tais como: dúzia, grama, litro, metro etc.","C","2","-","[01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 11; 12; ;13; 14; 15; 16]","Não"
"X320","440","9","TIP_MET","Método: PIC00 – Preços Independentes Comparados PRL20 - Preço de Revenda Menos Lucro 20% PRL30 - Preço de Revenda Menos Lucro 30% PRL40 - Preço de Revenda Menos Lucro 40% CPL00 – Custo de Produção Mais Lucro PCI00 – Preço sob Cotação na Importação Assinalar o método utilizado na determinação do ""Preço Parâmetro"", a saber: PIC Método dos Preços Independentes Comparados (inciso I do art. 18 da Lei nº 9.430, de 1996 e IN RFB nº 1.312, de 28 de dezembro de 2012, arts. 8 a 11); PRL 20% Método do Preço de Revenda menos Lucro (Inciso III do § 12 do art. 18 da Lei nº 9.430, de 1996, e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 12, § 10) PRL 30% Método do Preço de Revenda menos Lucro Revenda (Inciso II do § 12 do art. 18 da Lei nº 9.430, de 1996 e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 12, § 10); PRL 40% Método do Preço de Revenda menos Lucro Revenda (Inciso I do § 12 do art. 18 da Lei nº 9.430, de 1996 e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 12, § 10); CPL Método do Custo de Produção mais Lucro (inciso III do art. 18 da Lei nº 9.430, de 1996, e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 15). PCI Preço sob Cotação na Importação (art. 18-A da Lei nº 9.430, de 1996, e art. 16 da IN RFB nº 1.312, de 2012, alterado pelo art. 1º da IN RFB nº 1.395, de 2013). Atenção: O método do Preço de Revenda menos Lucro mediante a utilização da margem de lucro de 20% somente é aplicado nas hipóteses em que não haja agregação de valor no País ao custo dos bens, serviços ou direitos importados, configurando, assim, simples processo de revenda dos mesmos bens, serviços ou direitos importados.","C","5","-","[PIC00; PRL20; PRL30; PRL40; PRL60; CPL00; PCI00]","Não"
"X320","440","10","VL_PAR","Preço Parâmetro: A pessoa jurídica deve informar, neste campo o preço médio ponderado de aquisição nas importações dos bens, serviços ou direitos, apurado no ano-calendário, conforme um os métodos (subitem 20.7) estabelecidos nos arts. 8º a 19 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","N","19","2","-","Não"
"X320","440","11","VL_PRAT","Preço Praticado: A pessoa jurídica deve informar, neste campo, o preço médio ponderado de aquisição nas importações dos bens, serviços ou direitos, praticado no ano-calendário. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","N","19","2","-","Não"
"X320","441","12","VL_AJ","Valor do Ajuste A) Importações – Bens, Serviços ou Direitos A pessoa jurídica deve indicar o valor do ajuste, determinado em conformidade com os arts. 4º a 7º da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012. (Subitem 20.11 e subitem 20.4) Quando se tratar de encargos de depreciação ou amortização dos bens e direitos a dedutibilidade do encargo, para fins de apuração do lucro real e da CSLL, fica limitada, em cada período de apuração, ao montante calculado com base no preço determinado por um dos métodos. A partir do ano calendário de 2002, com a edição do art. 46 da Medida Provisória nº 66, de 29 de agosto de 2002 e parágrafos 1º a 4º do art. 5º Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012, nos casos de apuração de excesso de custo de aquisição de bens, direitos e serviços, importados de empresas vinculadas e que seja considerado indedutível na determinação do lucro real e da base de cálculo da contribuição social sobre o lucro líquido, apurado na forma do art. 18 da Lei nº 9.430, de 1996, a pessoa jurídica deve ajustar o excesso de custo, determinado por um dos métodos previstos na legislação, no encerramento do período de apuração, contabilmente, por meio de lançamento a débito de conta de resultados acumulados e a crédito de: I - conta do ativo onde foi contabilizada a aquisição dos bens, direitos ou serviços e que permanecerem ali registrados ao final do período de apuração; ou II - conta própria de custo ou de despesa do período de apuração, que registre o valor dos bens, direitos ou serviços, no caso desses ativos já terem sido baixados da conta de ativo que tenha registrado a sua aquisição. No caso de bens classificáveis no ativo não-circulante, exceto realizável a longo prazo, e que tenham gerado quotas de depreciação, amortização ou exaustão, no ano calendário da importação, o valor do excesso de preço de aquisição na importação deve ser creditado na conta de ativo em cujas quotas tenham sido debitadas, em contrapartida à conta de resultados acumulados. Os ajustes devem ser oferecidos à tributação de acordo com o regime fiscal a que se submete cada pessoa jurídica.","N","19","2","-","Sim"
"X320","443","13","VL_JUR","Juros: Informar em reais o valor total dos juros pagos ou creditados em operações financeiras não sujeitas ao registro no Banco Central do Brasil, durante o ano-calendário. Esse valor total deve ser consolidado consoante os códigos de natureza-fato de operação constantes da Consolidação das Normas Cambiais (CNC), editada pelo Banco Central do Brasil. Atenção: A pessoa jurídica financeira e seguradora, deve informar, neste campo, o montante total dos juros pagos ou creditados em operações financeiras não sujeitas ao registro no Banco Central do Brasil de pessoas vinculadas, inclusive por intermédio de interposta pessoa, ou de pessoas residentes ou domiciliadas em países com tributação favorecida ou cuja legislação interna oponha sigilo, ou, ainda, a partir de 1º de janeiro de 2009, que gozem, nos termos da legislação, de regime fiscal privilegiado. Obrigatório apenas para TIP_EXP = Operações Financeiras","N","19","2","-","Não"
"X320","443","14","VL_JUR_MIN","Taxa de Juros Mínima: Informar, neste campo, a menor taxa praticada em operação financeira, realizada no ano-calendário. Obrigatório apenas para TIP_EXP = Operações Financeiras","N","7","4","-","Não"
"X320","443","15","VL_JUR_MAX","Taxa de Juros Máxima: Informar, neste campo, a maior taxa praticada em operação financeira, realizada no ano-calendário. Obrigatório apenas para TIP_EXP = Operações Financeiras","N","7","4","-","Não"
"X320","443","16","COD_CNC","Código CNC: Código da natureza-fato específico correspondente à motivação do recebimento/pagamento, conforme § 1o do artigo 23 da Lei no 4.131, de 03 de setembro de 1962, e que consta na Circular no 3.690, de 16 de dezembro de 2013, do Banco Central do Brasil. Atenção: No caso dos recursos não terem sido enviados ao exterior, o enquadramento se faz, consoante apuração contábil, como se remetidos fossem. Tendo ocorrido a efetiva remessa, esses valores são de igual modo classificados, independentemente do instrumento de formalização cambial utilizado no Banco Central do Brasil: contrato de câmbio e/ou transferência internacional em moeda nacional. Obrigatório apenas para TIP_EXP = Operações Financeiras Observação: O registro X320 não possui informação de data em seus campos. Portanto, os códigos utilizados no campo X320.COD_CNC devem ser os vigentes na data final da ECF, para todas as operações ocorridas durante o ano da escrituração.","C","5","-","-","Não"
"X320","443","17","TIP_MOEDA","Moeda: Pessoa jurídica deve selecionar dentre as opções a moeda de negociação. Obrigatório apenas para TIP_EXP=Operações Financeiras","C","3","-","-","Não"
"X330","446","1","REG","Texto Fixo Contendo a Identificação do Registro (X330).","C","4","-","[X330]","Sim"
"X330","446","2","NOME","Nome: Nome ou razão social da pessoa física ou jurídica contratante da transação, que seja domiciliada no exterior.","C","-","-","-","Sim"
"X330","446","3","PAIS","País: País onde a pessoa física ou jurídica contratante, no exterior, é domiciliada. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","3","-","-","Sim"
"X330","446","4","VL_OPER","Valor da Operação: Valores das transações que compõem cada operação inserida no registro X320, agrupados por pessoa física ou jurídica contratante, desde que originadas do mesmo país.","N","19","2","-","Sim"
"X330","446","5","COND_PES","Condição da Pessoa Envolvida na Operação: 01 - Considerada Vinculada 02 - Interposta Pessoa - Transação com Vinculada 03 - Residente/Domiciliada em País com Tributação Favorecida ou, ainda, a partir de 1º de janeiro de 2009, que goze, nos termos da legislação, de regime fiscal privilegiado","N","2","-","[01; 02; 03]","Sim"
"X340","448","1","REG","Texto Fixo Contendo a Identificação do Registro (X340).","C","4","-","[X340]","Sim"
"X340","448","2","RAZ_SOCIAL","Razão Social: Razão social de cada controlada, direta ou indireta, equiparada ou coligada em regime de competência.","C","-","-","-","Sim"
"X340","449","3","NIF","NIF: Número de identificação fiscal de cada investida (“CNPJ” da investida no exterior). Observação: 1 – Caso a investida não possua NIF, utilize “0000” 2 – Para investidas de um mesmo país diferente do Braisl que não possuam NIF, utilizar “0000”, “0001”, “0002”, e assim por diante, conforme a quantidade de investidas.","C","-","-","-","Sim"
