"register","index","code","type","required","length","decimal","spec_type","spec_required","desc"
"F130","20","COD_CCUS","char","False","255","","C","N","Código do Centro de Custos"
"F130","21","DESC_BEM_IMOB","char","False","","","C","N","Descrição complementar do bem ou grupo de bens, com crédito apurado com base no valor de aquisição."
"F139","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório."
"F139","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros."
"F150","2","NAT_BC_CRED","char","True","002*","","C","S","Texto fixo contendo ""18"" Código da Base de Cálculo do Crédito sobre Estoque de Abertura, conforme a Tabela indicada no item 4.3.7."
"F150","3","VL_TOT_EST","float","True","","002","N","S","Valor Total do Estoque de Abertura"
"F150","4","EST_IMP","float","False","","002","N","N","Parcela do estoque de abertura referente a bens, produtos e mercadorias importados, ou adquiridas no mercado interno sem direito ao crédito"
"F150","5","VL_BC_EST","float","True","","002","N","S","Valor da Base de Cálculo do Crédito sobre o Estoque de Abertura (03 – 04)"
"F150","6","VL_BC_MEN_EST","float","True","","2","N","S","Valor da Base de Cálculo Mensal do Crédito sobre o Estoque de Abertura (1/12 avos do campo 05)"
"F150","7","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3."
"F150","8","ALIQ_PIS","float","True","008","04","N","S","Alíquota do PIS/PASEP (em percentual)"
"F150","9","VL_CRED_PIS","float","True","","02","N","S","Valor Mensal do Crédito Presumido Apurado para o Período - PIS/PASEP (06 x 08)"
"F150","10","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente ao COFINS, conforme a Tabela indicada no item 4.3.4"
"F150","11","ALIQ_COFINS","float","True","008","04","N","S","Alíquota do COFINS (em percentual)"
"F150","12","VL_CRED_COFINS","float","True","","02","N","S","Valor Mensal do Crédito Presumido Apurado para o Período - COFINS (06 x 11)"
"F150","13","DESC_EST","char","False","100","","C","N","Descrição do estoque"
"F150","14","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"F200","2","IND_OPER","int","True","002*","","N","S","Indicador do Tipo da Operação: 01 – Venda a Vista de Unidade Concluída; 02 – Venda a Prazo de Unidade Concluída; 03 – Venda a Vista de Unidade em Construção; 04 – Venda a Prazo de Unidade em Construção; 05 – Outras."
"F200","3","UNID_IMOB","int","True","002*","","N","S","Indicador do tipo de unidade imobiliária Vendida: 01 – Terreno adquirido para venda; 02 – Terreno decorrente de loteamento; 03 – Lote oriundo de desmembramento de terreno; 04 – Unidade resultante de incorporação imobiliária; 05 – Prédio construído/em construção para venda; 06 – Outras."
"F200","4","IDENT_EMP","char","True","","","C","S","Identificação/Nome do Empreendimento"
"F200","5","DESC_UNID_IMOB","char","False","090","","C","N","Descrição resumida da unidade imobiliária vendida"
"F200","6","NUM_CONT","char","False","090","","C","N","Número do Contrato/Documento que formaliza a Venda da Unidade Imobiliária"
"F200","7","CPF_CNPJ_ADQU","char","True","014","","C","S","Identificação da pessoa física (CPF) ou da pessoa jurídica (CNPJ) adquirente da unidade imobiliária"
"F200","8","DT_OPER","date","True","008*","","N","S","Data da operação de venda da unidade imobiliária"
"F200","9","VL_TOT_VEND","float","True","","02","N","S","Valor total da unidade imobiliária vendida atualizado até o período da escrituração"
"F200","10","VL_REC_ACUM","float","False","","02","N","N","Valor recebido acumulado até o mês anterior ao da escrituração."
"F200","11","VL_TOT_REC","float","True","","02","N","S","Valor total recebido no mês da escrituração"
"F200","12","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3."
"F200","13","VL_BC_PIS","float","False","","02","N","N","Base de Cálculo do PIS/PASEP"
"F200","14","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"F200","15","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"F200","16","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS, conforme a Tabela indicada no item 4.3.4."
"F200","17","VL_BC_COFINS","float","False","","02","N","N","Base de Cálculo da COFINS"
"F200","18","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS (em percentual)"
"F200","19","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"F200","20","PERC_REC_RECEB","float","False","006","02","N","N","Percentual da receita total recebida até o mês, da unidade imobiliária vendida ((Campo 10 + Campo 11) / Campo 09)"
"F200","21","IND_NAT_EMP","int","False","001*","","N","N","Indicador da Natureza Específica do Empreendimento: 1 - Consórcio 2 - SCP 3 – Incorporação em Condomínio 4 - Outras"
"F200","22","INF_COMP","char","False","090","","C","N","Informações Complementares"
"F205","2","VL_CUS_INC_ACUM_ANT","float","True","","02","N","S","Valor Total do Custo Incorrido da unidade imobiliária acumulado até o mês anterior ao da escrituração"
"F205","3","VL_CUS_INC_PER_ESC","float","True","","02","N","S","Valor Total do Custo Incorrido da unidade imobiliária no mês da escrituração"
"F205","4","VL_CUS_INC_ACUM","float","True","","02","N","S","Valor Total do Custo Incorrido da unidade imobiliária acumulado até o mês da escrituração (Campo 02 + 03)"
"F205","5","VL_EXC_BC_CUS_INC_ACUM","float","True","","02","N","S","Parcela do Custo Incorrido sem direito ao crédito da atividade imobiliária, acumulado até o período."
"F205","6","VL_BC_CUS_INC","float","True","","02","N","S","Valor da Base de Cálculo do Crédito sobre o Custo Incorrido, acumulado até o período da escrituração (Campo 04 – 05)"
"F205","7","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3."
"F205","8","ALIQ_PIS","float","True","008","04","N","S","Alíquota do PIS/PASEP (em percentual)"
"F205","9","VL_CRED_PIS_ACUM","float","True","","02","N","S","Valor Total do Crédito Acumulado sobre o custo incorrido – PIS/PASEP (Campo 06 x 08)"
"F205","10","VL_CRED_PIS_DESC_ANT","float","True","","02","N","S","Parcela do crédito descontada até o período anterior da escrituração – PIS/PASEP (proporcional à"
"F205","11","VL_CRED_PIS_DESC","float","True","","02","N","S","Parcela a descontar no período da escrituração – PIS/PASEP (proporcional à receita recebida no mês)."
"F205","12","VL_CRED_PIS_DESC_FUT","float","True","","02","N","S","Parcela a descontar em períodos futuros – PIS/PASEP (Campo 09 – 10 – 11)."
"F205","13","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente ao COFINS, conforme a Tabela indicada no item 4.3.4."
"F205","14","ALIQ_COFINS","float","True","008","04","N","S","Alíquota do COFINS (em percentual)"
"F205","15","VL_CRED_COFINS_ACUM","float","True","","02","N","S","Valor Total do Crédito Acumulado sobre o custo incorrido - COFINS (Campo 06 x 14)"
"F205","16","VL_CRED_COFINS_DESC_ANT","float","True","","02","N","S","Parcela do crédito descontada até o período anterior da escrituração – COFINS (proporcional à receita recebida até o mês anterior)."
"F205","17","VL_CRED_COFINS_DESC","float","True","","02","N","S","Parcela a descontar no período da escrituração – COFINS (proporcional à receita recebida no mês)."
"F205","18","VL_CRED_COFINS_DESC_FUT","float","True","","02","N","S","Parcela a descontar em períodos futuros – COFINS (Campo 15 – 16 – 17)."
"F210","2","VL_CUS_ORC","float","True","","02","N","S","Valor Total do Custo Orçado para Conclusão da Unidade Vendida"
"F210","3","VL_EXC","float","True","","02","N","S","Valores Referentes a Pagamentos a Pessoas Físicas, Encargos Trabalhistas, Sociais e Previdenciários e à aquisição de bens e serviços não sujeitos ao pagamento das contribuições"
"F210","4","VL_CUS_ORC_AJU","float","True","","02","N","S","Valor da Base de Calculo do Crédito sobre o Custo Orçado Ajustado (Campo 02 – 03)."
"F210","5","VL_BC_CRED","float","True","","02","N","S","Valor da Base de Cálculo do Crédito sobre o Custo Orçado referente ao mês da escrituração, proporcionalizada em função da receita recebida no mês."
"F210","6","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3."
"F210","7","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"F210","8","VL_CRED_PIS_UTIL","float","False","","02","N","N","Valor do Crédito sobre o custo orçado a ser utilizado no período da escrituração - PIS/PASEP (Campo 05 x 07)"
"F210","9","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS, conforme a Tabela indicada no item 4.3.4."
"F210","10","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS (em percentual)"
"F210","11","VL_CRED_COFINS_UTIL","float","False","","02","N","N","Valor do Crédito sobre o custo orçado a ser utilizado no período da escrituração - COFINS (Campo 05 x 10)"
"F211","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório."
"F211","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros."
"F500","2","VL_REC_CAIXA","float","True","","02","N","S","Valor total da receita recebida, referente à combinação de CST e Alíquota."
"F500","3","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP"
"F500","4","VL_DESC_PIS","float","False","","02","N","N","Valor do desconto / exclusão da base de cálculo"
"F500","5","VL_BC_PIS","float","False","","02","N","N","Valor da base de cálculo do PIS/PASEP"
"F500","6","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"F500","7","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"F500","8","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS"
"F500","9","VL_DESC_COFINS","float","False","","02","N","N","Valor do desconto / exclusão da base de cálculo"
"F500","10","VL_BC_COFINS","float","False","","02","N","N","Valor da base de cálculo da COFINS"
"F500","11","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS (em percentual)"
"F500","12","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"F500","13","COD_MOD","char","False","002*","","C","N","Código do modelo do documento fiscal conforme a Tabela 4.1.1"
"F500","14","CFOP","int","False","004*","","N","N","Código fiscal de operação e prestação"
"F500","15","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"F500","16","INFO_COMPL","char","False","","","C","N","Informação complementar"
"F509","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório"
"F509","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros."
"F510","2","VL_REC_CAIXA","float","True","","02","N","S","Valor total da receita recebida, referente à combinação de CST e Alíquota."
"F510","3","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP"
"F510","4","VL_DESC_PIS","float","False","","02","N","N","Valor do desconto / exclusão"
"F510","5","QUANT_BC_PIS","float","False","","03","N","N","Base de cálculo em quantidade - PIS/PASEP"
"F510","6","ALIQ_PIS_QUANT","float","False","008","04","N","N","Alíquota do PIS/PASEP (em reais)"
"F510","7","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"F510","8","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS"
"F510","9","VL_DESC_COFINS","float","False","","02","N","N","Valor do desconto / exclusão"
"F510","10","QUANT_BC_COFINS","float","False","","03","N","N","Base de cálculo em quantidade - COFINS"
"F510","11","ALIQ_COFINS_QUANT","float","False","008","04","N","N","Alíquota da COFINS (em reais)"
"F510","12","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"F510","13","COD_MOD","char","False","002*","","C","N","Código do modelo do documento fiscal conforme a Tabela 4.1.1"
"F510","14","CFOP","int","False","004*","","N","N","Código fiscal de operação e prestação"
"F510","15","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"F510","16","INFO_COMPL","char","False","","","C","N","Informação complementar"
"F519","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório"
"F519","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros."
"F525","2","VL_REC","float","True","","02","N","S","Valor total da receita recebida, correspondente ao indicador informado no campo 03 (IND_REC)"
"F525","3","IND_REC","char","True","002*","","C","S","Indicador da composição da receita recebida no período (Campo 02), por: 01- Clientes 02- Administradora de cartão de débito/crédito 03- Título de crédito - Duplicata, nota promissória, cheque, etc. 04- Documento fiscal 05- Item vendido (produtos e serviços) 99- Outros (Detalhar no campo 10 – Informação Complementar)"
"F525","4","CNPJ_CPF","char","False","014","","C","N","CNPJ/CPF do participante (cliente/pessoa física ou jurídica pagadora) ou da administradora de cartões (vendas por cartão de débito ou de crédito), no caso de detalhamento da receita recebida conforme os indicadores “01” ou “02”, respectivamente."
"F525","5","NUM_DOC","char","False","060","","C","N","Número do título de crédito ou do documento fiscal, no caso de detalhamento da receita recebida conforme os indicadores “03” ou “04”, respectivamente."
"F525","6","COD_ITEM","char","False","060","","C","N","Código do item (campo 02 do Registro 0200), no caso de detalhamento da receita recebida por item vendido, conforme o indicador “05”."
"F525","7","VL_REC_DET","float","True","","02","N","S","Valor da receita detalhada, correspondente ao conteúdo informado no campo 04, 05, 06 ou 10."
"F525","8","CST_PIS","int","False","002*","","N","N","Código da Situação Tributária do PIS/Pasep"
"F525","9","CST_COFINS","int","False","002*","","N","N","Código da Situação Tributária da Cofins"
"F525","10","INFO_COMPL","char","False","","","C","N","Informação complementar"
"F525","11","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil representativa da receita recebida"
"F550","2","VL_REC_COMP","float","True","","02","N","S","Valor total da receita auferida, referente à combinação de CST e Alíquota."
"F550","3","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP"
"F550","4","VL_DESC_PIS","float","False","","02","N","N","Valor do desconto / exclusão da base de cálculo"
"F550","5","VL_BC_PIS","float","False","","02","N","N","Valor da base de cálculo do PIS/PASEP"
"F550","6","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"F550","7","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"F550","8","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS"
"F550","9","VL_DESC_COFINS","float","False","","02","N","N","Valor do desconto / exclusão da base de cálculo"
"F550","10","VL_BC_COFINS","float","False","","02","N","N","Valor da base de cálculo da COFINS"
"F550","11","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS (em percentual)"
"F550","12","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"F550","13","COD_MOD","char","False","002*","","C","N","Código do modelo do documento fiscal conforme a Tabela 4.1.1"
"F550","14","CFOP","int","False","004*","","N","N","Código fiscal de operação e prestação"
"F550","15","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada / creditada"
"F550","16","INFO_COMPL","char","False","","","C","N","Informação complementar"
"F559","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório"
"F559","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros."
"F560","2","VL_REC_COMP","float","True","","02","N","S","Valor total da receita auferida, referente à combinação de CST e Alíquota."
"F560","3","CST_PIS","int","True","002 *","","N","S","Código da Situação Tributária referente ao PIS/PASEP"
"F560","4","VL_DESC_PIS","float","False","","02","N","N","Valor do desconto / exclusão"
"F560","5","QUANT_BC_PIS","float","False","","03","N","N","Base de cálculo em quantidade - PIS/PASEP"
"F560","6","ALIQ_PIS_QUANT","float","False","008","04","N","N","Alíquota do PIS/PASEP (em reais)"
"F560","7","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"F560","8","CST_COFINS","int","True","002 *","","N","S","Código da Situação Tributária referente a COFINS"
"F560","9","VL_DESC_COFINS","float","False","","02","N","N","Valor do desconto / exclusão"
"F560","10","QUANT_BC_COFINS","float","False","","03","N","N","Base de cálculo em quantidade – COFINS"
"F560","11","ALIQ_COFINS_QUANT","float","False","008","04","N","N","Alíquota da COFINS (em reais)"
"F560","12","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"F560","13","COD_MOD","char","False","002 *","","C","N","Código do modelo do documento fiscal conforme a Tabela 4.1.1"
"F560","14","CFOP","int","False","004 *","","N","N","Código fiscal de operação e prestação"
"F560","15","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada / creditada"
"F560","16","INFO_COMPL","char","False","","","C","N","Informação complementar"
"F569","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório"
"F569","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros."
"F600","2","IND_NAT_RET","int","True","002*","","N","S","Indicador de Natureza da Retenção na Fonte: 01 - Retenção por Órgãos, Autarquias e Fundações Federais 02 - Retenção por outras Entidades da Administração Pública Federal 03 - Retenção por Pessoas Jurídicas de Direito Privado 04 - Recolhimento por Sociedade Cooperativa 05 - Retenção por Fabricante de Máquinas e Veículos 99 - Outras Retenções"
"F600","3","DT_RET","date","True","008*","","N","S","Data da Retenção"
"F600","4","VL_BC_RET","float","True","","04","N","S","Base de calculo da retenção ou do recolhimento (sociedade cooperativa)"
"F600","5","VL_RET","float","True","","02","N","S","Valor Total Retido na Fonte / Recolhido (sociedade cooperativa)"
"F600","6","COD_REC","char","False","004","","C","N","Código da Receita"
"F600","7","IND_NAT_REC","int","False","001*","","N","N","Indicador da Natureza da Receita: 0 – Receita de Natureza Não Cumulativa 1 – Receita de Natureza Cumulativa"
"F600","8","CNPJ","int","True","014*","","N","S","CNPJ referente a: - Fonte Pagadora Responsável pela Retenção / Recolhimento (no caso de o registro ser escriturado pela pessoa jurídica beneficiária da retenção); ou - Pessoa Jurídica Beneficiária da Retenção / Recolhimento (no caso de o registro ser escriturado pela pessoa jurídica responsável pela retenção)."
"F600","9","VL_RET_PIS","float","True","","02","N","S","Valor Retido na Fonte – Parcela Referente ao PIS/Pasep"
"F600","10","VL_RET_COFINS","float","True","","02","N","S","Valor Retido na Fonte – Parcela Referente a COFINS"
"F600","11","IND_DEC","int","True","001*","","N","S","Indicador da condição da pessoa jurídica declarante: 0 – Beneficiária da Retenção / Recolhimento 1- Responsável pelo Recolhimento"
"F700","2","IND_ORI_DED","int","True","002*","","N","S","Indicador de Origem de Deduções Diversas: 01 – Créditos Presumidos - Medicamentos 02 – Créditos Admitidos no Regime Cumulativo – Bebidas Frias 03 – Contribuição Paga pelo Substituto Tributário - ZFM 04 – Substituição Tributária – Não Ocorrência do Fato Gerador Presumido 99 - Outras Deduções"
"F700","3","IND_NAT_DED","int","True","001*","","N","S","Indicador da Natureza da Dedução: 0 – Dedução de Natureza Não Cumulativa 1 – Dedução de Natureza Cumulativa"
"F700","4","VL_DED_PIS","float","True","","02","N","S","Valor a Deduzir - PIS/PASEP"
"F700","5","VL_DED_COFINS","float","True","","02","N","S","Valor a Deduzir – Cofins"
"F700","6","VL_BC_OPER","float","False","","02","N","N","Valor da Base de Cálculo da Operação que ensejou o Valor a Deduzir informado nos Campos 04 e 05"
"F700","7","CNPJ","int","False","014*","","N","N","CNPJ da Pessoa Jurídica relacionada à Operação que ensejou o Valor a Deduzir informado nos Campos 04 e 05."
"F700","8","INF_COMP","char","False","090","","C","N","Informações Complementares do Documento/Operação que ensejou o Valor a Deduzir informado nos Campos 04 e 05."
"F800","2","IND_NAT_EVEN","int","True","002*","","N","S","Indicador da Natureza do Evento de Sucessão: 01 – Incorporação 02 – Fusão 03 – Cisão Total 04 – Cisão Parcial 99 – Outros"
"F800","3","DT_EVEN","date","True","008*","","N","S","Data do Evento"
"F800","4","CNPJ_SUCED","int","True","014*","","N","S","CNPJ da Pessoa Jurídica Sucedida"
"F800","5","PA_CONT_CRED","int","True","006*","","N","S","Período de Apuração do Crédito – Mês/Ano (MM/AAAA)"
"F800","6","COD_CRED","int","True","003*","","N","S","Código do crédito transferido, conforme Tabela 4.3.6"
"F800","7","VL_CRED_PIS","float","True","","02","N","S","Valor do Crédito Transferido de PIS/Pasep"
"F800","8","VL_CRED_COFINS","float","True","","02","N","S","Valor do Crédito Transferido de Cofins"
"F800","9","PER_CRED_CIS","float","False","006","02","N","N","Percentual do crédito original transferido, no caso de evento de Cisão."
"F990","2","QTD_LIN_F","int","True","","","N","S","Quantidade total de linhas do Bloco F"
"I001","2","IND_MOV","char","","001","","C","","Indicador de movimento: 0 - Bloco com dados informados 1 - Bloco sem dados informados"
"I010","2","CNPJ","int","","014*","","N","","Número de inscrição da pessoa jurídica no CNPJ."
"I010","3","IND_ATIV","int","","002*","","N","","Indicador de operações realizadas no período: 01 – Exclusivamente operações de Instituições Financeiras e Assemelhadas 02 – Exclusivamente operações de Seguros Privados 03 – Exclusivamente operações de Previdência Complementar 04 – Exclusivamente operações de Capitalização 05 – Exclusivamente operações de Planos de Assistência à Saúde 06 – Realizou operações referentes a mais de um dos indicadores acima"
"I010","4","INFO_COMPL","char","","","","C","","Informação Complementar"
"I100","2","VL_REC","float","","","02","N","","Valor Total do Faturamento/Receita Bruta no Período"
"I100","3","CST_PIS_COFINS","int","","002*","","N","","Código de Situação Tributária referente à Receita informada no Campo 02 (Tabelas 4.3.3 e 4.3.4)"
"I100","4","VL_TOT_DED_GER","float","","","02","N","","Valor Total das Deduções e Exclusões de Caráter Geral"
"I100","5","VL_TOT_DED_ESP","float","","","02","N","","Valor Total das Deduções e Exclusões de Caráter Específico"
"I100","6","VL_BC_PIS","float","","","02","N","","Valor da base de cálculo do PIS/PASEP"
"I100","7","ALIQ_PIS","float","","008","02","N","","Alíquota do PIS/PASEP (em percentual)"
"I100","8","VL_PIS","float","","","02","N","","Valor do PIS/PASEP"
"I100","9","VL_BC_COFINS","float","","","02","N","","Valor da base de cálculo da Cofins"
"I100","10","ALIQ_COFINS","float","","008","02","N","","Alíquota da COFINS (em percentual)"
"I100","11","VL_COFINS","float","","","02","N","","Valor da COFINS"
"I100","12","INFO_COMPL","char","","","","C","","Informação Complementar dos dados informados no registro"
"I199","2","NUM_PROC","char","","020","","C","","Identificação do processo ou ato concessório"
"I199","3","IND_PROC","char","","001*","","C","","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros."
"I200","2","NUM_CAMPO","char","","002*","","C","","Informar o número do campo do registro “I100” (Campos 02, 04 ou 05), objeto de informação neste registro."
"I200","3","COD_DET","char","","005*","","C","","Código do tipo de detalhamento, conforme Tabelas 7.1.1 e/ou 7.1.2"
"I200","4","DET_VALOR","float","","","02","N","","Valor detalhado referente ao campo 03 (COD_DET) deste registro"
"I200","5","COD_CTA","char","","255","","C","","Código da conta contábil referente ao valor informado no campo 04 (DET_VALOR)"
"I200","6","INFO_COMPL","char","","","","C","","Informação Complementar dos dados informados no registro"
"I299","2","NUM_PROC","char","","020","","C","","Identificação do processo ou ato concessório"
"I299","3","IND_PROC","char","","001*","","C","","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros."
"I300","2","COD_COMP","char","","060","","C","","Código das Tabelas 7.1.3 (Receitas – Visão Analítica/Referenciada) e/ou 7.1.4 (Deduções e exclusões – Visão Analítica/Referenciada), objeto de complemento neste registro"
"I300","3","DET_VALOR","float","","","02","N","","Valor da receita, dedução ou exclusão, objeto de complemento/detalhamento neste registro, conforme código informado no campo 02 (especificados nas tabelas analíticas 7.1.3 e 7.1.4) ou no campo 04 (código da conta contábil)"
"I300","4","COD_CTA","char","","255","","C","","Código da conta contábil referente ao valor informado no campo 03"
"I300","5","INFO_COMPL","char","","","","C","","Informação Complementar dos dados informados no registro"
"I399","2","NUM_PROC","char","","020","","C","","Identificação do processo ou ato concessório"
"I399","3","IND_PROC","char","","001*","","C","","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros."
"I990","2","QTD_LIN_I","int","","","","N","","Quantidade total de linhas do Bloco I"
"M001","2","IND_MOV","char","True","001*","","C","S","Indicador de movimento: 0- Bloco com dados informados; 1- Bloco sem dados informados"
"M100","2","COD_CRED","char","True","003*","","C","S","Código de Tipo de Crédito apurado no período, conforme a Tabela 4.3.6."
"M100","3","IND_CRED_ORI","int","True","001*","","N","S","Indicador de Crédito Oriundo de: 0 – Operações próprias 1 – Evento de incorporação, cisão ou fusão"
"M100","4","VL_BC_PIS","float","False","","02","N","N","Valor da Base de Cálculo do Crédito"
"M100","5","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"M100","6","QUANT_BC_PIS","float","False","","03","N","N","Quantidade – Base de cálculo PIS"
"M100","7","ALIQ_PIS_QUANT","float","False","","04","N","N","Alíquota do PIS (em reais)"
"M100","8","VL_CRED","float","True","","02","N","S","Valor total do crédito apurado no período"
"M100","9","VL_AJUS_ACRES","float","True","","02","N","S","Valor total dos ajustes de acréscimo"
"M100","10","VL_AJUS_REDUC","float","True","","02","N","S","Valor total dos ajustes de redução"
"M100","11","VL_CRED_DIF","float","True","","02","N","S","Valor total do crédito diferido no período"
"M100","12","VL_CRED_DISP","float","True","","02","N","S","Valor Total do Crédito Disponível relativo ao Período (08 + 09 – 10 – 11)"
"M100","13","IND_DESC_CRED","char","True","001*","","C","S","Indicador de opção de utilização do crédito disponível no período: 0 – Utilização do valor total para desconto da contribuição apurada no período, no Registro M200; 1 – Utilização de valor parcial para desconto da contribuição apurada no período, no Registro M200."
"M100","14","VL_CRED_DESC","float","False","","02","N","N","Valor do Crédito disponível, descontado da contribuição apurada no próprio período. Se IND_DESC_CRED=0, informar o valor total do Campo 12;"
"M100","15","SLD_CRED","float","True","","02","N","S","Saldo de créditos a utilizar em períodos futuros (12 – 14)"
"M105","2","NAT_BC_CRED","char","True","002*","","C","S","Código da Base de Cálculo do Crédito apurado no período, conforme a Tabela 4.3.7."
"M105","3","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao crédito de PIS/Pasep (Tabela 4.3.3) vinculado ao tipo de crédito escriturado em M100."
"M105","4","VL_BC_PIS_TOT","float","False","","02","N","N","Valor Total da Base de Cálculo escriturada nos documentos e operações (Blocos “A”, “C”, “D” e “F”), referente ao CST_PIS informado no Campo 03."
"M105","5","VL_BC_PIS_CUM","float","False","","02","N","N","Parcela do Valor Total da Base de Cálculo informada no Campo 04, vinculada a receitas com incidência cumulativa. Campo de preenchimento específico para a pessoa jurídica sujeita ao regime cumulativo e não- cumulativo da contribuição (COD_INC_TRIB = 3 do Registro 0110)"
"M105","6","VL_BC_PIS_NC","float","False","","02","N","N","Valor Total da Base de Cálculo do Crédito, vinculada a receitas com incidência não-cumulativa (Campo 04 – Campo 05)."
"M105","7","VL_BC_PIS","float","False","","02","N","N","O Valor da Base de Cálculo do Crédito, vinculada ao tipo de Crédito escriturado em M100. - Para os CST_PIS = “50”, “51”, “52”, “60”, “61” e “62”: Informar o valor do Campo 06 (VL_BC_PIS_NC); - Para os CST_PIS = “53”, “54”, “55”, “56”, “63”, “64” “65” e “66” (Crédito sobre operações vinculadas a mais de um tipo de receita): Informar a parcela do valor do Campo 06 (VL_BC_PIS_NC) vinculada especificamente ao tipo de crédito escriturado em M100. valor deste campo será transportado para o Campo 04 (VL_BC_PIS) do registro M100."
"M105","8","QUANT_BC_PIS_TOT","float","False","","03","N","N","Quantidade Total da Base de Cálculo do Crédito apurado em Unidade de Medida de Produto, escriturada nos documentos e operações (Blocos “A”, “C”, “D” e “F”), referente ao CST_PIS informado no Campo 03"
