"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig"
"F150","251","05","VL_BC_EST","Valor da Base de Cálculo do Crédito sobre o Estoque de Abertura (03 – 04)","N","-","002","S"
"F150","251","06","VL_BC_MEN_EST","Valor da Base de Cálculo Mensal do Crédito sobre o Estoque de Abertura (1/12 avos do campo 05)","N","-","2","S"
"F150","251","07","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3.","N","002*","-","S"
"F150","251","08","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","S"
"F150","251","09","VL_CRED_PIS","Valor Mensal do Crédito Presumido Apurado para o Período - PIS/PASEP (06 x 08)","N","-","02","S"
"F150","251","10","CST_COFINS","Código da Situação Tributária referente ao COFINS, conforme a Tabela indicada no item 4.3.4","N","002*","-","S"
"F150","251","11","ALIQ_COFINS","Alíquota do COFINS (em percentual)","N","008","04","S"
"F150","252","12","VL_CRED_ COFINS","Valor Mensal do Crédito Presumido Apurado para o Período - COFINS (06 x 11)","N","-","02","S"
"F150","252","13","DESC_EST","Descrição do estoque","C","100","-","N"
"F150","252","14","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"F200","253","01","REG","Texto fixo contendo ""F200""","C","004*","-","S"
"F200","253","02","IND_OPER","Indicador do Tipo da Operação: 01 – Venda a Vista de Unidade Concluída; 02 – Venda a Prazo de Unidade Concluída; 03 – Venda a Vista de Unidade em Construção; 04 – Venda a Prazo de Unidade em Construção; 05 – Outras.","N","002*","-","S"
"F200","253","03","UNID_IMOB","Indicador do tipo de unidade imobiliária Vendida: 01 – Terreno adquirido para venda;","N","002*","-","S"
"F200","254","04","IDENT_EMP","Identificação/Nome do Empreendimento","C","-","-","S"
"F200","254","05","DESC_UNID_IM OB","Descrição resumida da unidade imobiliária vendida","C","090","-","N"
"F200","254","06","NUM_CONT","Número do Contrato/Documento que formaliza a Venda da Unidade Imobiliária","C","090","-","N"
"F200","254","07","CPF_CNPJ_ADQ U","Identificação da pessoa física (CPF) ou da pessoa jurídica (CNPJ) adquirente da unidade imobiliária","C","014","-","S"
"F200","254","08","DT_OPER","Data da operação de venda da unidade imobiliária","N","008*","-","S"
"F200","254","09","VL_TOT_VEND","Valor total da unidade imobiliária vendida atualizado até o período da escrituração","N","-","02","S"
"F200","254","10","VL_REC_ACUM","Valor recebido acumulado até o mês anterior ao da escrituração.","N","-","02","N"
"F200","254","11","VL_TOT_REC","Valor total recebido no mês da escrituração","N","-","02","S"
"F200","254","12","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3.","N","002*","-","S"
"F200","254","13","VL_BC_PIS","Base de Cálculo do PIS/PASEP","N","-","02","N"
"F200","254","14","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"F200","254","15","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"F200","254","16","CST_COFINS","Código da Situação Tributária referente a COFINS, conforme a Tabela indicada no item 4.3.4.","N","002*","-","S"
"F200","254","17","VL_BC_COFINS","Base de Cálculo da COFINS","N","-","02","N"
"F200","254","18","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"F200","254","19","VL_COFINS","Valor da COFINS","N","-","02","N"
"F200","254","20","PERC_REC_RE CEB","Percentual da receita total recebida até o mês, da unidade imobiliária vendida ((Campo 10 + Campo 11) / Campo 09)","N","006","02","N"
"F200","254","21","IND_NAT_EMP","Indicador da Natureza Específica do Empreendimento: 1 - Consórcio 2 - SCP 3 – Incorporação em Condomínio 4 - Outras","N","001*","-","N"
"F200","254","22","INF_COMP","Informações Complementares","C","090","-","N"
"F205","257","01","REG","Texto fixo contendo ""F205""","C","004*","-","S"
"F205","257","02","VL_CUS_INC_A CUM_ANT","Valor Total do Custo Incorrido da unidade imobiliária acumulado até o mês anterior ao da escrituração","N","-","02","S"
"F205","257","03","VL_CUS_INC_P ER_ESC","Valor Total do Custo Incorrido da unidade imobiliária no mês da escrituração","N","-","02","S"
"F205","257","04","VL_CUS_INC_A CUM","Valor Total do Custo Incorrido da unidade imobiliária acumulado até o mês da escrituração (Campo 02 + 03)","N","-","02","S"
"F205","257","05","VL_EXC_BC_C US_INC_ACUM","Parcela do Custo Incorrido sem direito ao crédito da atividade imobiliária, acumulado até o período.","N","-","02","S"
"F205","257","06","VL_BC_CUS_IN C","Valor da Base de Cálculo do Crédito sobre o Custo Incorrido, acumulado até o período da escrituração (Campo 04 – 05)","N","-","02","S"
"F205","257","07","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3.","N","002*","-","S"
"F205","257","08","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","S"
"F205","257","09","VL_CRED_PIS_ ACUM","Valor Total do Crédito Acumulado sobre o custo incorrido – PIS/PASEP (Campo 06 x 08)","N","-","02","S"
"F205","257","10","VL_CRED_PIS_ DESC_ANT","Parcela do crédito descontada até o período anterior da escrituração – PIS/PASEP (proporcional à receita recebida até o mês anterior).","N","-","02","S"
"F205","257","11","VL_CRED_PIS_ DESC","Parcela a descontar no período da escrituração – PIS/PASEP (proporcional à receita recebida no mês).","N","-","02","S"
"F205","257","12","VL_CRED_PIS_ DESC_FUT","Parcela a descontar em períodos futuros – PIS/PASEP (Campo 09 – 10 – 11).","N","-","02","S"
"F205","257","13","CST_COFINS","Código da Situação Tributária referente ao COFINS, conforme a Tabela indicada no item 4.3.4.","N","002*","-","S"
"F205","257","14","ALIQ_COFINS","Alíquota do COFINS (em percentual)","N","008","04","S"
"F205","257","15","VL_CRED_COFI NS_ACUM","Valor Total do Crédito Acumulado sobre o custo incorrido - COFINS (Campo 06 x 14)","N","-","02","S"
"F205","257","16","VL_CRED_COFI NS_DESC_ANT","Parcela do crédito descontada até o período anterior da escrituração – COFINS (proporcional à receita recebida até o mês anterior).","N","-","02","S"
"F205","257","17","VL_CRED_COFI NS_DESC","Parcela a descontar no período da escrituração – COFINS (proporcional à receita recebida no mês).","N","-","02","S"
"F205","257","18","VL_CRED_COFI NS_DESC_FUT","Parcela a descontar em períodos futuros – COFINS (Campo 15 – 16 – 17).","N","-","02","S"
"F210","259","01","REG","Texto fixo contendo ""F210""","C","004*","-","S"
"F210","259","02","VL_CUS_ORC","Valor Total do Custo Orçado para Conclusão da Unidade Vendida","N","-","02","S"
"F210","259","03","VL_EXC","Valores Referentes a Pagamentos a Pessoas Físicas, Encargos Trabalhistas, Sociais e Previdenciários e à aquisição de bens e serviços não sujeitos ao pagamento das contribuições","N","-","02","S"
"F210","259","04","VL_CUS_ORC_ AJU","Valor da Base de Calculo do Crédito sobre o Custo Orçado Ajustado (Campo 02 – 03).","N","-","02","S"
"F210","259","05","VL_BC_CRED","Valor da Base de Cálculo do Crédito sobre o Custo Orçado referente ao mês da escrituração, proporcionalizada em função da receita recebida no mês.","N","-","02","S"
"F210","259","06","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3.","N","002*","-","S"
"F210","259","07","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"F210","259","08","VL_CRED_PIS_ UTIL","Valor do Crédito sobre o custo orçado a ser utilizado no período da escrituração - PIS/PASEP (Campo 05 x 07)","N","-","02","N"
"F210","260","09","CST_COFINS","Código da Situação Tributária referente a COFINS, conforme a Tabela indicada no item 4.3.4.","N","002*","-","S"
"F210","260","10","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"F210","260","11","VL_CRED_COFI NS_UTIL","Valor do Crédito sobre o custo orçado a ser utilizado no período da escrituração - COFINS (Campo 05 x 10)","N","-","02","N"
"F211","261","01","REG","Texto fixo contendo ""F211""","C","004*","-","S"
"F211","261","02","NUM_PROC","Identificação do processo ou ato concessório.","C","020","-","S"
"F211","261","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros.","C","001*","-","S"
"F500","262","01","REG","Texto fixo contendo ""F500""","C","004*","-","S"
"F500","262","02","VL_REC_CAIXA","Valor total da receita recebida, referente à combinação de CST e Alíquota.","N","-","02","S"
"F500","262","03","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"F500","262","04","VL_DESC_PIS","Valor do desconto / exclusão da base de cálculo","N","-","02","N"
"F500","262","05","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"F500","262","06","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"F500","262","07","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"F500","262","08","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"F500","262","09","VL_DESC_COFIN S","Valor do desconto / exclusão da base de cálculo","N","-","02","N"
"F500","262","10","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","-","02","N"
"F500","262","11","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"F500","262","12","VL_COFINS","Valor da COFINS","N","-","02","N"
"F500","262","13","COD_MOD","Código do modelo do documento fiscal conforme a Tabela 4.1.1","C","002*","-","N"
"F500","262","14","CFOP","Código fiscal de operação e prestação","N","004*","-","N"
"F500","262","15","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"F500","262","16","INFO_COMPL","Informação complementar","C","-","-","N"
"F509","266","01","REG","Texto fixo contendo ""F509”","C","004","-","S"
"F509","266","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"F509","266","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros.","C","001*","-","S"
"F510","267","01","REG","Texto fixo contendo ""F510""","C","004*","-","S"
"F510","267","02","VL_REC_CAI XA","Valor total da receita recebida, referente à combinação de CST e Alíquota.","N","-","02","S"
"F510","267","03","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"F510","267","04","VL_DESC_PIS","Valor do desconto / exclusão","N","-","02","N"
"F510","267","05","QUANT_BC_P IS","Base de cálculo em quantidade - PIS/PASEP","N","-","03","N"
"F510","267","06","ALIQ_PIS_QU ANT","Alíquota do PIS/PASEP (em reais)","N","008","04","N"
"F510","267","07","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"F510","267","08","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"F510","267","09","VL_DESC_CO FINS","Valor do desconto / exclusão","N","-","02","N"
"F510","267","10","QUANT_BC_C OFINS","Base de cálculo em quantidade - COFINS","N","-","03","N"
"F510","267","11","ALIQ_COFINS _QUANT","Alíquota da COFINS (em reais)","N","008","04","N"
"F510","267","12","VL_COFINS","Valor da COFINS","N","-","02","N"
"F510","267","13","COD_MOD","Código do modelo do documento fiscal conforme a Tabela 4.1.1","C","002*","-","N"
"F510","267","14","CFOP","Código fiscal de operação e prestação","N","004*","-","N"
"F510","267","15","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"F510","267","16","INFO_COMPL","Informação complementar","C","-","-","N"
"F519","270","01","REG","Texto fixo contendo ""F519”","C","004","-","S"
"F519","270","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"F519","270","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros.","C","001*","-","S"
"F525","271","01","REG","Texto fixo contendo ""F525""","C","004*","-","S"
"F525","271","02","VL_REC","Valor total da receita recebida, correspondente ao indicador informado no campo 03 (IND_REC)","N","-","02","S"
"F525","271","03","IND_REC","Indicador da composição da receita recebida no período (Campo 02), por: 01- Clientes 02- Administradora de cartão de débito/crédito 03- Título de crédito - Duplicata, nota promissória, cheque, etc. 04- Documento fiscal 05- Item vendido (produtos e serviços) 99- Outros (Detalhar no campo 10 – Informação Complementar)","C","002*","-","S"
"F525","271","04","CNPJ_CPF","CNPJ/CPF do participante (cliente/pessoa física ou jurídica pagadora) ou da administradora de cartões (vendas por cartão de débito ou de crédito), no caso de detalhamento da receita recebida conforme os indicadores “01” ou “02”, respectivamente.","C","014","-","N"
"F525","271","05","NUM_DOC","Número do título de crédito ou do documento fiscal, no caso de detalhamento da receita recebida conforme os indicadores “03” ou “04”, respectivamente.","C","060","-","N"
"F525","271","06","COD_ITEM","Código do item (campo 02 do Registro 0200), no caso de detalhamento da receita recebida por item vendido, conforme o indicador “05”.","C","060","-","N"
"F525","271","07","VL_REC_DE T","Valor da receita detalhada, correspondente ao conteúdo informado no campo 04, 05, 06 ou 10.","N","-","02","S"
"F525","271","08","CST_PIS","Código da Situação Tributária do PIS/Pasep","N","002*","-","N"
"F525","271","09","CST_COFINS","Código da Situação Tributária da Cofins","N","002*","-","N"
"F525","271","10","INFO_COMP L","Informação complementar","C","-","-","N"
"F525","271","11","COD_CTA","Código da conta analítica contábil representativa da receita recebida","C","255","-","N"
"F550","273","01","REG","Texto fixo contendo ""F550""","C","004*","-","S"
"F550","273","02","VL_REC_COMP","Valor total da receita auferida, referente à combinação de CST e Alíquota.","N","-","02","S"
"F550","273","03","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"F550","273","04","VL_DESC_PIS","Valor do desconto / exclusão da base de cálculo","N","-","02","N"
"F550","273","05","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"F550","273","06","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"F550","273","07","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"F550","273","08","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"F550","273","09","VL_DESC_COFIN S","Valor do desconto / exclusão da base de cálculo","N","-","02","N"
"F550","273","10","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","-","02","N"
"F550","273","11","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"F550","273","12","VL_COFINS","Valor da COFINS","N","-","02","N"
"F550","273","13","COD_MOD","Código do modelo do documento fiscal conforme a Tabela 4.1.1","C","002*","-","N"
"F550","273","14","CFOP","Código fiscal de operação e prestação","N","004*","-","N"
"F550","273","15","COD_CTA","Código da conta analítica contábil debitada / creditada","C","255","-","N"
"F550","273","16","INFO_COMPL","Informação complementar","C","-","-","N"
"F559","277","01","REG","Texto fixo contendo ""F559”","C","004","-","S"
"F559","277","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"F559","277","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros.","C","001*","-","S"
"F560","278","01","REG","Texto fixo contendo ""F560""","C","004 *","-","S"
"F560","278","02","VL_REC_COM P","Valor total da receita auferida, referente à combinação de CST e Alíquota.","N","-","02","S"
"F560","278","03","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002 *","-","S"
"F560","278","04","VL_DESC_PIS","Valor do desconto / exclusão","N","-","02","N"
"F560","278","05","QUANT_BC_PI S","Base de cálculo em quantidade - PIS/PASEP","N","-","03","N"
"F560","278","06","ALIQ_PIS_QU ANT","Alíquota do PIS/PASEP (em reais)","N","008","04","N"
"F560","278","07","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"F560","278","08","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002 *","-","S"
"F560","278","09","VL_DESC_COF INS","Valor do desconto / exclusão","N","-","02","N"
"F560","278","10","QUANT_BC_C OFINS","Base de cálculo em quantidade – COFINS","N","-","03","N"
"F560","278","11","ALIQ_COFINS _QUANT","Alíquota da COFINS (em reais)","N","008","04","N"
"F560","278","12","VL_COFINS","Valor da COFINS","N","-","02","N"
"F560","278","13","COD_MOD","Código do modelo do documento fiscal conforme a Tabela 4.1.1","C","002 *","-","N"
"F560","278","14","CFOP","Código fiscal de operação e prestação","N","004 *","-","N"
"F560","278","15","COD_CTA","Código da conta analítica contábil debitada / creditada","C","255","-","N"
"F560","278","16","INFO_COMPL","Informação complementar","C","-","-","N"
"F569","281","01","REG","Texto fixo contendo ""F569”","C","004","-","S"
"F569","281","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"F569","281","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros.","C","001*","-","S"
"F600","283","01","REG","Texto fixo contendo ""F600""","C","004*","-","S"
"F600","283","02","IND_NAT_RET","Indicador de Natureza da Retenção na Fonte: 01 - Retenção por Órgãos, Autarquias e Fundações Federais 02 - Retenção por outras Entidades da Administração Pública Federal 03 - Retenção por Pessoas Jurídicas de Direito Privado 04 - Recolhimento por Sociedade Cooperativa 05 - Retenção por Fabricante de Máquinas e Veículos 99 - Outras Retenções","N","002*","-","S"
"F600","283","03","DT_RET","Data da Retenção","N","008*","-","S"
"F600","283","04","VL_BC_RET","Base de calculo da retenção ou do recolhimento (sociedade cooperativa)","N","-","04","S"
"F600","283","05","VL_RET","Valor Total Retido na Fonte / Recolhido (sociedade cooperativa)","N","-","02","S"
"F600","283","06","COD_REC","Código da Receita","C","004","-","N"
"F600","283","07","IND_NAT_REC","Indicador da Natureza da Receita: 0 – Receita de Natureza Não Cumulativa 1 – Receita de Natureza Cumulativa","N","001*","-","N"
"F600","283","08","CNPJ","CNPJ referente a:","N","014*","-","S"
"F600","284","09","VL_RET_PIS","Valor Retido na Fonte – Parcela Referente ao PIS/Pasep","N","-","02","S"
"F600","284","10","VL_RET_COFINS","Valor Retido na Fonte – Parcela Referente a COFINS","N","-","02","S"
"F600","284","11","IND_DEC","Indicador da condição da pessoa jurídica declarante: 0 – Beneficiária da Retenção / Recolhimento 1- Responsável pelo Recolhimento","N","001*","-","S"
"F700","285","01","REG","Texto fixo contendo ""F700""","C","004*","-","S"
"F700","285","02","IND_ORI_DED","Indicador de Origem de Deduções Diversas: 01 – Créditos Presumidos - Medicamentos 02 – Créditos Admitidos no Regime Cumulativo – Bebidas Frias 03 – Contribuição Paga pelo Substituto Tributário - ZFM 04 – Substituição Tributária – Não Ocorrência do Fato Gerador Presumido 99 - Outras Deduções","N","002*","-","S"
"F700","285","03","IND_NAT_DED","Indicador da Natureza da Dedução:","N","001*","-","S"
"F700","286","04","VL_DED_PIS","Valor a Deduzir - PIS/PASEP","N","-","02","S"
"F700","286","05","VL_DED_COFINS","Valor a Deduzir – Cofins","N","-","02","S"
"F700","286","06","VL_BC_OPER","Valor da Base de Cálculo da Operação que ensejou o Valor a Deduzir informado nos Campos 04 e 05","N","-","02","N"
"F700","286","07","CNPJ","CNPJ da Pessoa Jurídica relacionada à Operação que ensejou o Valor a Deduzir informado nos Campos 04 e 05.","N","014*","-","N"
"F700","286","08","INF_COMP","Informações Complementares do Documento/Operação que ensejou o Valor a Deduzir informado nos Campos 04 e 05.","C","090","-","N"
"F800","287","01","REG","Texto fixo contendo ""F800""","C","004*","-","S"
"F800","287","02","IND_NAT_EVE N","Indicador da Natureza do Evento de Sucessão: 01 – Incorporação 02 – Fusão 03 – Cisão Total 04 – Cisão Parcial 99 – Outros","N","002*","-","S"
"F800","287","03","DT_EVEN","Data do Evento","N","008*","-","S"
"F800","287","04","CNPJ_SUCED","CNPJ da Pessoa Jurídica Sucedida","N","014*","-","S"
"F800","287","05","PA_CONT_CRE D","Período de Apuração do Crédito – Mês/Ano (MM/AAAA)","N","006*","-","S"
"F800","287","06","COD_CRED","Código do crédito transferido, conforme Tabela 4.3.6","N","003*","-","S"
"F800","287","07","VL_CRED_PIS","Valor do Crédito Transferido de PIS/Pasep","N","-","02","S"
"F800","287","08","VL_CRED_COF INS","Valor do Crédito Transferido de Cofins","N","-","02","S"
"F800","287","09","PER_CRED_CIS","Percentual do crédito original transferido, no caso de evento de Cisão.","N","006","02","N"
"F990","288","01","REG","Texto fixo contendo ""F990""","C","004","-","S"
"F990","288","02","QTD_LIN_F","Quantidade total de linhas do Bloco F","N","-","-","S"
"I001","289","01","REG","Texto fixo contendo ""I001""","C","004*","-",""
"I001","289","02","IND_MOV","Indicador de movimento: 0 - Bloco com dados informados 1 - Bloco sem dados informados","C","001","-",""
"I010","290","01","REG","Texto fixo contendo “I010”","C","004*","-",""
"I010","290","02","CNPJ","Número de inscrição da pessoa jurídica no CNPJ.","N","014*","-",""
"I010","290","03","IND_ATIV","Indicador de operações realizadas no período: 01 – Exclusivamente operações de Instituições Financeiras e Assemelhadas 02 – Exclusivamente operações de Seguros Privados 03 – Exclusivamente operações de Previdência Complementar 04 – Exclusivamente operações de Capitalização 05 – Exclusivamente operações de Planos de Assistência à Saúde 06 – Realizou operações referentes a mais de um dos indicadores acima","N","002*","-",""
"I010","290","04","INFO_COMPL","Informação Complementar","C","-","-",""
"I100","291","01","REG","Texto fixo contendo ""I100""","C","004*","-",""
"I100","291","02","VL_REC","Valor Total do Faturamento/Receita Bruta no Período","N","-","02",""
"I100","291","03","CST_PIS_CO FINS","Código de Situação Tributária referente à Receita informada no Campo 02 (Tabelas 4.3.3 e 4.3.4)","N","002*","-",""
"I100","291","04","VL_TOT_DE D_GER","Valor Total das Deduções e Exclusões de Caráter Geral","N","-","02",""
"I100","291","05","VL_TOT_DE D_ESP","Valor Total das Deduções e Exclusões de Caráter Específico","N","-","02",""
"I100","291","06","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02",""
"I100","291","07","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","02",""
"I100","291","08","VL_PIS","Valor do PIS/PASEP","N","-","02",""
"I100","291","09","VL_BC_COF INS","Valor da base de cálculo da Cofins","N","-","02",""
"I100","291","10","ALIQ_COFI NS","Alíquota da COFINS (em percentual)","N","008","02",""
"I100","291","11","VL_COFINS","Valor da COFINS","N","-","02",""
"I100","291","12","INFO_COMP L","Informação Complementar dos dados informados no registro","C","-","-",""
"I199","293","01","REG","Texto fixo contendo ""I199""","C","004*","-",""
"I199","293","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-",""
"I199","293","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-",""
"I200","294","01","REG","Texto fixo contendo ""I200""","C","004*","-",""
"I200","294","02","NUM_CAMPO","Informar o número do campo do registro “I100” (Campos 02, 04 ou 05), objeto de informação neste registro.","C","002*","-",""
"I200","294","03","COD_DET","Código do tipo de detalhamento, conforme Tabelas 7.1.1 e/ou 7.1.2","C","005*","-",""
"I200","295","04","DET_VALOR","Valor detalhado referente ao campo 03 (COD_DET) deste registro","N","-","02",""
"I200","295","05","COD_CTA","Código da conta contábil referente ao valor informado no campo 04 (DET_VALOR)","C","255","-",""
"I200","295","06","INFO_COMPL","Informação Complementar dos dados informados no registro","C","-","-",""
"I299","295","01","REG","Texto fixo contendo ""I299""","C","004*","-",""
"I299","296","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-",""
"I299","296","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-",""
"I300","297","01","REG","Texto fixo contendo ""I300""","C","004 *","-",""
"I300","297","02","COD_COMP","Código das Tabelas 7.1.3 (Receitas – Visão Analítica/Referenciada) e/ou 7.1.4 (Deduções e exclusões – Visão Analítica/Referenciada), objeto de complemento neste registro","C","060","-",""
"I300","297","03","DET_VALOR","Valor da receita, dedução ou exclusão, objeto de complemento/detalhamento neste registro, conforme código informado no campo 02 (especificados nas tabelas analíticas 7.1.3 e 7.1.4) ou no campo 04 (código da conta contábil)","N","-","02",""
"I300","297","04","COD_CTA","Código da conta contábil referente ao valor informado no campo 03","C","255","-",""
"I300","297","05","INFO_COMPL","Informação Complementar dos dados informados no registro","C","-","-",""
"I399","298","01","REG","Texto fixo contendo ""I399""","C","004*","-",""
"I399","298","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-",""
"I399","298","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-",""
"I990","299","01","REG","Texto fixo contendo ""I990""","C","004*","-",""
"I990","299","02","QTD_LIN_I","Quantidade total de linhas do Bloco I","N","-","-",""
"M001","300","01","REG","Texto fixo contendo ""M001""","C","004*","-","S"
"M001","300","02","IND_MOV","Indicador de movimento: 0- Bloco com dados informados; 1- Bloco sem dados informados","C","001*","-","S"
"M100","301","01","REG","Texto fixo contendo ""M100""","C","004*","-","S"
"M100","301","02","COD_CRED","Código de Tipo de Crédito apurado no período, conforme a Tabela 4.3.6.","C","003*","-","S"
"M100","301","03","IND_CRED_ORI","Indicador de Crédito Oriundo de: 0 – Operações próprias 1 – Evento de incorporação, cisão ou fusão","N","001*","-","S"
"M100","301","04","VL_BC_PIS","Valor da Base de Cálculo do Crédito","N","-","02","N"
"M100","301","05","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"M100","301","06","QUANT_BC_PIS","Quantidade – Base de cálculo PIS","N","-","03","N"
"M100","301","07","ALIQ_PIS_QUA NT","Alíquota do PIS (em reais)","N","-","04","N"
"M100","301","08","VL_CRED","Valor total do crédito apurado no período","N","-","02","S"
"M100","301","09","VL_AJUS_ACRE S","Valor total dos ajustes de acréscimo","N","-","02","S"
"M100","301","10","VL_AJUS_REDU C","Valor total dos ajustes de redução","N","-","02","S"
"M100","301","11","VL_CRED_DIF","Valor total do crédito diferido no período","N","-","02","S"
"M100","301","12","VL_CRED_DISP","Valor Total do Crédito Disponível relativo ao Período (08 + 09 – 10 – 11)","N","-","02","S"
"M100","301","13","IND_DESC_CRE D","Indicador de opção de utilização do crédito disponível no período: 0 – Utilização do valor total para desconto da contribuição apurada no período, no Registro M200; 1 – Utilização de valor parcial para desconto da contribuição apurada no período, no Registro M200.","C","001*","-","S"
"M100","301","14","VL_CRED_DESC","Valor do Crédito disponível, descontado da contribuição apurada no próprio período. Se IND_DESC_CRED=0, informar o valor total do Campo 12; Se IND_DESC_CRED=1, informar o valor parcial do Campo 12.","N","-","02","N"
"M100","302","15","SLD_CRED","Saldo de créditos a utilizar em períodos futuros (12 – 14)","N","-","02","S"
"M105","305","01","REG","Texto fixo contendo ""M105""","C","004*","-","S"
"M105","305","02","NAT_BC_CRED","Código da Base de Cálculo do Crédito apurado no período, conforme a Tabela 4.3.7.","C","002*","-","S"
"M105","305","03","CST_PIS","Código da Situação Tributária referente ao crédito de PIS/Pasep (Tabela 4.3.3) vinculado ao tipo de crédito escriturado em M100.","N","002*","-","S"
"M105","305","04","VL_BC_PIS_TOT","Valor Total da Base de Cálculo escriturada nos documentos e operações (Blocos “A”, “C”, “D” e “F”), referente ao CST_PIS informado no Campo 03.","N","-","02","N"
"M105","305","05","VL_BC_PIS_CUM","Parcela do Valor Total da Base de Cálculo informada no Campo 04, vinculada a receitas com incidência cumulativa. Campo de preenchimento específico para a pessoa jurídica sujeita ao regime cumulativo e não- cumulativo da contribuição (COD_INC_TRIB = 3 do Registro 0110)","N","-","02","N"
"M105","305","06","VL_BC_PIS_NC","Valor Total da Base de Cálculo do Crédito, vinculada a receitas com incidência não-cumulativa (Campo 04 – Campo 05).","N","-","02","N"
