"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig","Entr","Saídas"
"C490","98","01","REG","Texto fixo contendo ""C490""","C","004","-","","Não apresentar","O"
"C490","98","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"C490","98","03","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C490","98","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C490","98","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS, incluídas as despesas acessórias e acréscimos","N","-","02","","","O"
"C490","98","06","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","O"
"C490","98","07","VL_ICMS","Valor acumulado do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C490","98","08","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C495","99","01","REG","Texto fixo contendo ""C495""","C","004","-","","Não apresentar","O"
"C495","99","02","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C495","99","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C495","99","04","QTD","Quantidade acumulada do item","N","-","03","","","O"
"C495","99","05","QTD_CANC","Quantidade cancelada acumulada, no caso de cancelamento parcial de item","N","-","03","","","OC"
"C495","99","06","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C495","99","07","VL_ITEM","Valor acumulado do item","N","-","02","","","O"
"C495","99","08","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"C495","99","09","VL_CANC","Valor acumulado dos cancelamentos","N","-","02","","","OC"
"C495","99","10","VL_ACMO","Valor acumulado dos acréscimos","N","-","02","","","OC"
"C495","99","11","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","OC"
"C495","99","12","VL_ICMS","Valor acumulado do ICMS","N","-","02","","","OC"
"C495","99","13","VL_ISEN","Valor das saídas isentas do ICMS","N","-","02","","","OC"
"C495","99","14","VL_NT","Valor das saídas sob não-incidência ou não- tributadas pelo ICMS","N","-","02","","","OC"
"C495","99","15","VL_ICMS_ST","Valor das saídas de mercadorias adquiridas com substituição tributária do ICMS","N","-","02","","","OC"
"C500","100","01","REG","Texto fixo contendo ""C500""","C","004","-","","O","O"
"C500","100","02","IND_OPER","Indicador do tipo de operação: 0- Entrada; 1- Saída","C","001*","-","","O","O"
"C500","100","03","IND_EMIT","Indicador do emitente do documento fiscal: 0- Emissão própria; 1- Terceiros","C","001*","-","","O","O"
"C500","100","04","COD_PART","Código do participante (campo 02 do Registro 0150): - do adquirente, no caso das saídas; - do fornecedor no caso de entradas","C","060","-","","O","O"
"C500","100","05","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","O","O"
"C500","100","06","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","","O","O"
"C500","100","07","SER","Série do documento fiscal","C","004","-","","OC","OC"
"C500","100","08","SUB","Subsérie do documento fiscal","N","003","-","","OC","OC"
"C500","100","09","COD_CONS","- Código de classe de consumo de energia elétrica ou gás: 01 - Comercial 02 - Consumo Próprio 03 - Iluminação Pública 04 - Industrial 05 - Poder Público 06 - Residencial 07 - Rural 08 -Serviço Público. - Código de classe de consumo de Fornecimento D´água – Tabela 4.4.2.","C","002*","-","","OC","O"
"C500","100","10","NUM_DOC","Número do documento fiscal","N","009","-","","O","O"
"C500","100","11","DT_DOC","Data da emissão do documento fiscal","N","008*","-","","O","O"
"C500","100","12","DT_E_S","Data da entrada ou da saída","N","008*","-","","O","O"
"C500","100","13","VL_DOC","Valor total do documento fiscal","N","-","02","","O","O"
"C500","100","14","VL_DESC","Valor total do desconto","N","-","02","","OC","OC"
"C500","100","15","VL_FORN","Valor total fornecido/consumido","N","-","02","","O","O"
"C500","100","16","VL_SERV_NT","Valor total dos serviços não-tributados pelo ICMS","N","-","02","","OC","OC"
"C500","100","17","VL_TERC","Valor total cobrado em nome de terceiros","N","-","02","","OC","OC"
"C500","100","18","VL_DA","Valor total de despesas acessórias indicadas no documento fiscal","N","-","02","","OC","OC"
"C500","100","19","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","OC","OC"
"C500","100","20","VL_ICMS","Valor acumulado do ICMS","N","-","02","","OC","OC"
"C500","100","21","VL_BC_ICMS_ST","Valor acumulado da base de cálculo do ICMS substituição tributária","N","-","02","","OC","OC"
"C500","100","22","VL_ICMS_ST","Valor acumulado do ICMS retido por substituição tributária","N","-","02","","OC","OC"
"C500","101","23","COD_INF","Código da informação complementar do documento fiscal (campo 02 do Registro 0450)","C","006","-","","OC","OC"
"C500","101","24","VL_PIS","Valor do PIS","N","-","02","","OC","OC"
"C500","101","25","VL_COFINS","Valor da COFINS","N","-","02","","OC","OC"
"C500","101","26","TP LIGACAO","Código de tipo de Ligação 1 - Monofásico 2 - Bifásico 3 - Trifásico","N","001*","-","","OC","OC"
"C500","101","27","COD_GRUPO_TENSAO","Código de grupo de tensão: 01 - A1 - Alta Tensão (230kV ou mais) 02 - A2 - Alta Tensão (88 a 138kV) 03 - A3 - Alta Tensão (69kV) 04 - A3a - Alta Tensão (30kV a 44kV) 05 - A4 - Alta Tensão (2,3kV a 25kV) 06 - AS - Alta Tensão Subterrâneo 06 07 - B1 - Residencial 07 08 - B1 - Residencial Baixa Renda 08 09 - B2 - Rural 09 10 - B2 - Cooperativa de Eletrificação Rural 11 - B2 - Serviço Público de Irrigação 12 - B3 - Demais Classes 13 - B4a - Iluminação Pública - rede de distribuição 14 - B4b - Iluminação Pública - bulbo de lâmpada","C","002*","-","","OC","OC"
"C510","102","01","REG","Texto fixo contendo ""C510""","C","004","-","","Não apresentar","O"
"C510","102","02","NUM_ITEM","Número sequencial do item no documento fiscal","N","003","-","","","O"
"C510","102","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C510","102","04","COD_CLASS","Código de classificação do item de energia elétrica, conforme a Tabela 4.4.1","N","004*","-","","","OC"
"C510","102","05","QTD","Quantidade do item","N","-","03","","","OC"
"C510","102","06","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","OC"
"C510","102","07","VL_ITEM","Valor do item","N","-","02","","","O"
"C510","102","08","VL_DESC","Valor total do desconto","N","-","02","","","OC"
"C510","102","09","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"C510","102","10","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C510","102","11","VL_BC_ICMS","Valor da base de cálculo do ICMS","N","-","02","","","OC"
"C510","102","12","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C510","102","13","VL_ICMS","Valor do ICMS creditado/debitado","N","-","02","","","OC"
"C510","102","14","VL_BC_ICMS_ST","Valor da base de cálculo referente à substituição tributária","N","-","02","","","OC"
"C510","102","15","ALIQ_ST","Alíquota do ICMS da substituição tributária na unidade da federação de destino","N","006","02","","","OC"
"C510","102","16","VL_ICMS_ST","Valor do ICMS referente à substituição tributária","N","-","02","","","OC"
"C510","102","17","IND_REC","Indicador do tipo de receita: 0- Receita própria; 1- Receita de terceiros","C","001*","-","","","O"
"C510","102","18","COD_PART","Código do participante receptor da receita, terceiro da operação (campo 02 do Registro 0150)","C","060","","","","OC"
"C510","102","19","VL_PIS","Valor do PIS","N","-","02","","","OC"
"C510","102","20","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"C510","102","21","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","","OC"
"C590","104","01","REG","Texto fixo contendo ""C590""","C","004","-","","O","O"
"C590","104","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1.","N","003*","-","","O","O"
"C590","104","03","CFOP","Código Fiscal de Operação e Prestação do agrupamento de itens","N","004*","-","","O","O"
"C590","104","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C590","104","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","O","O"
"C590","104","06","VL_BC_ICMS","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","O"
"C590","104","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","O"
"C590","104","08","VL_BC_ICMS_ST","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" da substituição tributária referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","O"
"C590","104","09","VL_ICMS_ST","Parcela correspondente ao valor creditado/debitado do ICMS da substituição tributária, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","OC","O"
"C590","104","10","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","O"
"C590","104","11","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","OC","OC"
"C600","105","01","REG","Texto fixo contendo ""C600""","C","004","-","","Não apresentar","O"
"C600","105","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"C600","105","03","COD_MUN","Código do município dos pontos de consumo, conforme a tabela IBGE","N","007*","-","","","O"
"C600","105","04","SER","Série do documento fiscal","C","004","-","","","OC"
"C600","105","05","SUB","Subsérie do documento fiscal","N","003","-","","","OC"
"C600","105","06","COD_CONS","- Código de classe de consumo de energia elétrica ou gás: 01 - Comercial 02 - Consumo Próprio 03 - Iluminação Pública 04 - Industrial 05 - Poder Público","C","002*","-","","","O"
"C600","106","07","QTD_CONS","Quantidade de documentos consolidados neste registro","N","-","-","","","O"
"C600","106","08","QTD_CANC","Quantidade de documentos cancelados","N","-","-","","","OC"
"C600","106","09","DT_DOC","Data dos documentos consolidados","N","008*","-","","","O"
"C600","106","10","VL_DOC","Valor total dos documentos","N","-","02","","","O"
"C600","106","11","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"C600","106","12","CONS","Consumo total acumulado, em kWh (Código 06)","N","-","-","","","OC"
"C600","106","13","VL_FORN","Valor acumulado do fornecimento","N","-","02","","","OC"
"C600","106","14","VL_SERV_NT","Valor acumulado dos serviços não-tributados pelo ICMS","N","-","02","","","OC"
"C600","106","15","VL_TERC","Valores cobrados em nome de terceiros","N","-","02","","","OC"
"C600","106","16","VL_DA","Valor acumulado das despesas acessórias","N","-","02","","","OC"
"C600","106","17","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","OC"
"C600","106","18","VL_ICMS","Valor acumulado do ICMS","N","-","02","","","OC"
"C600","106","19","VL_BC_ICMS_ST","Valor acumulado da base de cálculo do ICMS substituição tributária","N","-","02","","","OC"
"C600","106","20","VL_ICMS_ST","Valor acumulado do ICMS retido por substituição tributária","N","-","02","","","OC"
"C600","106","21","VL_PIS","Valor acumulado do PIS","N","-","02","","","OC"
"C600","106","22","VL_COFINS","Valor acumulado COFINS","N","-","02","","","OC"
"C601","107","01","REG","Texto fixo contendo ""C601""","C","004","-","","Não apresentar","O"
"C601","107","02","NUM_DOC_CANC","Número do documento fiscal cancelado","N","009","-","","","O"
"C610","107","01","REG","Texto fixo contendo “C610”","C","004","-","","Não apresentar","O"
"C610","107","02","COD_CLASS","Código de classificação do item de energia elétrica, conforme Tabela 4.4.1","N","004*","-","","","OC"
"C610","107","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C610","107","04","QTD","Quantidade acumulada do item","N","-","03","","","O"
"C610","107","05","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C610","107","06","VL_ITEM","Valor acumulado do item","N","-","02","","","O"
"C610","107","07","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"C610","107","08","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"C610","107","09","CFOP","Código Fiscal de Operação e Prestação conforme tabela indicada no item 4.2.2.","N","004*","-","","","O"
"C610","107","10","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C610","107","11","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","OC"
"C610","107","12","VL_ICMS","Valor acumulado do ICMS debitado","N","-","02","","","OC"
"C610","107","13","VL_BC_ICMS_ST","Valor da base de cálculo do ICMS substituição tributária","N","-","02","","","OC"
"C610","108","14","VL_ICMS_ST","Valor do ICMS retido por substituição tributária","N","-","02","","","OC"
"C610","108","15","VL_PIS","Valor do PIS","N","-","02","","","OC"
"C610","108","16","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"C610","108","17","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","","OC"
"C690","109","01","REG","Texto fixo contendo ""C690""","C","004","-","","Não apresentar","O"
"C690","109","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","","O"
"C690","109","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","","O"
"C690","109","04","ALIQ_ICMS","Alíquota do ICMS","N","006","2","","","OC"
"C690","109","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","2","","","O"
"C690","109","06","VL_BC_ICMS","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" referente à combinação CST_ICMS, CFOP e alíquota do ICMS","N","-","2","","","O"
"C690","109","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação CST_ICMS, CFOP e alíquota do ICMS","N","-","2","","","O"
"C690","109","08","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C690","109","09","VL_BC_ICMS_ST","Valor da base de cálculo do ICMS substituição tributária","N","-","02","","","O"
"C690","109","10","VL_ICMS_ST","Valor do ICMS retido por substituição tributária","N","-","02","","","O"
"C690","109","11","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C700","110","01","REG","Texto fixo contendo ""C700""","C","004","-","","Não apresentar","O"
"C700","110","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"C700","110","03","SER","Série do documento fiscal","C","004","-","","","OC"
"C700","110","04","NRO_ORD_INI","Número de ordem inicial","N","009","-","","","O"
"C700","110","05","NRO_ORD_FIN","Número de ordem final","N","009","-","","","O"
"C700","110","06","DT_DOC_INI","Data de emissão inicial dos documentos / Data inicial de vencimento da fatura","N","008*","-","","","O"
"C700","110","07","DT_DOC_FIN","Data de emissão final dos documentos / Data final do vencimento da fatura","N","008*","-","","","O"
"C700","110","08","NOM_MEST","Nome do arquivo Mestre de Documento Fiscal","C","033","-","","","O"
"C700","110","09","CHV_COD_DIG","Chave de codificação digital do arquivo Mestre de Documento Fiscal","C","032","-","","","O"
"C790","111","01","REG","Texto fixo contendo ""C790""","C","004","-","","Não Apresentar","O"
"C790","111","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","","O"
"C790","111","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","","O"
"C790","111","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C790","111","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","O"
"C790","111","06","VL_BC_ICMS","Parcela correspondente ao “Valor da base de cálculo do ICMS” referente à combinação CST_ICMS, CFOP, e alíquota do ICMS","N","-","02","","","O"
"C790","111","07","VL_ICMS","Parcela correspondente ao “Valor do ICMS” referente à combinação CST_ICMS, CFOP e alíquota do ICMS","N","-","02","","","O"
"C790","111","08","VL_BC_ICMS_ST","Valor da base de cálculo do ICMS substituição tributária","N","-","02","","","O"
"C790","111","09","VL_ICMS_ST","Valor do ICMS retido por substituição tributária","N","-","02","","","O"
"C790","111","10","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS..","N","-","02","","","O"
"C790","111","11","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C791","111","01","REG","Texto fixo contendo ""C791""","C","004","-","","Não","O"
"C800","112","01","REG","Texto fixo contendo ""C800""","C","004","-","","Não Apresent ar","O"
"C800","112","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002","-","","","O"
"C800","112","03","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002","-","","","O"
"C800","112","04","NUM_CFE","Número do Cupom Fiscal Eletrônico","N","006","-","","","O"
"C800","112","05","DT_DOC","Data da emissão do Cupom Fiscal Eletrônico","N","008","-","","","O"
"C800","112","06","VL_CFE","Valor total do Cupom Fiscal Eletrônico","N","-","02","","","O"
"C800","112","07","VL_PIS","Valor total do PIS","N","-","02","","","OC"
"C800","112","08","VL_COFINS","Valor total da COFINS","N","-","02","","","OC"
"C800","112","09","CNPJ_CPF","CNPJ ou CPF do destinatário","N","14","-","","","OC"
"C800","112","10","NR_SAT","Número de Série do equipamento SAT","N","009","-","","","O"
"C800","112","11","CHV_CFE","Chave do Cupom Fiscal Eletrônico","N","044","-","","","O"
"C800","112","12","VL_DESC","Valor total de descontos","N","-","02","","","O"
"C800","112","13","VL_MERC","Valor total das mercadorias e serviços","N","-","02","","","O"
"C800","112","14","VL_OUT_DA","Valor total de outras despesas acessórias e acréscimos","N","-","02","","","O"
"C800","112","15","VL_ICMS","Valor do ICMS","N","-","02","","","O"
"C800","112","16","VL_PIS_ST","Valor total do PIS retido por subst. trib.","N","-","02","","","O"
"C800","112","17","VL_COFINS_ST","Valor total da COFINS retido por subst. trib.","N","-","02","","","O"
"C850","114","01","REG","Texto fixo contendo ""C850""","C","004","-","","Não apre sen tar","O"
"C850","114","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003","-","","","O"
"C850","114","03","CFOP","Código Fiscal de Operação e Prestação do agrupamento de itens","N","004","-","","","O"
"C850","114","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C850","114","05","VL_OPR","“Valor total do CF-e” na combinação de CST_ICMS, CFOP e alíquota do ICMS, correspondente ao somatório do valor líquido dos itens.","N","-","02","","","O"
"C850","114","06","VL_BC_ICM S","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","2","","","O"
"C850","114","07","VL_ICMS","Parcela correspondente ao “Valor do ICMS” referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C850","114","08","COD_OBS","Código da observação do lançamento fiscal (campo 02 do registro 0460)","C","006","-","","","OC"
"C860","115","01","REG","Texto fixo contendo ""C860""","C","004","-","","Entr","Saída"
"C860","115","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002","-","","Não apre sen tar","O"
"C860","115","03","NR_SAT","Número de Série do equipamento SAT","N","009","-","","","O"
"C860","115","04","DT_DOC","Data de emissão dos documentos fiscais","N","008","-","","","O"
"C860","115","05","DOC_INI","Número do documento inicial","N","006","-","","","O"
"C860","115","06","DOC_FIM","Número do documento final","N","006","-","","","O"
"C890","115","01","REG","Texto fixo contendo ""C890""","C","004","-","","Não apre sen tar","O"
"C890","115","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003","-","","","O"
"C890","115","03","CFOP","Código Fiscal de Operação e Prestação do agrupamento de itens","N","004","-","","","O"
"C890","115","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C890","115","05","VL_OPR","“Valor total do CF-e” na combinação de CST_ICMS, CFOP e ALÍQUOTA DO ICMS, correspondente ao somatório do valor líquido dos itens.","N","-","02","","","O"
"C890","115","06","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e ALÍQUOTA DO ICMS.","N","-","2","","","O"
"C890","115","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à","N","-","02","","","O"
"C890","116","08","COD_OBS","Código da observação do lançamento fiscal (campo 02 do registro 0460)","C","006","-","","","OC"
"C990","116","01","REG","Texto fixo contendo ""C990""","C","004","-","","O","O"
"C990","116","02","QTD_LIN_C","Quantidade total de linhas do Bloco C","N","-","-","","O","O"
"D001","117","01","REG","Texto fixo contendo ""D001""","C","004","-","O","",""
"D001","117","02","IND_MOV","Indicador de movimento: 0- Bloco com dados informados; 1- Bloco sem dados informados","C","001","-","O","",""
"D100","118","01","REG","Texto fixo contendo ""D100""","C","004","-","","O","O"
"D100","118","02","IND_OPER","Indicador do tipo de operação: 0- Aquisição; 1- Prestação","C","001*","-","","O","O"
"D100","118","03","IND_EMIT","Indicador do emitente do documento fiscal: 0- Emissão própria; 1- Terceiros","C","001*","-","","O","O"
"D100","118","04","COD_PART","Código do participante (campo 02 do Registro 0150): - do prestador de serviço, no caso de aquisição de serviço; - do tomador do serviço, no caso de prestação de serviços.","C","060","-","","O","O"
"D100","118","05","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","O","O"
"D100","118","06","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","","O","O"
"D100","118","07","SER","Série do documento fiscal","C","004","-","","OC","OC"
"D100","118","08","SUB","Subsérie do documento fiscal","C","003","-","","OC","OC"
"D100","118","09","NUM_DOC","Número do documento fiscal","N","009","-","","O","O"
"D100","118","10","CHV_CTE","Chave do Conhecimento de Transporte Eletrônico ou do Bilhete de Passagem Eletrônico","N","044*","-","","OC","OC"
"D100","118","11","DT_DOC","Data da emissão do documento fiscal","N","008*","-","","O","O"
"D100","118","12","DT_A_P","Data da aquisição ou da prestação do serviço","N","008*","-","","O","OC"
"D100","118","13","TP_CT-e","Tipo de Conhecimento de Transporte Eletrônico conforme definido no Manual de Integração do CT-e ou do Bilhete de Passagem Eletrônico conforme definido no Manual de Integração do BP-e","N","001*","-","","OC","OC"
"D100","118","14","CHV_CTE_REF","Chave do CT-e de referência cujos valores foram","N","044*","-","","OC","OC"
"D100","119","15","VL_DOC","Valor total do documento fiscal","N","-","02","","O","O"
"D100","119","16","VL_DESC","Valor total do desconto","N","-","02","","OC","OC"
"D100","119","17","IND_FRT","Indicador do tipo do frete: 0- Por conta de terceiros; 1- Por conta do emitente; 2- Por conta do destinatário; 9- Sem cobrança de frete.","C","001*","-","","O","OC"
"D100","119","18","VL_SERV","Valor total da prestação de serviço","N","-","02","","O","O"
"D100","119","19","VL_BC_ICMS","Valor da base de cálculo do ICMS","N","-","02","","OC","OC"
"D100","119","20","VL_ICMS","Valor do ICMS","N","-","02","","OC","OC"
"D100","119","21","VL_NT","Valor não-tributado","N","-","02","","OC","OC"
"D100","119","22","COD_INF","Código da informação complementar do documento fiscal (campo 02 do Registro 0450)","C","006","-","","OC","OC"
"D100","119","23","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","OC","OC"
"D100","119","24","COD_MUN_OR IG","Código do município de origem do serviço, conforme a tabela IBGE (Preencher com 9999999, se Exterior)","N","007*","-","","OC","OC"
"D100","119","25","COD_MUN_DE ST","Código do município de destino, conforme a tabela IBGE (Preencher com 9999999, se Exterior)","N","007*","-","","OC","OC"
"D110","121","01","REG","Texto fixo contendo ""D110""","C","004","-","","Não Apresentar","O"
"D110","121","02","NUM_ITEM","Número sequencial do item no documento fiscal","N","003","-","","","O"
"D110","121","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"D110","121","04","VL_SERV","Valor do serviço","N","-","02","","","O"
"D110","121","05","VL_OUT","Outros valores","N","-","02","","","OC"
"D120","122","01","REG","Texto fixo contendo ""D120""","C","004","-","","Não apresentar","O"
"D120","122","02","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D120","122","03","COD_MUN_DEST","Código do município de destino, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D120","122","04","VEIC_ID","Placa de identificação do veículo","C","007","-","","","OC"
"D120","122","05","UF_ID","Sigla da UF da placa do veículo","C","002","-","","","OC"
"D130","122","01","REG","Texto fixo contendo ""D130""","C","004","-","","Não apresentar","O"
"D130","122","02","COD_PART_CONSG","Código do participante (campo 02 do Registro 0150): - consignatário, se houver","C","060","-","","","OC"
"D130","122","03","COD_PART_RED","Código do participante (campo 02 do Registro 0150): - redespachado, se houver","C","060","-","","","OC"
"D130","122","04","IND_FRT_RED","Indicador do tipo do frete da operação de redespacho: 0 – Sem redespacho; 1 - Por conta do emitente; 2 - Por conta do destinatário; 9 – Outros.","C","001*","-","","","O"
"D130","122","05","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D130","123","06","COD_MUN_DEST","Código do município de destino, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D130","123","07","VEIC_ID","Placa de identificação do veículo","C","007","-","","","OC"
"D130","123","08","VL_LIQ_FRT","Valor líquido do frete","N","-","02","","","O"
"D130","123","09","VL_SEC_CAT","Soma de valores de Sec/Cat (serviços de coleta/custo adicional de transporte)","N","-","02","","","OC"
"D130","123","10","VL_DESP","Soma de valores de despacho","N","-","02","","","OC"
"D130","123","11","VL_PEDG","Soma dos valores de pedágio","N","-","02","","","OC"
"D130","123","12","VL_OUT","Outros valores","N","-","02","","","OC"
"D130","123","13","VL_FRT","Valor total do frete","N","-","02","","","O"
"D130","123","14","UF_ID","Sigla da UF da placa do veículo","C","002","-","","","OC"
"D140","123","01","REG","Texto fixo contendo ""D140""","C","004","-","","Não apresentar","O"
"D140","123","02","COD_PART_CONSG","Código do participante (campo 02 do Registro 0150): - consignatário, se houver","C","060","-","","","OC"
"D140","123","03","COD_MUN_ORIG","Código do município de origem do serviço,","N","007*","-","","","O"
"D140","124","04","COD_MUN_DEST","Código do município de destino, conforme a tabela IBGE(Preencher com 9999999, se Exterior)","N","007*","-","","","O"
"D140","124","05","IND_VEIC","Indicador do tipo do veículo transportador: 0- Embarcação; 1- Empurrador/rebocador","C","001*","-","","","O"
"D140","124","06","VEIC_ID","Identificação da embarcação (IRIM ou Registro CPP)","C","-","-","","","OC"
"D140","124","07","IND_NAV","Indicador do tipo da navegação: 0- Interior; 1- Cabotagem","C","001*","-","","","O"
"D140","124","08","VIAGEM","Número da viagem","N","-","-","","","OC"
"D140","124","09","VL_FRT_LIQ","Valor líquido do frete","N","-","02","","","O"
"D140","124","10","VL_DESP_PORT","Valor das despesas portuárias","N","-","02","","","OC"
"D140","124","11","VL_DESP_CAR_DESC","Valor das despesas com carga e descarga","N","-","02","","","OC"
"D140","124","12","VL_OUT","Outros valores","N","-","02","","","OC"
"D140","124","13","VL_FRT_BRT","Valor bruto do frete","N","-","02","","","O"
"D140","124","14","VL_FRT_MM","Valor adicional do frete para renovação da Marinha Mercante","N","-","02","","","OC"
"D150","124","01","REG","Texto fixo contendo ""D150""","C","004","-","","Não apresentar","O"
"D150","124","02","COD_MUN_ORIG","Código do município de origem do serviço, conforme a tabela IBGE (Preencher com 9999999, se Exterior)","N","007*","-","","","O"
