"Register","Page","Nº","Campo","Descrição","Tipo","Tamanho","Decimal","Valores Válidos","Obrigatório"
"W100","394","11","TIN_SUBSTITUTA","Tax Identification Number (TIN): Número de identificação fiscal utilizado pela administração tributária da jurisdição de residência para fins tributários da entidade substituta do grupo multinacional ou da entidade integrante local. Caso não exista o número, o campo deve ser preenchido com a expressão ""NOTIN"". Se a entidade for residente no Brasil, informar o CNPJ.","N","14","-","-","Não"
"W100","394","12","DT_INI","Data de Início do Período Societário. Observação: A Declaração País-a-País deve cobrir o ano fiscal do controlador final do grupo multinacional. Dessa forma, caso o contribuinte seja a entidade declarante na condição de entidade substituta ou na forma de preenchimento local, hipóteses em que o controlador final do grupo é residente no exterior, o ano fiscal de declaração deve ser o período societário do controlador final, mesmo que não coincida com o período societário do próprio contribuinte. Exemplo: O ano fiscal do contribuinte brasileiro vai de 01/01/XXXX a 31/12/XXXX, enquanto que o ano fiscal do controlador final do grupo multinacional do qual faz parte, residente no exterior, vai de 01/10/XXXX a 30/09/XXXX. Nesse caso, o período que deve ser abrangido pela Declaração País-a-País, e que deve ser devidamente informado neste campo e no campo 13, é o ano fiscal do controlador final, ou seja, 01/10/XXXX a 30/09/XXXX.","N","8","-","-","Não"
"W100","395","13","DT_FIN","i Data Final do Período Societário. Observações: i) O ano fiscal da Declaração País-a-País deve ser o ano fiscal encerrado imediatamente anterior, podendo, dessa forma, ter data final igual ou anterior à data final do período a que se refere a ECF. i) Caso o período a que se refere a Declaração País-a-País não corresponda a um ano completo, devem ser fornecidos esclarecimentos no campo de informações adicionais do registro W300.","N","8","-","-","Não"
"W100","395","14","TIP_MOEDA","O Moeda: a entidade deve indicar qual a moeda utilizada nas informações em valores fornecidas na Declaração País-a-País, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). bservação: As informações em valores da Declaração País-a-País devem ser prestadas em uma única moeda, que deve ser a moeda do controlador final do grupo multinacional.","C","3","-","-","Não"
"W100","395","15","IND_IDIOMA","Idioma Utilizado nas Informações Adicionais da Declaração País-a-País. Deve ser indicado o idioma utilizado nos campos de informações adicionais da DPP, fornecidas em texto livre, caso tenham sido prestadas: PT - Português. EN - Inglês. ES - Espanhol.","C","2","-","[PT, EN, ES]","Não"
"W200","403","2","JURISDICAO","Jurisdição de Residência para fins Tributários, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). A entidade declarante deve listar todas as jurisdições nas quais entidades integrantes do grupo multinacional são residentes para fins tributários e aquelas em que opera por meio de um estabelecimento permanente (ou seja, todas as jurisdições nas quais o grupo multinacional opera). Para cada uma dessas jurisdições, deverão ser fornecidas, de maneira agregada (isto é, somados os valores de todas as entidades integrantes do grupo multinacional presentes em cada jurisdição) as informações solicitadas nos campos subsequentes. Observação: Caso exista uma ou mais entidades integrantes do grupo multinacional que sejam consideradas sem residência para fins tributários, o campo W200.JURISDICAO deve ser preenchido com o código X5 (Sem residência para fins tribvutários). Para esse campo, deverão ser reportadas, de maneira agregada, as informações a respeito de todas as entidades integrantes do grupo multinacional consideradas sem residência para fins tributários.","C","2","-","-","Não"
"W200","404","3","VL_REC_NAO_REL_EST","Receitas Provenientes de Partes Não Relacionadas em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): O contribuinte deve informar a soma das receitas, em moeda estrangeira, de todas as entidades integrantes do grupo multinacional presentes na jurisdição tributária em questão que tenham sido geradas de transações com partes não relacionadas. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real.","NS","19","2","-","Não"
"W200","404","4","VL_REC_NAO_REL","Receitas Provenientes de Partes Não Relacionadas: O contribuinte deve informar a soma das receitas, em reais, de todas as entidades integrantes do grupo multinacional presentes na jurisdição tributária em questão que tenham sido geradas de transações com partes não relacionadas. Observação: Caso o campo W200.VL_REC_NAO_REL_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração.","NS","19","2","-","Sim"
"W200","404","5","VL_REC_REL_EST","Receitas Provenientes de Partes Relacionadas em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): O contribuinte deve informar a soma das receitas, em moeda estrangeira, de todas as entidades integrantes do grupo multinacional presentes na jurisdição tributária em questão que tenham sido geradas de transações com partes relacionadas. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real.","NS","19","2","-","Não"
"W200","404","6","VL_REC_REL","Receitas Provenientes de Partes Relacionadas: O contribuinte deve informar a soma das receitas, em reais, de todas as entidades integrantes do grupo multinacional presentes na jurisdição tributária em questão que tenham sido geradas de transações com partes relacionadas. Observação: Caso o campo W200.VL_REC_REL_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração.","NS","19","2","-","Sim"
"W200","404","7","VL_REC_TOTAL_EST","Receita Total em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): Soma das receitas provenientes de partes não relacionadas e das receitas provenientes de partes relacionadas, caso tenham sido informadas em moeda estrangeira. Este campo será calculado pelo sistema (W200.VL_REC_NAO_REL_EST + W200.VL_REC_REL_EST).","NS","19","2","-","Não"
"W200","405","8","VL_REC_TOTAL","Receita Total: Soma das receitas provenientes de partes não relacionadas e das receitas provenientes de partes relacionadas, caso tenham sido informadas em reais. Este campo será calculado pelo sistema (W200.VL_REC_NAO_REL + W200.VL_REC_REL).","NS","19","2","-","Sim"
"W200","405","9","VL_LUC_PREJ_ANTES_IR_EST","Lucro ou Prejuízo Antes do IR em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): Deve ser reportada a soma do lucro (ou prejuízo) antes do imposto de renda, em moeda estrangeira, de todas as entidades integrantes do grupo multinacional presentes na jurisdição em questão. O lucro (ou prejuízo) antes do imposto de renda deve incluir todas as receitas e despesas extraordinárias. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real.","NS","19","2","-","Não"
"W200","405","10","VL_LUC_PREJ_ANTES_IR","Lucro ou Prejuízo Antes do IR: Deve ser reportada a soma do lucro (ou prejuízo) antes do imposto de renda, em reais, de todas as entidades integrantes do grupo multinacional presentes na jurisdição em questão. O lucro (ou prejuízo) antes do imposto de renda deve incluir todas as receitas e despesas extraordinárias. Observação: Caso o campo W200.VL_LUC_PREJ_ANTES_IR_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração.","NS","19","2","-","Sim"
"W200","405","11","VL_IR_PAGO_EST","Imposto de Renda Pago, em moeda estrangeira (identificada no campo W100.TIP_MOEDA): deve ser informado o montante total de imposto de renda efetivamente pago, em moeda estrangeira, durante o ano fiscal de declaração por todas as entidades integrantes do grupo multinacional presentes na jurisdição reportada. Nesse montante devem ser incluídos impostos pagos por uma entidade integrante a sua própria jurisdição de residência para fins tributários e para todas as outras jurisdições. Também estão incluídos valores pagos a título de imposto de renda retido na fonte por outras entidades (sejam elas independentes ou relacionadas) com relação a pagamentos realizados a uma entidade integrante do grupo multinacional. Dessa forma, se, por exemplo: a entidade A, residente na jurisdição A, recebe valores a título de juros na jurisdição B, o imposto retido na jurisdição B deve ser reportado pela entidade A (isto é, com referência à jurisdição em que a entidade A está situada). Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real.","NS","19","2","-","Não"
"W200","406","12","VL_IR_PAGO","Imposto de Renda Pago: deve ser informado o montante total de imposto de renda efetivamente pago, em reais, durante o ano fiscal de declaração por todas as entidades integrantes do grupo multinacional presentes na jurisdição reportada. Nesse montante devem ser incluídos impostos pagos por uma entidade integrante a sua própria jurisdição de residência para fins tributários e para todas as outras jurisdições. Também estão incluídos valores pagos a título de imposto de renda retido na fonte por outras entidades (sejam elas independentes ou relacionadas) com relação a pagamentos realizados a uma entidade integrante do grupo multinacional. Dessa forma, se, por exemplo: a entidade A, residente na jurisdição A, recebe valores a título de juros na jurisdição B, o imposto retido na jurisdição B deve ser reportado pela entidade A (isto é, com referência à jurisdição em que a entidade A está situada). Observação: Caso o campo W200.VL_IR_PAGO_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração.","NS","19","2","-","Sim"
"W200","406","13","VL_IR_DEVIDO_EST","Imposto de Renda Devido, em moeda estrangeira (identificada no campo W100.TIP_MOEDA): Deve ser informada a soma do imposto de renda devido, em moeda estrangeira, sobre os lucros tributáveis ou prejuízos no ano fiscal de declaração de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição reportada. A despesa deve refletir apenas operações realizadas no ano e não inclui impostos diferidos ou provisões para passivos tributários incertos. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real.","NS","19","2","-","Não"
"W200","406","14","VL_IR_DEVIDO","Imposto de Renda Devido: Deve ser informada a soma do imposto de renda devido, em reais, sobre os lucros tributáveis ou prejuízos no ano fiscal de declaração de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição reportada. A despesa deve refletir apenas operações realizadas no ano e não inclui impostos diferidos ou provisões para passivos tributários incertos. Observação: Caso o campo W200.VL_IR_DEVIDO_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração.","NS","19","2","-","Sim"
"W200","407","15","VL_CAP_SOC_EST","Capital Social em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): A entidade declarante deve reportar a soma do capital social, em moeda estrangeira, de todas as entidades integrantes residentes para fins tributários na jurisdição informada. Quanto aos estabelecimentos permanentes, o capital social deve ser reportado pela entidade à qual o estabelecimento está relacionado, a menos que exista, na jurisdição onde o estabelecimento permanente está situado, a obrigatoriedade de um capital definido, para fins regulatórios. Nesse caso, o capital atribuído a um estabelecimento permanente deve ser especificado no campo de Informações Adicionais do registro W300. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real.","NS","19","2","-","Não"
"W200","407","16","VL_CAP_SOC","Capital Social: A entidade declarante deve reportar a soma do capital social, em reais, de todas as entidades integrantes residentes para fins tributários na jurisdição informada. Quanto aos estabelecimentos permanentes, o capital social deve ser reportado pela entidade à qual o estabelecimento está relacionado, a menos que exista, na jurisdição onde o estabelecimento permanente está situado, a obrigatoriedade de um capital definido, para fins regulatórios. Nesse caso, o capital atribuído a um estabelecimento permanente deve ser especificado no registro de Informações Adicionais do registro W300. Observação: Caso o campo W200.VL_CAP_SOC_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração.","NS","19","2","-","Sim"
"W200","407","17","VL_LUC_ACUM_EST","Lucros Acumulados em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): A entidade declarante deve reportar a soma do total de lucros acumulados, em moeda estrangeira, de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição informada. No que diz respeito aos estabelecimentos permanentes, os lucros acumulados devem ser reportados pela entidade à qual o estabelecimento está relacionado. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real.","NS","19","2","-","Não"
"W200","408","18","VL_LUC_ACUM","Lucros Acumulados: A entidade declarante deve reportar a soma do total de lucros acumulados, em reais, de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição informada. No que diz respeito aos estabelecimentos permanentes, os lucros acumulados devem ser reportados pela entidade à qual o estabelecimento está relacionado. Observação: Caso o campo W200.LUC_ACUM_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração.","NS","19","2","-","Sim"
"W200","408","19","VL_ATIV_TANG_EST","Ativos Tangíveis (exceto caixa e equivalentes de caixa) em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): Deve ser informada a soma do valor contábil líquido dos ativos tangíveis, em moeda estrangeira, de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição indicada. Quanto aos estabelecimentos permanentes, seus ativos devem ser reportados com referência à jurisdição na qual o estabelecimento está situado. Para fins da Declaração País-a-País, ativos tangíveis não incluem caixa ou itens equivalentes de caixa, intangíveis ou ativos financeiros. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real.","NS","19","2","-","Não"
"W200","408","20","VL_ATIV_TANG","Ativos Tangíveis (exceto caixa e equivalentes de caixa): Deve ser informada a soma do valor contábil líquido dos ativos tangíveis, em reais, de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição indicada. Quanto aos estabelecimentos permanentes, seus ativos devem ser reportados com referência à jurisdição na qual o estabelecimento está situado. Para fins da Declaração País-a-País, ativos tangíveis não incluem caixa ou itens equivalentes de caixa, intangíveis ou ativos financeiros. Observação: Caso o campo W200.VL_ATIV_TANG_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração.","NS","19","2","-","Sim"
"W200","409","21","NUM_EMP","Número de Empregados: Deve ser informado o número total de empregados, trabalhadores e demais colaboradores de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição indicada. O número de empregados deve ser totalizado ao final do ano, e reportado com base na média registrada para o ano ou outro critério aplicado de maneira consistente entre as jurisdições do grupo e para todos os anos. Para fins da Declaração País- a-País, profissionais independentes contratados participantes das atividades operacionais ordinárias da entidade integrante devem ser reportados como empregados. Arredondamentos ou aproximações razoáveis do número de empregados são permitidas, desde que não gerem distorções relevantes à distribuição relativa de empregados entre as diversas jurisdições tributárias onde o grupo opera. Critérios consistentes devem ser aplicados de um ano para outro entre as entidades.","N","7","2","-","Sim"
"W250","414","2","JUR_DIFERENTE","Jurisdição Tributária de Organização ou Incorporação, se diferente da jurisdição de residência para fins tributários, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas): A entidade declarante deve informar a jurisdição sob cuja legislação a entidade integrante do grupo multinacional está estabelecida, se diferente da jurisdição de residência para fins tributários.","C","2","-","-","Não"
"W250","414","3","NOME","Nome/Razão Social da Entidade Integrante: Nome legal completo da entidade, incluindo a designação doméstica da forma legal, conforme indicado em seus documentos de constituição ou similares. Caso a entidade seja um estabelecimento permanente, deverá ser reportada com referência à jurisdição onde está situada, e seu nome deve ser seguido por (P.E.), designação que significa, em inglês, “Permanent Establishment” (Estabelecimento Permanente). Além disso, deve ser indicada a entidade legal ao qual o estabelecimento permanente está relacionado. Exemplo: ABC P.E. (XYZ Ltda – China)","C","-","-","-","Sim"
"W250","415","4","TIN","Tax Identification Number (TIN): Número de identificação fiscal utilizado pela administração tributária da jurisdição de residência para fins tributários da entidade integrante reportada. Caso a entidade integrante reportada possua esse número de identificação, a informação é de fornecimento obrigatório. Para entidades residentes no Brasil, deve ser informado o CNPJ. Observação: Caso não exista o número, deve ser incluída a expressão ""NOTIN"".","C","-","-","-","Sim"
"W250","415","5","JURISDICAO_TIN","Jurisdição de Emissão do TIN, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","2","-","-","Não"
"W250","415","6","NI","Número de Identificação (NI): O campo deve ser preenchido em caso de existência de outro número de identificação da entidade, como um número de registro ou um número de identificação global da entidade (“Global Entity Identification Number” – EIN).","C","-","-","-","Não"
"W250","415","7","JURISDICAO_NI","Jurisdição de Emissão do NI, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). Observação: Caso a jurisdição de emissão do NI não seja conhecida, o campo deve ser deixado em branco.","C","2","-","-","Não"
"W250","415","8","TIPO_NI","Tipo do NI: Deve ser descrito, em texto livre, o tipo do número de identificação (NI) informado no W250.NI. Exemplo: número de identificação global da entidade (“Global Entity Identification Number” – EIN).","C","-","-","-","Não"
"W250","415","9","TIP_END","O Tipo do Endereço: A entidade declarante deve indicar, dentre as opções disponíveis de preenchimento do campo, o tipo do endereço da entidade integrante que está sendo reportada, o qual deverá ser descrito no campo seguinte. ECD302 - Residencial OECD303 - Comercial","C","7","-","[OECD301; OECD302; OECD303; OECD304; OECD305]","Sim"
"W250","415","10","ENDEREÇO","Deve ser fornecido, em texto livre, o endereço completo de residência permanente da entidade integrante reportada.","C","150","-","-","Sim"
"W250","415","11","NUM_TEL","Número de telefone completo da entidade integrante reportada.","C","15","-","-","Não"
"W250","415","12","EMAIL","Endereço de e-mail para contato com a entidade integrante reportada.","C","115","-","-","Não"
"W250","415","13","ATIV_1","Pesquisa e Desenvolvimento: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","416","14","ATIV_2","Gestão de Propriedade Intelectual: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","416","15","ATIV_3","Compras: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","416","16","ATIV_4","Manufatura ou Produção: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","416","17","ATIV_5","Vendas, Marketing ou Distribuição: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","416","18","ATIV_6","Serviços Administrativos, de Gestão ou de Suporte: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","416","19","ATIV_7","Prestação de Serviços a Partes Não Relacionadas: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","416","20","ATIV_8","Departamento Financeiro do Grupo: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","416","21","ATIV_9","Serviços Financeiros Regulamentados: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","416","22","ATIV_10","Seguro: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","416","23","ATIV_11","Gestão de Ações e Outros Instrumentos de Capital: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","416","24","ATIV_12","Inativa: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","417","25","ATIV_13","Outros: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","417","26","DESC_OUTROS","C Descrição da Atividade Econômica Desempenhada, no caso de W250.ATIV_13 (Outros) igual a ""Sim"": Campo em texto livre para que a entidade declarante descreva as atividades econômicas desempenhadas pela entidade integrante reportada que não estejam especificadas dentre as opções disponíveis nos campos anteriores. onforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol.","C","255","-","-","Não"
"W250","417","27","OBSERVAÇÃO","C Outras Informações: Campo de utilização opcional, para o fornecimento de informações adicionais sobre a entidade reportada. onforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol.","C","1000","-","-","Não"
"W300","420","2","JURISDICAO","Indicação da jurisdição tributária a que se referem as observações adicionais. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"W300","420","3","IND_REC_NAO_REL","O campo ""Receitas Provenientes de Partes Não Relacionadas"" (W200.VL_REC_NAO_REL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","420","4","IND_REC_REL","O campo ""Receitas Provenientes de Partes Relacionadas"" (W200.VL_REC_REL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","421","5","IND_REC_TOTAL","O campo ""Receita Total"" (W200.VL_REC_TOTAL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","421","6","IND_LUC_PREJ_ANTES_IR","O campo ""Lucro ou Prejuízo antes do IR"" (W200.VL_LUC_PREJ_ANTES_IR) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","421","7","IND_IR_PAGO","O campo ""Imposto de Renda Pago"" (W200.VL_IR_PAGO) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","421","8","IND_IR_DEVIDO","O campo ""Imposto de Renda Devido"" (W200.VL_IR_DEVIDO) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","421","9","IND_CAP_SOC","O campo ""Capital Social"" (W200.VL_CAP_SOC) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","421","10","IND_LUC_ACUM","O campo ""Lucros Acumulados"" (W200.VL_LUC_ACUM) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","421","11","IND_ATIV_TANG","O campo ""Ativos Tangíveis"" (W200.VL_ATIV_TANG) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","421","12","IND_NUM_EMP","O campo ""Número de Empregados"" (W200.NUM_EMP) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","421","13","OBSERVAÇÃO","Observações.","C","4000","-","-","Sim"
"W300","421","14","FIM_OBSERVACAO","Indicador de fim das observações. Texto fixo contendo “W300FIM”.","C","7","-","[W300FIM]","sim"
"W990","423","2","QTD_LIN","Quantidade total de registros do Bloco W.","N","-","-","-","Sim"
"X001","424","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"X280","426","2","IND_ATIV","Benefício fiscal: 00 – Não preenchido 01 – Isenção 02 – Redução de 100% 03 – Redução de 75% 04 – Redução de 70% 05 – Redução de 50% 06 – Redução de 33,33% 07 – Redução de 25% 08 – Redução de 12,5% 09 – Redução por Reinvestimento Selecionar no campo Benefício Fiscal o tipo de benefício (isenção ou redução do IRPJ) em relação a cada projeto aprovado no órgão competente, conforme lista disponível na Caixa de Combinação. E, para cada projeto aprovado selecionar no campo Projeto se o mesmo corresponde a ""Novo Empreendimento"", ""Modernização"", ""Ampliação"", ""Diversificação"", ""Manutenção de Empreendimento"", ""Prouni"", “Padis” ou “Outros”. I) Isenção: Este tipo de benefício deve ser selecionado pela pessoa jurídica: a) que tenha instalado, ampliado, modernizado ou diversificado empreendimento industrial ou agrícola, nas áreas de atuação da Sudam e da Sudene, até 31 de dezembro de 1997, nos termos da MP nº 1.740-32, de 1999, convalidada pela Lei nº 9.808, de 1999, art. 13; b) que tenham empreendimento industrial ou agrícola decorrente de projeto aprovado ou protocolizado até 14 de novembro de 1997 nas áreas de atuação da Sudam e da Sudene.","C","2","-","[00; 01; 02; 03; 04; 05; 06; 07; 08; 09]","Sim"
"X280","432","3","IND_PROJ","Projeto: 00 – Não preenchido 01 – Novo Empreendimento 02 – Modernização 03 – Ampliação 04 – Diversificação 05 – Manutenção do Empreendimento 06 – Prouni 07 - Padis 08 – Eventos Fifa 09 – Serviços da Fifa (SPE) 10 – Eventos CIO 11 – Serviços do CIO (SPE) 99 – Outros","C","2","-","[00; 01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 11; 99]","Sim"
"X280","432","4","ATO_CONC","Ato Concessório - Natureza e Número: Informar neste campo o número do ato concessório do benefício fiscal. Atenção: No caso de projeto nas áreas de atuação da Sudam e da Sudene, informar neste campo o número do ato da unidade da RFB editado para reconhecimento do direito ao benefício fiscal.","C","30","-","-","Sim"
"X280","432","5","VIG_INI","Prazo de Vigência – Início Informar a data de início de fruição do benefício conforme consignada no Ato Concessório.","D","8","-","-","Sim"
"X280","432","6","VIG_FIM","Prazo de Vigência – Fim Informar a data de encerramento do prazo de fruição do benefício conforme consignada no Ato Concessório.","D","8","-","-","Sim"
"X291","436","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","6","-","-","Sim"
"X291","436","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"X291","436","4","VALOR","Valor","NS","19","2","-","Não"
"X292","438","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","6","-","-","Sim"
"X292","438","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"X292","438","4","VALOR","Valor","NS","19","2","-","Não"
"X300","442","2","NUM_ORDEM","Número de Ordem das Operações","C","-","-","-","Sim"
"X300","442","3","TIP_EXP","Tipo das Exportações: 01 - Bens 02 - Serviços 03 - Direitos 04 - Operações Financeiras 05 - Não Especificadas","N","2","-","[01; 02; 03; 04; 05]","Sim"
"X300","443","4","DESC_EXP","Descrição das Exportações: Agrupar os bens, serviços ou direitos de mesma natureza, descrevendo cada grupo de modo a permitir a sua perfeita identificação e informando elementos como marca, tipo, modelo, espécie, etc. Atenção: no caso de bens considerados commodities, sujeitos à aplicação do método PECEX, deverá ser efetuado um Registro X300 para cada transação realizada, mesmo quando houver mais de uma transação envolvendo o mesmo bem. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","C","-","-","-","Não"
"X300","443","5","TOT_OPER","Total das Operações: EXPORTAÇÕES – Bens, Serviços ou Direito Informar, em reais, para cada operação incluída o valor correspondente ao total de transações da mesma natureza realizadas durante o ano-calendário. São consideradas transações de mesma natureza aquelas cujos bens, serviços ou direitos negociados apresentem as mesmas especificações no campo ""Descrição"". Atenção: no caso de bens considerados commodities, sujeitos à aplicação do método PECEX, deve ser informado o valor de cada transação realizada, mesmo quando houver mais de uma transação envolvendo o mesmo bem. EXPORTAÇÕES – Não Especificadas Informar neste campo o somatório das operações não informadas nos campos referentes às maiores operações ou, se for o caso, a soma do valor excedente a pelo menos 80% do total das exportações, especificadas em X300.TIP_EXP como “01”, “02”, “03” ou “04”, efetuadas no ano-calendário. Obrigatório quando TIP_EXP = Bens, Serviços, Direitos ou Não Especificadas.","N","19","2","-","Não"
"X300","443","6","COD_NCM","Código NCM constante do respectivo registro de exportação, quando o tipo de operação for ""Bens"". Obrigatório somente quando TIP_EXP = Bens","N","8","-","-","Não"
"X300","443","7","QTDE","Quantidade: Informar neste campo a quantidade total dos bens da mesma natureza exportados (no caso de transações envolvendo commodities, o total de bens exportados em cada transação realizada). Obrigatório somente quando TIP_EXP = Bens","N","19","2","-","Não"
"X300","443","8","UNI_MED","Unidade de Medida: Obrigatório somente quando TIP_EXP = Bens Conforme tabela de unidades de medida do Sped. A pessoa jurídica deve selecionar dentre as opções aquela que corresponde à unidade de medida comercial dos bens exportados, tais como: dúzia, grama, litro, metro etc.","C","2","-","[01 até 74]","Não"
