"register","index","code","type","required","values","length","xsd_type","decimal","spec_type","spec_values","spec_required","desc"
"U100","3","DESCRICAO","char","False","","","","","C","","Não","Descrição da Conta Referencial."
"U100","4","TIPO","char","True","['S', 'A']","1","","","C","[S; A]","Sim","Indicador do Tipo de Conta: S – Sintética A – Analítica"
"U100","5","NIVEL","char","False","","3","numeric_code","","N","","Não","Nível da Conta."
"U100","6","COD_NAT","char","False","","2","","","C","","Não","Natureza da Conta, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"U100","7","COD_CTA_SUP","char","False","","","","","C","","Não","Código da Conta Sintética de Nível Imediatamente Superior."
"U100","8","VAL_CTA_REF_INI","float","True","","19","","2","N","","Sim","Saldo Inicial da Conta Referencial."
"U100","9","IND_VAL_CTA_REF_INI","char","True","['D', 'C']","1","","","C","[D; C]","Sim","Indicador da Situação do Saldo Inicial: D – Devedor C – Credor"
"U100","10","VAL_CTA_REF_DEB","float","True","","19","","2","N","","Sim","Valor Total dos Débitos: Somatório dos valores mapeados."
"U100","11","VAL_CTA_REF_CRED","float","True","","19","","2","N","","Sim","Valor Total dos Créditos: Somatório dos valores mapeados."
"U100","12","VAL_CTA_REF_FIN","char","True","","19","","2","C","","Sim","Saldo Final da Conta Referencial"
"U100","13","IND_VAL_CTA_REF_FIN","char","True","['D', 'C']","1","","","C","[D; C]","Sim","Indicador da Situação do Saldo Final: D – Devedor C – Credor"
"U150","2","CODIGO","char","True","","50","","","C","","Sim","Código da Conta Referencial (Analíticas e Sintéticas), conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF, no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"U150","3","DESCRICAO","char","False","","","","","C","","Não","Descrição da Conta Referencial."
"U150","4","TIPO","char","True","['S', 'A']","1","","","C","[S; A]","Sim","Indicador do Tipo de Conta: S – Sintética A – Analítica"
"U150","5","NIVEL","char","False","","3","numeric_code","","N","","Não","Nível da Conta."
"U150","6","COD_NAT","char","False","","2","","","C","[04]","Não","Natureza da Conta: 04 – Contas de Resultado"
"U150","7","COD_CTA_SUP","char","False","","","","","C","","Não","Código da Conta Sintética de Nível Imediatamente Superior."
"U150","8","VALOR","float","True","","19","","2","N","","Sim","Saldo Final da Conta Referencial."
"U150","9","IND_VALOR","char","True","['D', 'C']","1","","","C","[D; C]","Sim","Indicador do Sinal do Saldo Final: C – Credor D – Devedor"
"U180","2","CODIGO","char","True","","","","","C","","Sim","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"U180","3","DESCRICAO","char","False","","","","","C","","Não","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"U180","4","VALOR","char","False","","","","","C","","Não","Valor"
"U182","2","CODIGO","char","True","","6","","","C","","Sim","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"U182","3","DESCRICAO","char","False","","","","","C","","Não","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"U182","4","VALOR","char","False","","","","","C","","Não","Valor"
"U990","2","QTD_LIN","int","True","","","","","N","","Sim","Quantidade total de registros do Bloco U."
"V001","2","IND_DAD","char","True","['0', '1']","1","numeric_code","","N","[0;1]","Sim","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados."
"V010","2","NOME_INSTITUICAO","char","True","","","","","C","","Sim","Nome da Instituição"
"V010","3","PAIS","char","True","","2","","","C","Conforme tabela EFDFINANCEIRA_PAISES","Sim","Código do País da Instituição"
"V010","4","TIP_MOEDA","char","True","","","","","C","Conforme tabela SPEDECF_CBC_MOEDA","Sim","Deve ser selecionada a moeda utilizada na Declaração"
"V020","2","NOME","char","True","","","","","C","","Sim","Nome do responsável"
"V020","3","ENDERECO","char","True","","","","","C","","Sim","Endereço do responsável"
"V020","4","TIPO_DO_C","char","True","","","","","C","Conforme tabela SPEDECF_DEREX_DOCUMENTO","Sim","Tipo de documento do responsável"
"V020","5","NI","char","True","","","","","C","","Sim","Número do documento do responsável"
"V020","6","IDENT_CONTA","char","True","","","","","C","","Sim","Identificação das contas"
"V030","2","MES","char","True","['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12']","2","","","C","01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12","Sim","Mês"
"V100","2","CODIGO","char","True","","2","","","C","Conforme tabela SPEDECF_V100","Sim","Identificação da linha, conforme tabela publicada pela RFB."
"V100","3","DESCRICAO","char","","","1000","","","C","","","Descrição da linha, conforme tabela publicada pela RFB"
"V100","4","VALOR","char","","","","","","C","","","Valor da Linha"
"V990","2","QTD_LIN_M","int","True","","","","","N","","Sim","Quantidade total de registros do Grupo V"
"W001","2","IND_DAD","char","True","['0', '1']","1","numeric_code","","N","[0;1]","Sim","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados."
"W100","2","NOME_MULTINACIONAL","char","True","","","","","C","","Sim","Nome do Grupo Multinacional: Deve ser identificado o nome do grupo multinacional o qual o contribuinte integra."
"W100","3","IND_CONTROLADORA","char","True","['S', 'N']","1","","","C","[S;N]","Sim","A Identifica se a Entidade é a Controladora Final do Grupo Multinacional. Entidade é controladora final do grupo multinacional, conforme definição estabelecida no artigo 2º, inciso VI, da Instrução Normativa RFB nº 1.681/2016.? S - Sim N – Não"
"W100","4","NOME_CONTROLADORA","char","True","","","","","C","","Sim","Nome da Controladora Final. Observação: Caso a entidade não seja a controladora final do grupo multinacional do qual faz parte, deve identificar a entidade que possui essa posição, por meio do nome legal completo da entidade, incluindo a designação doméstica da forma legal, conforme indicado em seus documentos de constituição ou similares."
"W100","5","JURISDICAO_CONTROLADORA","char","True","","2","","","C","","Sim","Jurisdição de Residência para fins Tributários do Controlador Final, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"W100","6","TIN_CONTROLADORA","char","True","","","","","C","","Sim","Tax Identification Number (TIN): Número de identificação fiscal utilizado pela administração tributária da jurisdição de residência para fins tributários do controlador final do grupo multinacional. Caso não exista o número, o campo deve ser preenchido com a expressão ""NOTIN"". Se o controlador final for residente no Brasil, informar o CNPJ. Observação: Este campo não deve ser preenchido quando a declarante da ECF for a controladora final (W100.IND_CONTROLADORA = Sim)."
"W100","7","IND_ENTREGA","char","True","['1', '2', '3', '4']","1","numeric_code","","N","[1;2;3;4]","Sim","E Identifica a Entidade Responsável pela Entrega da Declaração País-a-País (entidade declarante). ntidade responsável pela entrega da Declaração País-a-País: 1 - Grupo multinacional dispensado da entrega da Declaração País-a-País. 2 - Controlador final do grupo multinacional. 3 - Própria entidade declarante da ECF, na condição de Entidade Substituta ou de Preenchimento Local 4 - Outra entidade, na condição de Entidade Substituta ou de Preenchimento Local"
"W100","8","IND_MODALIDADE","char","True","['1', '2']","1","numeric_code","","N","[1;2]","Sim","S S S S Identifica a Modalidade de entrega da Declaração País-a-País: 1 - Entidade substituta. 2 - Preenchimento Local. e IND_ENTREGA = ""3"" e IND_MODALIDADE = ""1"", então a própria entidade declarante da ECF é responsável pela entrega da Declaração País-a- País na condição de Entidade Substituta. e IND_ENTREGA = ""4"" e IND_MODALIDADE = ""1"", então outra entidade é responsável pela entrega da Declaração País-a-País na condição de Entidade Substituta. e IND_ENTREGA = ""3"" e IND_MODALIDADE = ""2"", então a própria entidade declarante da ECF é responsável pela entrega da Declaração País-a- País na condição de Preenchimento Local. e IND_ENTREGA = ""4"" e IND_MODALIDADE = ""2"", então outra entidade é responsável pela entrega da Declaração País-a-País na condição de Preenchimento Local."
"W100","9","NOME_SUBSTITUTA","char","False","","","","","C","","Não","Nome da Entidade Substituta/Entidade Local: Caso a entidade declarante da Declaração País-a-País seja outra entidade, na condição de Entidade Substituta (residente no Brasil ou no exterior) ou de Preenchimento Local, o contribuinte deve identificá-la por meio do nome legal completo da entidade, incluindo a designação doméstica da forma legal, conforme indicado em seus documentos de constituição ou similares."
"W100","10","JURISDICAO_SUBSTITUTA","char","False","","2","","","C","","Não","Jurisdição de Residência para fins Tributários da Entidade Substituta/Entidade Local, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). Observação: O contribuinte deve indicar o país de residência para fins tributários da entidade declarante, seja ela entidade substituta residente no Brasil ou no exterior, ou outra entidade na condição de preenchimento local. Neste último caso, a jurisdição a ser informada deve ser obrigatoriamente Brasil (pois a modalidade de entrega da Declaração de preenchimento local só é admitida para entidades residentes no Brasil)."
"W100","11","TIN_SUBSTITUTA","char","False","","14","numeric_code","","N","","Não","Tax Identification Number (TIN): Número de identificação fiscal utilizado pela administração tributária da jurisdição de residência para fins tributários da entidade substituta do grupo multinacional ou da entidade integrante local. Caso não exista o número, o campo deve ser preenchido com a expressão ""NOTIN"". Se a entidade for residente no Brasil, informar o CNPJ."
"W100","12","DT_INI","date","False","","8","","","N","","Não","Data de Início do Período Societário. Observação: A Declaração País-a-País deve cobrir o ano fiscal do controlador final do grupo multinacional. Dessa forma, caso o contribuinte seja a entidade declarante na condição de entidade substituta ou na forma de preenchimento local, hipóteses em que o controlador final do grupo é residente no exterior, o ano fiscal de declaração deve ser o período societário do controlador final, mesmo que não coincida com o período societário do próprio contribuinte. Exemplo: O ano fiscal do contribuinte brasileiro vai de 01/01/XXXX a 31/12/XXXX, enquanto que o ano fiscal do controlador final do grupo multinacional do qual faz parte, residente no exterior, vai de 01/10/XXXX a 30/09/XXXX. Nesse caso, o período que deve ser abrangido pela Declaração País-a-País, e que deve ser devidamente informado neste campo e no campo 13, é o ano fiscal do controlador final, ou seja, 01/10/XXXX a 30/09/XXXX."
"W100","13","DT_FIN","date","False","","8","","","N","","Não","i Data Final do Período Societário. Observações: i) O ano fiscal da Declaração País-a-País deve ser o ano fiscal encerrado imediatamente anterior, podendo, dessa forma, ter data final igual ou anterior à data final do período a que se refere a ECF. i) Caso o período a que se refere a Declaração País-a-País não corresponda a um ano completo, devem ser fornecidos esclarecimentos no campo de informações adicionais do registro W300."
"W100","14","TIP_MOEDA","char","False","","3","","","C","","Não","O Moeda: a entidade deve indicar qual a moeda utilizada nas informações em valores fornecidas na Declaração País-a-País, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). bservação: As informações em valores da Declaração País-a-País devem ser prestadas em uma única moeda, que deve ser a moeda do controlador final do grupo multinacional."
"W100","15","IND_IDIOMA","char","False","['PT', 'EN', 'ES']","2","","","C","[PT, EN, ES]","Não","Idioma Utilizado nas Informações Adicionais da Declaração País-a-País. Deve ser indicado o idioma utilizado nos campos de informações adicionais da DPP, fornecidas em texto livre, caso tenham sido prestadas: PT - Português. EN - Inglês. ES - Espanhol."
"W200","2","JURISDICAO","char","True","","2","","","C","","Sim","Jurisdição de Residência para fins Tributários, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). A entidade declarante deve listar todas as jurisdições nas quais entidades integrantes do grupo multinacional são residentes para fins tributários e aquelas em que opera por meio de um estabelecimento permanente (ou seja, todas as jurisdições nas quais o grupo multinacional opera). Para cada uma dessas jurisdições, deverão ser fornecidas, de maneira agregada (isto é, somados os valores de todas as entidades integrantes do grupo multinacional presentes em cada jurisdição) as informações solicitadas nos campos subsequentes. Observação: Caso exista uma ou mais entidades integrantes do grupo multinacional que sejam consideradas sem residência para fins tributários, o campo W200.JURISDICAO deve ser preenchido com o código X5 (Sem residência para fins tribvutários). Para esse campo, deverão ser reportadas, de maneira agregada, as informações a respeito de todas as entidades integrantes do grupo multinacional consideradas sem residência para fins tributários."
"W200","3","VL_REC_NAO_REL_EST","float","False","","19","","0","N","","Não","Receitas Provenientes de Partes Não Relacionadas em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): O contribuinte deve informar a soma das receitas, em moeda estrangeira, de todas as entidades integrantes do grupo multinacional presentes na jurisdição tributária em questão que tenham sido geradas de transações com partes não relacionadas. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real."
"W200","4","VL_REC_NAO_REL","float","True","","19","","0","N","","Sim","Receitas Provenientes de Partes Não Relacionadas: O contribuinte deve informar a soma das receitas, em reais, de todas as entidades integrantes do grupo multinacional presentes na jurisdição tributária em questão que tenham sido geradas de transações com partes não relacionadas. Observação: Caso o campo W200.VL_REC_NAO_REL_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração."
"W200","5","VL_REC_REL_EST","float","False","","19","","0","N","","Não","Receitas Provenientes de Partes Relacionadas em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): O contribuinte deve informar a soma das receitas, em moeda estrangeira, de todas as entidades integrantes do grupo multinacional presentes na jurisdição tributária em questão que tenham sido geradas de transações com partes relacionadas. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real."
"W200","6","VL_REC_REL","float","True","","19","","0","N","","Sim","Receitas Provenientes de Partes Relacionadas: O contribuinte deve informar a soma das receitas, em reais, de todas as entidades integrantes do grupo multinacional presentes na jurisdição tributária em questão que tenham sido geradas de transações com partes relacionadas. Observação: Caso o campo W200.VL_REC_REL_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração."
"W200","7","VL_REC_TOTAL_EST","float","False","","19","","0","N","","Não","Receita Total em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): Soma das receitas provenientes de partes não relacionadas e das receitas provenientes de partes relacionadas, caso tenham sido informadas em moeda estrangeira. Este campo será calculado pelo sistema (W200.VL_REC_NAO_REL_EST + W200.VL_REC_REL_EST)."
"W200","8","VL_REC_TOTAL","float","True","","19","","0","N","","Sim","Receita Total: Soma das receitas provenientes de partes não relacionadas e das receitas provenientes de partes relacionadas, caso tenham sido informadas em reais. Este campo será calculado pelo sistema (W200.VL_REC_NAO_REL + W200.VL_REC_REL)."
"W200","9","VL_LUC_PREJ_ANTES_IR_EST","char","False","","19","","0","NS","","Não","Lucro ou Prejuízo Antes do IR em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): Deve ser reportada a soma do lucro (ou prejuízo) antes do imposto de renda, em moeda estrangeira, de todas as entidades integrantes do grupo multinacional presentes na jurisdição em questão. O lucro (ou prejuízo) antes do imposto de renda deve incluir todas as receitas e despesas extraordinárias. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real."
"W200","10","VL_LUC_PREJ_ANTES_IR","char","True","","19","","0","NS","","Sim","Lucro ou Prejuízo Antes do IR: Deve ser reportada a soma do lucro (ou prejuízo) antes do imposto de renda, em reais, de todas as entidades integrantes do grupo multinacional presentes na jurisdição em questão. O lucro (ou prejuízo) antes do imposto de renda deve incluir todas as receitas e despesas extraordinárias. Observação: Caso o campo W200.VL_LUC_PREJ_ANTES_IR_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração."
"W200","11","VL_IR_PAGO_EST","float","False","","19","","0","N","","Não","Imposto de Renda Pago, em moeda estrangeira (identificada no campo W100.TIP_MOEDA): deve ser informado o montante total de imposto de renda efetivamente pago, em moeda estrangeira, durante o ano fiscal de declaração por todas as entidades integrantes do grupo multinacional presentes na jurisdição reportada. Nesse montante devem ser incluídos impostos pagos por uma entidade integrante a sua própria jurisdição de residência para fins tributários e para todas as outras jurisdições. Também estão incluídos valores pagos a título de imposto de renda retido na fonte por outras entidades (sejam elas independentes ou relacionadas) com relação a pagamentos realizados a uma entidade integrante do grupo multinacional. Dessa forma, se, por exemplo: a entidade A, residente na jurisdição A, recebe valores a título de juros na jurisdição B, o imposto retido na jurisdição B deve ser reportado pela entidade A (isto é, com referência à jurisdição em que a entidade A está situada). Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real."
"W200","12","VL_IR_PAGO","float","True","","19","","0","N","","Sim","Imposto de Renda Pago: deve ser informado o montante total de imposto de renda efetivamente pago, em reais, durante o ano fiscal de declaração por todas as entidades integrantes do grupo multinacional presentes na jurisdição reportada. Nesse montante devem ser incluídos impostos pagos por uma entidade integrante a sua própria jurisdição de residência para fins tributários e para todas as outras jurisdições. Também estão incluídos valores pagos a título de imposto de renda retido na fonte por outras entidades (sejam elas independentes ou relacionadas) com relação a pagamentos realizados a uma entidade integrante do grupo multinacional. Dessa forma, se, por exemplo: a entidade A, residente na jurisdição A, recebe valores a título de juros na jurisdição B, o imposto retido na jurisdição B deve ser reportado pela entidade A (isto é, com referência à jurisdição em que a entidade A está situada). Observação: Caso o campo W200.VL_IR_PAGO_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração."
"W200","13","VL_IR_DEVIDO_EST","float","False","","19","","0","N","","Não","Imposto de Renda Devido, em moeda estrangeira (identificada no campo W100.TIP_MOEDA): Deve ser informada a soma do imposto de renda devido, em moeda estrangeira, sobre os lucros tributáveis ou prejuízos no ano fiscal de declaração de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição reportada. A despesa deve refletir apenas operações realizadas no ano e não inclui impostos diferidos ou provisões para passivos tributários incertos. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real."
"W200","14","VL_IR_DEVIDO","float","True","","19","","0","N","","Sim","Imposto de Renda Devido: Deve ser informada a soma do imposto de renda devido, em reais, sobre os lucros tributáveis ou prejuízos no ano fiscal de declaração de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição reportada. A despesa deve refletir apenas operações realizadas no ano e não inclui impostos diferidos ou provisões para passivos tributários incertos. Observação: Caso o campo W200.VL_IR_DEVIDO_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração."
"W200","15","VL_CAP_SOC_EST","float","False","","19","","0","N","","Não","Capital Social em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): A entidade declarante deve reportar a soma do capital social, em moeda estrangeira, de todas as entidades integrantes residentes para fins tributários na jurisdição informada. Quanto aos estabelecimentos permanentes, o capital social deve ser reportado pela entidade à qual o estabelecimento está relacionado, a menos que exista, na jurisdição onde o estabelecimento permanente está situado, a obrigatoriedade de um capital definido, para fins regulatórios. Nesse caso, o capital atribuído a um estabelecimento permanente deve ser especificado no campo de Informações Adicionais do registro W300. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real."
"W200","16","VL_CAP_SOC","float","True","","19","","0","N","","Sim","Capital Social: A entidade declarante deve reportar a soma do capital social, em reais, de todas as entidades integrantes residentes para fins tributários na jurisdição informada. Quanto aos estabelecimentos permanentes, o capital social deve ser reportado pela entidade à qual o estabelecimento está relacionado, a menos que exista, na jurisdição onde o estabelecimento permanente está situado, a obrigatoriedade de um capital definido, para fins regulatórios. Nesse caso, o capital atribuído a um estabelecimento permanente deve ser especificado no registro de Informações Adicionais do registro W300. Observação: Caso o campo W200.VL_CAP_SOC_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração."
"W200","17","VL_LUC_ACUM_EST","float","False","","19","","0","N","","Não","Lucros Acumulados em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): A entidade declarante deve reportar a soma do total de lucros acumulados, em moeda estrangeira, de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição informada. No que diz respeito aos estabelecimentos permanentes, os lucros acumulados devem ser reportados pela entidade à qual o estabelecimento está relacionado. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real."
"W200","18","VL_LUC_ACUM","float","True","","19","","0","N","","Sim","Lucros Acumulados: A entidade declarante deve reportar a soma do total de lucros acumulados, em reais, de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição informada. No que diz respeito aos estabelecimentos permanentes, os lucros acumulados devem ser reportados pela entidade à qual o estabelecimento está relacionado. Observação: Caso o campo W200.LUC_ACUM_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração."
"W200","19","VL_ATIV_TANG_EST","float","False","","19","","0","N","","Não","Ativos Tangíveis (exceto caixa e equivalentes de caixa) em Moeda Estrangeira (identificada no campo W100.TIP_MOEDA): Deve ser informada a soma do valor contábil líquido dos ativos tangíveis, em moeda estrangeira, de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição indicada. Quanto aos estabelecimentos permanentes, seus ativos devem ser reportados com referência à jurisdição na qual o estabelecimento está situado. Para fins da Declaração País-a-País, ativos tangíveis não incluem caixa ou itens equivalentes de caixa, intangíveis ou ativos financeiros. Observação: Esse campo deve ser preenchido somente se W100.TIP_MOEDA for diferente de Real."
"W200","20","VL_ATIV_TANG","float","True","","19","","0","N","","Sim","Ativos Tangíveis (exceto caixa e equivalentes de caixa): Deve ser informada a soma do valor contábil líquido dos ativos tangíveis, em reais, de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição indicada. Quanto aos estabelecimentos permanentes, seus ativos devem ser reportados com referência à jurisdição na qual o estabelecimento está situado. Para fins da Declaração País-a-País, ativos tangíveis não incluem caixa ou itens equivalentes de caixa, intangíveis ou ativos financeiros. Observação: Caso o campo W200.VL_ATIV_TANG_EST seja informado, este campo será calculado pelo sistema, utilizando como base para conversão tabela do Banco Central para a data de 31 de dezembro do ano da Declaração."
"W200","21","NUM_EMP","float","True","","7","","0","N","","Sim","Número de Empregados: Deve ser informado o número total de empregados, trabalhadores e demais colaboradores de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição indicada. O número de empregados deve ser totalizado ao final do ano, e reportado com base na média registrada para o ano ou outro critério aplicado de maneira consistente entre as jurisdições do grupo e para todos os anos. Para fins da Declaração País- a-País, profissionais independentes contratados participantes das atividades operacionais ordinárias da entidade integrante devem ser reportados como empregados. Arredondamentos ou aproximações razoáveis do número de empregados são permitidas, desde que não gerem distorções relevantes à distribuição relativa de empregados entre as diversas jurisdições tributárias onde o grupo opera. Critérios consistentes devem ser aplicados de um ano para outro entre as entidades."
"W250","2","JUR_DIFERENTE","char","False","","2","","","C","","Não","Jurisdição Tributária de Organização ou Incorporação, se diferente da jurisdição de residência para fins tributários, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas): A entidade declarante deve informar a jurisdição sob cuja legislação a entidade integrante do grupo multinacional está estabelecida, se diferente da jurisdição de residência para fins tributários."
"W250","3","NOME","char","True","","","","","C","","Sim","Nome/Razão Social da Entidade Integrante: Nome legal completo da entidade, incluindo a designação doméstica da forma legal, conforme indicado em seus documentos de constituição ou similares. Caso a entidade seja um estabelecimento permanente, deverá ser reportada com referência à jurisdição onde está situada, e seu nome deve ser seguido por (P.E.), designação que significa, em inglês, “Permanent Establishment” (Estabelecimento Permanente). Além disso, deve ser indicada a entidade legal ao qual o estabelecimento permanente está relacionado. Exemplo: ABC P.E. (XYZ Ltda – China)"
"W250","4","TIN","char","True","","","","","C","","Sim","Tax Identification Number (TIN): Número de identificação fiscal utilizado pela administração tributária da jurisdição de residência para fins tributários da entidade integrante reportada. Caso a entidade integrante reportada possua esse número de identificação, a informação é de fornecimento obrigatório. Para entidades residentes no Brasil, deve ser informado o CNPJ. Observação: Caso não exista o número, deve ser incluída a expressão ""NOTIN""."
"W250","5","JURISDICAO_TIN","char","True","","2","","","C","","Sim","Jurisdição de Emissão do TIN, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"W250","6","NI","char","False","","","","","C","","Não","Número de Identificação (NI): O campo deve ser preenchido em caso de existência de outro número de identificação da entidade, como um número de registro ou um número de identificação global da entidade (“Global Entity Identification Number” – EIN)."
"W250","7","JURISDICAO_NI","char","False","","2","","","C","","Não","Jurisdição de Emissão do NI, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). Observação: Caso a jurisdição de emissão do NI não seja conhecida, o campo deve ser deixado em branco."
"W250","8","TIPO_NI","char","False","","","","","C","","Não","Tipo do NI: Deve ser descrito, em texto livre, o tipo do número de identificação (NI) informado no W250.NI. Exemplo: número de identificação global da entidade (“Global Entity Identification Number” – EIN)."
"W250","9","TIP_END","char","True","['OECD301', 'OECD302', 'OECD303', 'OECD304', 'OECD305']","7","","","C","[OECD301; OECD302; OECD303; OECD304; OECD305]","Sim","O Tipo do Endereço: A entidade declarante deve indicar, dentre as opções disponíveis de preenchimento do campo, o tipo do endereço da entidade integrante que está sendo reportada, o qual deverá ser descrito no campo seguinte. ECD302 - Residencial OECD303 - Comercial"
"W250","10","ENDERECO","char","True","","150","","","C","","Sim","Deve ser fornecido, em texto livre, o endereço completo de residência permanente da entidade integrante reportada."
"W250","11","NUM_TEL","char","False","","15","","","C","","Não","Número de telefone completo da entidade integrante reportada."
"W250","12","EMAIL","char","False","","115","","","C","","Não","Endereço de e-mail para contato com a entidade integrante reportada."
"W250","13","ATIV_1","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Pesquisa e Desenvolvimento: S - Sim N – Não"
"W250","14","ATIV_2","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Gestão de Propriedade Intelectual: S - Sim N – Não"
"W250","15","ATIV_3","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Compras: S - Sim N – Não"
"W250","16","ATIV_4","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Manufatura ou Produção: S - Sim N – Não"
"W250","17","ATIV_5","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Vendas, Marketing ou Distribuição: S - Sim N – Não"
"W250","18","ATIV_6","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Serviços Administrativos, de Gestão ou de Suporte: S - Sim N – Não"
"W250","19","ATIV_7","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Prestação de Serviços a Partes Não Relacionadas: S - Sim N – Não"
"W250","20","ATIV_8","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Departamento Financeiro do Grupo: S - Sim N – Não"
"W250","21","ATIV_9","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Serviços Financeiros Regulamentados: S - Sim N – Não"
"W250","22","ATIV_10","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Seguro: S - Sim N – Não"
"W250","23","ATIV_11","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Gestão de Ações e Outros Instrumentos de Capital: S - Sim N – Não"
"W250","24","ATIV_12","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Inativa: S - Sim N – Não"
"W250","25","ATIV_13","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Outros: S - Sim N – Não"
