"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig","Entr","Saídas"
"C140","77","07","VL_TIT","Valor total dos títulos de créditos","N","-","02","","O","O"
"C141","78","01","REG","Texto fixo contendo ""C141""","C","004","-","","O","O"
"C141","78","02","NUM_PARC","Número da parcela a receber/pagar","N","002","-","","O","O"
"C141","78","03","DT_VCTO","Data de vencimento da parcela","N","008*","-","","O","O"
"C141","78","04","VL_PARC","Valor da parcela a receber/pagar","N","-","02","","O","O"
"C160","78","01","REG","Texto fixo contendo ""C160""","C","004","-","","Não apresentar","O"
"C160","78","02","COD_PART","Código do participante (campo 02 do Registro 0150): - transportador, se houver","C","060","-","","","OC"
"C160","78","03","VEIC_ID","Placa de identificação do veículo automotor","C","007","-","","","OC"
"C160","78","04","QTD_VOL","Quantidade de volumes transportados","N","-","-","","","O"
"C160","78","05","PESO_BRT","Peso bruto dos volumes transportados (em kg)","N","-","02","","","O"
"C160","78","06","PESO_LIQ","Peso líquido dos volumes transportados (em kg)","N","-","02","","","O"
"C160","78","07","UF_ID","Sigla da UF da placa do veículo","C","002","-","","","OC"
"C165","79","01","REG","Texto fixo contendo ""C165”","C","004","-","","Não apresentar","O"
"C165","79","02","COD_PART","Código do participante (campo 02 do Registro 0150): - transportador, se houver","C","060","-","","","OC"
"C165","79","03","VEIC_ID","Placa de identificação do veículo","C","007","-","","","O"
"C165","79","04","COD_AUT","Código da autorização fornecido pela SEFAZ (combustíveis)","C","-","-","","","OC"
"C165","79","05","NR_PASSE","Número do Passe Fiscal","C","-","-","","","OC"
"C165","79","06","HORA","Hora da saída das mercadorias","N","006*","-","","","O"
"C165","79","07","TEMPER","Temperatura em graus Celsius utilizada para quantificação do volume de combustível","N","-","01","","","OC"
"C165","79","08","QTD_VOL","Quantidade de volumes transportados","N","-","-","","","O"
"C165","79","09","PESO_BRT","Peso bruto dos volumes transportados (em kg)","N","-","02","","","O"
"C165","79","10","PESO_LIQ","Peso líquido dos volumes transportados (em kg)","N","-","02","","","O"
"C165","79","11","NOM_MOT","Nome do motorista","C","060","-","","","OC"
"C165","79","12","CPF","CPF do motorista","N","011*","-","","","OC"
"C165","79","13","UF_ID","Sigla da UF da placa do veículo","C","002","-","","","OC"
"C170","80","01","REG","Texto fixo contendo ""C170""","C","004","-","","O","O"
"C170","80","02","NUM_ITEM","Número sequencial do item no documento fiscal","N","003","-","","O","O"
"C170","80","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","O","O"
"C170","80","04","DESCR_COMPL","Descrição complementar do item como adotado no documento fiscal","C","-","-","","OC","OC"
"C170","80","05","QTD","Quantidade do item","N","-","05","","O","O"
"C170","80","06","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","O","O"
"C170","80","07","VL_ITEM","Valor total do item (mercadorias ou serviços)","N","-","02","","O","O"
"C170","80","08","VL_DESC","Valor do desconto comercial","N","-","02","","OC","OC"
"C170","80","09","IND_MOV","Movimentação física do ITEM/PRODUTO: 0. SIM 1. NÃO","C","001*","-","","O","O"
"C170","80","10","CST_ICMS","Código da Situação Tributária referente ao ICMS, conforme a Tabela indicada no item 4.3.1","N","003*","-","","O","O"
"C170","80","11","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","O","O"
"C170","80","12","COD_NAT","Código da natureza da operação (campo 02 do Registro 0400)","C","010","-","","OC","OC"
"C170","80","13","VL_BC_ICMS","Valor da base de cálculo do ICMS","N","-","02","","OC","OC"
"C170","80","14","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C170","80","15","VL_ICMS","Valor do ICMS creditado/debitado","N","-","02","","OC","OC"
"C170","80","16","VL_BC_ICMS_ST","Valor da base de cálculo referente à substituição tributária","N","-","02","","OC","OC"
"C170","80","17","ALIQ_ST","Alíquota do ICMS da substituição tributária na unidade da federação de destino","N","-","02","","OC","OC"
"C170","80","18","VL_ICMS_ST","Valor do ICMS referente à substituição tributária","N","-","02","","OC","OC"
"C170","80","19","IND_APUR","Indicador de período de apuração do IPI: 0 - Mensal; 1 - Decendial","C","001*","-","","OC","OC"
"C170","80","20","CST_IPI","Código da Situação Tributária referente ao IPI, conforme a Tabela indicada no item 4.3.2.","C","002*","-","","OC","OC"
"C170","80","21","COD_ENQ","Código de enquadramento legal do IPI, conforme tabela indicada no item 4.5.3.","C","003*","-","","OC","OC"
"C170","80","22","VL_BC_IPI","Valor da base de cálculo do IPI","N","-","02","","OC","OC"
"C170","80","23","ALIQ_IPI","Alíquota do IPI","N","006","02","","OC","OC"
"C170","80","24","VL_IPI","Valor do IPI creditado/debitado","N","-","02","","OC","OC"
"C170","80","25","CST_PIS","Código da Situação Tributária referente ao PIS.","N","002*","-","","OC","OC"
"C170","80","26","VL_BC_PIS","Valor da base de cálculo do PIS","N","-","02","","OC","OC"
"C170","80","27","ALIQ_PIS","Alíquota do PIS (em percentual)","N","008","04","","OC","OC"
"C170","80","28","QUANT_BC_PIS","Quantidade – Base de cálculo PIS","N","-","03","","OC","OC"
"C170","80","29","ALIQ_PIS","Alíquota do PIS (em reais)","N","-","04","","OC","OC"
"C170","80","30","VL_PIS","Valor do PIS","N","-","02","","OC","OC"
"C170","80","31","CST_COFINS","Código da Situação Tributária referente ao COFINS.","N","002*","-","","OC","OC"
"C170","80","32","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","-","02","","OC","OC"
"C170","80","33","ALIQ_COFINS","Alíquota do COFINS (em percentual)","N","008","04","","OC","OC"
"C170","80","34","QUANT_BC_COF INS","Quantidade – Base de cálculo COFINS","N","-","03","","OC","OC"
"C170","80","35","ALIQ_COFINS","Alíquota da COFINS (em reais)","N","-","04","","OC","OC"
"C170","80","36","VL_COFINS","Valor da COFINS","N","-","02","","OC","OC"
"C170","80","37","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","OC","OC"
"C170","81","38","VL_ABAT_NT","Valor do abatimento não tributado e não comercial","N","-","02","","OC","OC"
"C171","85","01","REG","Texto fixo contendo ""C171""","C","004","-","","O","não apresentar"
"C171","85","02","NUM_TANQUE","Tanque onde foi armazenado o combustível","C","003","-","","O",""
"C171","85","03","QTDE","Quantidade ou volume armazenado","N","-","03","","O",""
"C172","86","01","REG","Texto fixo contendo “C172”","C","004","-","","Não apresentar","O"
"C172","86","02","VL_BC_ISSQN","Valor da base de cálculo do ISSQN","N","-","02","","","O"
"C172","86","03","ALIQ_ISSQN","Alíquota do ISSQN","N","006","02","","","O"
"C172","86","04","VL_ISSQN","Valor do ISSQN","N","-","02","","","O"
"C173","86","01","REG","Texto fixo contendo ""C173""","C","004","-","","O","O"
"C173","86","02","LOTE_MED","Número do lote de fabricação do medicamento","C","-","-","","O","O"
"C173","86","03","QTD_ITEM","Quantidade de item por lote","N","-","003","","O","O"
"C173","86","04","DT_FAB","Data de fabricação do medicamento","N","008*","-","","O","O"
"C173","86","05","DT_VAL","Data de expiração da validade do medicamento","N","008*","-","","O","O"
"C173","86","06","IND_MED","Indicador de tipo de referência da base de cálculo do ICMS (ST) do produto farmacêutico: 0 - Base de cálculo referente ao preço tabelado ou preço máximo sugerido;","C","001*","-","","O","O"
"C173","87","07","TP_PROD","Tipo de produto: 0 - Similar; 1 - Genérico; 2 - Ético ou de marca;","C","1*","-","","O","O"
"C173","87","08","VL_TAB_MAX","Valor do preço tabelado ou valor do preço máximo","N","-","02","","O","O"
"C174","87","01","REG","Texto fixo contendo ""C174""","C","004","-","","Não apresentar","O"
"C174","87","02","IND_ARM","Indicador do tipo da arma de fogo: 0 - Uso permitido; 1 - Uso restrito","C","001*","-","","","O"
"C174","87","03","NUM_ARM","Numeração de série de fabricação da arma","C","-","-","","","O"
"C174","87","04","DESCR_COMPL","Descrição da arma, compreendendo: número do cano, calibre, marca, capacidade de cartuchos, tipo de funcionamento, quantidade de canos, comprimento, tipo de alma, quantidade e sentido das raias e demais elementos que permitam sua perfeita identificação","C","-","-","","","O"
"C175","88","01","REG","Texto fixo contendo ""C175""","C","004","-","","O","O"
"C175","88","02","IND_VEIC_OPER","Indicador do tipo de operação com veículo: 0 - Venda para concessionária; 1 - Faturamento direto; 2 - Venda direta; 3 - Venda da concessionária; 9 - Outros","C","001*","-","","O","O"
"C175","88","03","CNPJ","CNPJ da Concessionária","N","014*","-","","OC","OC"
"C175","88","04","UF","Sigla da unidade da federação da Concessionária","C","002*","-","","OC","OC"
"C175","88","05","CHASSI_VEIC","Chassi do veículo","C","017","-","","O","O"
"C176","89","01","REG","Texto fixo contendo ""C176”","C","004","-","","Não apresentar","O"
"C176","89","02","COD_MOD_ULT_E","Código do modelo do documento fiscal relativa a última entrada","C","002*","-","","","O"
"C176","89","03","NUM_DOC_ULT_E","Número do documento fiscal relativa a última entrada","N","009","-","","","O"
"C176","89","04","SER_ULT_E","Série do documento fiscal relativa a última entrada","C","003","-","","","OC"
"C176","89","05","DT_ULT_E","Data relativa a última entrada da mercadoria","N","008*","-","","","O"
"C176","89","06","COD_PART_ULT_E","Código do participante (do emitente do documento relativa a última entrada)","C","060","-","","","O"
"C176","89","07","QUANT_ULT_E","Quantidade do item relativa a última entrada","N","-","03","","","O"
"C176","89","08","VL_UNIT_ULT_E","Valor unitário da mercadoria constante na NF relativa a última entrada inclusive despesas acessórias.","N","-","03","","","O"
"C176","89","09","VL_UNIT_BC_ST","Valor unitário da base de cálculo do imposto pago por substituição.","N","-","03","","","O"
"C176","89","10","CHAVE_NFE_ULT_ E","Número completo da chave da NFe relativo à última entrada","N","044*","-","","","OC"
"C176","89","11","NUM_ITEM_ULT_E","Número sequencial do item na NF entrada que corresponde à mercadoria objeto de pedido de ressarcimento","N","003","-","","","OC"
"C176","89","12","VL_UNIT_BC_ICMS _ULT_E","Valor unitário da base de cálculo da operação própria do remetente sob o regime comum de tributação","N","-","02","","","O"
"C176","89","13","ALIQ_ICMS_ULT_E","Alíquota do ICMS aplicável à última entrada da mercadoria","N","-","02","","","O"
"C176","89","14","VL_UNIT_LIMITE_B C_ICMS_ULT_E","Valor unitário da base de cálculo do ICMS relativo à última entrada da mercadoria, limitado ao valor da BC da retenção (corresponde ao menor valor entre os campos VL_UNIT_BC_ST e VL_UNIT_BC_ICMS_ULT_E )","N","-","02","","","O"
"C176","89","15","VL_UNIT_ICMS_UL T_E","Valor unitário do crédito de ICMS sobre operações próprias do remetente, relativo à última entrada da mercadoria, decorrente da quebra da ST – equivalente a multiplicação entre os campos 13 e 14","N","-","03","","","O"
"C176","89","16","ALIQ_ST_ULT_E","Alíquota do ICMS ST relativa à última entrada da mercadoria","N","-","02","","","OC"
"C176","89","17","VL_UNIT_RES","Valor unitário do ressarcimento (parcial ou completo) de ICMS decorrente da quebra da ST","N","-","03","","","OC"
"C176","89","18","COD_RESP_RET","Código que indica o responsável pela retenção do ICMS ST: 1 - Remetente Direto Regime Comum 2 - Remetente Indireto 3 - Próprio Declarante 4 – Remetente Direto Simples Nacional","N","001*","-","","","OC"
"C176","89","19","COD_MOT_RES","Código do motivo do ressarcimento: 1 - Saída para outra UF; 2 -Saída amparada por isenção ou não incidência; 3 - Perda ou deterioração; 4 - Furto ou roubo; 5 - Exportação;","N","001*","-","","","OC"
"C176","90","20","CHAVE_NFE_RET","Número completo da chave da NF-e emitida pelo substituto, na qual consta o valor do ICMS ST retido","N","044*","-","","","OC"
"C176","90","21","COD_PART_NFE_R ET","Código do participante do emitente da NF-e em que houve a retenção do ICMS ST – campo 02 do registro 0150","C","060","-","","","OC"
"C176","90","22","SER_NFE_RET","Série da NF-e em que houve a retenção do ICMS ST","C","003","-","","","OC"
"C176","90","23","NUM_NFE_RET","Número da NF-e em que houve a retenção do ICMS ST","N","009","-","","","OC"
"C176","90","24","ITEM_NFE_RET","Número sequencial do item na NF-e em que houve a retenção do ICMS ST, que corresponde à mercadoria objeto de pedido de ressarcimento","N","003","-","","","OC"
"C176","90","25","COD_DA","Código do modelo do documento de arrecadação: 0 – Documento estadual de arrecadação 1 – GNRE","C","001*","-","","","OC"
"C176","90","26","NUM_DA","Número do documento de arrecadação estadual, se houver","C","-","-","","","OC"
"C176","90","27","VL_UNIT_RES_FCP _ST","Valor unitário do ressarcimento (parcial ou completo) de FCP decorrente da quebra da ST","N","-","03","","","OC"
"C178","93","01","REG","Texto fixo contendo ""C178""","C","004","-","","Não apresentar","O"
"C178","93","02","CL_ENQ","Código da classe de enquadramento do IPI, conforme Tabela 4.5.1.","C","005","-","","","O"
"C178","93","03","VL_UNID","Valor por unidade padrão de tributação","N","-","02","","","O"
"C178","93","04","QUANT_PAD","Quantidade total de produtos na unidade padrão de tributação","N","-","03","","","O"
"C179","93","01","REG","Texto fixo contendo ""C179”","C","004","-","","Não apresentar","O"
"C179","93","02","BC_ST_ORIG_DEST","Valor da base de cálculo ST na origem/destino em operações interestaduais.","N","-","02","","","O"
"C179","93","03","ICMS_ST_REP","Valor do ICMS ST a repassar/deduzir em operações interestaduais","N","-","02","","","O"
"C179","93","04","ICMS_ST_COMPL","Valor do ICMS ST a complementar à UF de destino","N","-","02","","","OC"
"C179","93","05","BC_RET","Valor da BC de retenção em remessa promovida por Substituído intermediário","N","-","02","","","OC"
"C179","93","06","ICMS_RET","Valor da parcela do imposto retido em remessa promovida por substituído intermediário","N","-","02","","","OC"
"C190","105","01","REG","Texto fixo contendo ""C190""","C","004","-","","O","O"
"C190","105","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","O","O"
"C190","105","03","CFOP","Código Fiscal de Operação e Prestação do agrupamento de itens","N","004*","-","","O","O"
"C190","105","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C190","105","05","VL_OPR","Valor da operação na combinação de CST_ICMS, CFOP e alíquota do ICMS, correspondente ao somatório do valor das mercadorias, despesas acessórias (frete, seguros e outras despesas acessórias), ICMS_ST, FCP_ST e IPI.","N","-","02","","O","O"
"C190","105","06","VL_BC_ICMS","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","O","O"
"C190","105","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"", incluindo o FCP, quando aplicável, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","O","O"
"C190","105","08","VL_BC_ICMS_ ST","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" da substituição tributária","N","-","02","","O","O"
"C190","106","09","VL_ICMS_ST","Parcela correspondente ao valor creditado/debitado do ICMS da substituição tributária, incluindo o FCP_ ST, quando aplicável, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","O","O"
"C190","106","10","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","O","O"
"C190","106","11","VL_IPI","Parcela correspondente ao ""Valor do IPI"" referente à combinação CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","O","O"
"C190","106","12","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","OC","OC"
"C195","108","01","REG","Texto fixo contendo ""C195""","C","004","-","","O","O"
"C195","108","02","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","O","O"
"C195","108","03","TXT_COMPL","Descrição complementar do código de observação.","C","-","-","","OC","OC"
"C197","109","01","REG","Texto fixo contendo ""C197""","C","004","-","","O","O"
"C197","109","02","COD_AJ","Código dos ajustes/benefício/incentivo, conforme tabela indicada no item 5.3.","C","010*","-","","O","O"
"C197","109","03","DESCR_COMPL_AJ","Descrição complementar do ajuste do documento fiscal","C","-","-","","OC","OC"
"C197","109","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","OC","OC"
"C197","109","05","VL_BC_ICMS","Base de cálculo do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C197","109","06","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C197","109","07","VL_ICMS","Valor do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C197","109","08","VL_OUTROS","Outros valores","N","-","02","","OC","OC"
"C300","110","01","REG","Texto fixo contendo ""C300""","C","004","-","","Não apresentar","O"
"C300","110","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"C300","110","03","SER","Série do documento fiscal","C","004","-","","","O"
"C300","110","04","SUB","Subsérie do documento fiscal","C","003","-","","","OC"
"C300","110","05","NUM_DOC_INI","Número do documento fiscal inicial","N","006","-","","","O"
"C300","110","06","NUM_DOC_FIN","Número do documento fiscal final","N","006","-","","","O"
"C300","110","07","DT_DOC","Data da emissão dos documentos fiscais","N","008*","-","","","O"
"C300","110","08","VL_DOC","Valor total dos documentos","N","-","02","","","O"
"C300","110","09","VL_PIS","Valor total do PIS","N","-","02","","","OC"
"C300","110","10","VL_COFINS","Valor total da COFINS","N","-","02","","","OC"
"C300","110","11","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","","OC"
"C310","111","01","REG","Texto fixo contendo ""C310""","C","004","-","","Não apresentar","O"
"C310","111","02","NUM_DOC_CANC","Número do documento fiscal cancelado","N","-","-","","","O"
"C320","111","01","REG","Texto fixo contendo ""C320""","C","004","-","","Não apresentar","O"
"C320","111","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"C320","111","03","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C320","111","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C320","111","05","VL_OPR","Valor total acumulado das operações correspondentes à combinação de CST_ICMS, CFOP e alíquota do ICMS, incluídas as despesas acessórias e acréscimos.","N","-","02","","","O"
"C320","111","06","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","O"
"C320","111","07","VL_ICMS","Valor acumulado do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C320","111","08","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","O"
"C320","111","09","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C321","112","01","REG","Texto fixo contendo ""C321""","C","004","-","","Não apresentar","O"
"C321","112","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C321","112","03","QTD","Quantidade acumulada do item","N","-","03","","","O"
"C321","112","04","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C321","112","05","VL_ITEM","Valor acumulado do item","N","-","02","","","O"
"C321","112","06","VL_DESC","Valor do desconto acumulado","N","-","02","","","OC"
"C321","112","07","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","OC"
"C321","112","08","VL_ICMS","Valor acumulado do ICMS debitado","N","-","02","","","OC"
"C321","112","09","VL_PIS","Valor acumulado do PIS","N","-","02","","","OC"
"C321","112","10","VL_COFINS","Valor acumulado da COFINS","N","-","02","","","OC"
"C350","116","01","REG","Texto fixo contendo ""C350""","C","004","-","","Não apresentar","O"
"C350","116","02","SER","Série do documento fiscal","C","003","-","","","OC"
"C350","116","03","SUB_SER","Subsérie do documento fiscal","C","003","-","","","OC"
"C350","116","04","NUM_DOC","Número do documento fiscal","N","006","-","","","O"
"C350","116","05","DT_DOC","Data da emissão do documento fiscal","N","008*","","","","O"
"C350","116","06","CNPJ_CPF","CNPJ ou CPF do destinatário","N","014","-","","","OC"
"C350","116","07","VL_MERC","Valor das mercadorias constantes no documento fiscal","N","-","02","","","O"
"C350","116","08","VL_DOC","Valor total do documento fiscal","N","-","02","","","O"
"C350","116","09","VL_DESC","Valor total do desconto","N","-","02","","","OC"
"C350","116","10","VL_PIS","Valor total do PIS","N","-","02","","","OC"
"C350","116","11","VL_COFINS","Valor total da COFINS","N","-","02","","","OC"
"C350","116","12","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","","OC"
"C370","116","01","REG","Texto fixo contendo ""C370""","C","004","-","","Não apresentar","O"
"C370","116","02","NUM_ITEM","Número sequencial do item no documento fiscal","N","003","-","","","O"
"C370","116","03","COD_ITEM","Código do Item (campo 02 do registro 0200)","C","060","-","","","O"
"C370","117","04","QTD","Quantidade do item","N","-","3","","","O"
"C370","117","05","UNID","Unidade do item (campo 02 do registro 0190)","C","006","-","","","O"
"C370","117","06","VL_ITEM","Valor total do item","N","-","2","","","O"
"C370","117","07","VL_DESC","Valor total do desconto no item","N","-","2","","","OC"
"C390","120","01","REG","Texto fixo contendo ""C390""","C","004","-","","Não apresentar","O"
"C390","120","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"C390","120","03","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C390","120","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C390","120","05","VL_OPR","Valor total acumulado das operações correspondentes à combinação de CST_ICMS, CFOP e alíquota do ICMS, incluídas as despesas acessórias e acréscimos.","N","-","02","","","O"
"C390","120","06","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","OC"
"C390","121","07","VL_ICMS","Valor acumulado do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","OC"
"C390","121","08","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","OC"
"C390","121","09","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C400","121","01","REG","Texto fixo contendo ""C400""","C","004","-","","Não apresentar","O"
"C400","121","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"C400","121","03","ECF_MOD","Modelo do equipamento","C","020","-","","","O"
"C400","121","04","ECF_FAB","Número de série de fabricação do ECF","C","021","-","","","O"
"C400","121","05","ECF_CX","Número do caixa atribuído ao ECF","N","003","-","","","O"
"C405","122","01","REG","Texto fixo contendo ""C405""","C","004","-","","Não Apresentar","O"
"C405","122","02","DT_DOC","Data do movimento a que se refere a Redução Z","N","008*","-","","","O"
"C405","122","03","CRO","Posição do Contador de Reinício de Operação","N","003","-","","","O"
"C405","122","04","CRZ","Posição do Contador de Redução Z","N","006","-","","","O"
"C405","122","05","NUM_COO_FI N","Número do Contador de Ordem de Operação do último documento emitido no dia. (Número do COO na Redução Z)","N","009","-","","","O"
"C405","122","06","GT_FIN","Valor do Grande Total final","N","-","02","","","O"
"C405","122","07","VL_BRT","Valor da venda bruta","N","-","02","","","O"
"C410","122","01","REG","Texto fixo contendo ""C410""","C","004","-","","Não Apresentar","O"
"C410","122","02","VL_PIS","Valor total do PIS","N","-","02","","","OC"
"C410","122","03","VL_COFINS","Valor total da COFINS","N","-","02","","","OC"
"C420","123","01","REG","Texto fixo contendo ""C420""","C","004","-","","Não apresentar","O"
"C420","123","02","COD_TOT_PAR","Código do totalizador, conforme Tabela 4.4.6","C","007","-","","","O"
"C420","123","03","VLR_ACUM_TOT","Valor acumulado no totalizador, relativo à respectiva Redução Z.","N","-","02","","","O"
"C420","123","04","NR_TOT","Número do totalizador quando ocorrer mais de uma situação com a mesma carga tributária efetiva.","N","002","-","","","OC"
"C420","123","05","DESCR_NR_TOT","Descrição da situação tributária relativa ao totalizador parcial, quando houver mais de um com a mesma carga tributária efetiva.","C","-","-","","","OC"
"C425","124","01","REG","Texto fixo contendo ""C425""","C","004","-","","Não apresentar","O"
"C425","124","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C425","124","03","QTD","Quantidade acumulada do item","N","-","03","","","O"
"C425","124","04","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C425","124","05","VL_ITEM","Valor acumulado do item","N","-","02","","","O"
"C425","124","06","VL_PIS","Valor do PIS","N","-","02","","","OC"
"C425","124","07","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"C460","128","01","REG","Texto fixo contendo ""C460""","C","004","-","","Não apresentar","O"
"C460","128","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"C460","128","03","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","","","O"
"C460","128","04","NUM_DOC","Número do documento fiscal (COO)","N","009","-","","","O"
"C460","128","05","DT_DOC","Data da emissão do documento fiscal","N","008*","-","","","O"
"C460","128","06","VL_DOC","Valor total do documento fiscal","N","-","02","","","O"
"C460","128","07","VL_PIS","Valor do PIS","N","-","02","","","OC"
"C460","128","08","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"C460","128","09","CPF_CNPJ","CPF ou CNPJ do adquirente","N","014","-","","","OC"
"C460","128","10","NOM_ADQ","Nome do adquirente","C","060","-","","","OC"
"C465","129","01","REG","Texto fixo contendo ""C465""","C","004","-","","Não apresentar","O"
"C465","129","02","CHV_CFE","Chave do Cupom Fiscal Eletrônico","N","044","-","","","O"
"C465","129","03","NUM_CCF","Número do Contador de Cupom Fiscal","N","009","-","","","O"
"C470","129","01","REG","Texto fixo contendo ""C470""","C","004","-","","Não apresentar","O"
"C470","129","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C470","129","03","QTD","Quantidade do item","N","-","03","","","O"
"C470","129","04","QTD_CANC","Quantidade cancelada, no caso de cancelamento parcial de item","N","-","03","","","OC"
"C470","129","05","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C470","129","06","VL_ITEM","Valor total do item","N","-","02","","","O"
"C470","129","07","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1.","N","003*","-","","","O"
"C470","129","08","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C470","129","09","ALIQ_ICMS","Alíquota do ICMS – Carga tributária efetiva em percentual","N","006","02","","","OC"
"C470","129","10","VL_PIS","Valor do PIS","N","-","02","","","OC"
"C470","129","11","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"C490","133","01","REG","Texto fixo contendo ""C490""","C","004","-","","Não apresentar","O"
"C490","133","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"C490","133","03","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C490","133","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C490","133","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS, incluídas as despesas acessórias e acréscimos","N","-","02","","","O"
"C490","133","06","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","O"
"C490","134","07","VL_ICMS","Valor acumulado do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C490","134","08","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C495","134","01","REG","Texto fixo contendo ""C495""","C","004","-","","Não apresentar","O"
"C495","134","02","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C495","134","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C495","134","04","QTD","Quantidade acumulada do item","N","-","03","","","O"
"C495","134","05","QTD_CANC","Quantidade cancelada acumulada, no caso de cancelamento parcial de item","N","-","03","","","OC"
