"register","index","code","type","required","values","length","xsd_type","decimal","spec_type","spec_values","spec_required","desc"
"X291","3","DESCRICAO","char","False","","","","","C","","Não","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X291","4","VALOR","char","False","","19","","2","NS","","Não","Valor"
"X292","2","CODIGO","char","True","","6","","","C","","Sim","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X292","3","DESCRICAO","char","False","","","","","C","","Não","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X292","4","VALOR","char","False","","19","","2","NS","","Não","Valor"
"X300","2","NUM_ORDEM","char","True","","","","","C","","Sim","Número de Ordem das Operações"
"X300","3","TIP_EXP","char","True","['01', '02', '03', '04', '05']","2","numeric_code","","N","[01; 02; 03; 04; 05]","Sim","Tipo das Exportações: 01 - Bens 02 - Serviços 03 - Direitos 04 - Operações Financeiras 05 - Não Especificadas"
"X300","4","DESC_EXP","char","False","","","","","C","","Não","Descrição das Exportações: Agrupar os bens, serviços ou direitos de mesma natureza, descrevendo cada grupo de modo a permitir a sua perfeita identificação e informando elementos como marca, tipo, modelo, espécie, etc. Atenção: no caso de bens considerados commodities, sujeitos à aplicação do método PECEX, deverá ser efetuado um Registro X300 para cada transação realizada, mesmo quando houver mais de uma transação envolvendo o mesmo bem. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos"
"X300","5","TOT_OPER","float","False","","19","","2","N","","Não","Total das Operações: EXPORTAÇÕES – Bens, Serviços ou Direito Informar, em reais, para cada operação incluída o valor correspondente ao total de transações da mesma natureza realizadas durante o ano-calendário. São consideradas transações de mesma natureza aquelas cujos bens, serviços ou direitos negociados apresentem as mesmas especificações no campo ""Descrição"". Atenção: no caso de bens considerados commodities, sujeitos à aplicação do método PECEX, deve ser informado o valor de cada transação realizada, mesmo quando houver mais de uma transação envolvendo o mesmo bem. EXPORTAÇÕES – Não Especificadas Informar neste campo o somatório das operações não informadas nos campos referentes às maiores operações ou, se for o caso, a soma do valor excedente a pelo menos 80% do total das exportações, especificadas em X300.TIP_EXP como “01”, “02”, “03” ou “04”, efetuadas no ano-calendário. Obrigatório quando TIP_EXP = Bens, Serviços, Direitos ou Não Especificadas."
"X300","6","COD_NCM","char","False","","8","numeric_code","","N","","Não","Código NCM constante do respectivo registro de exportação, quando o tipo de operação for ""Bens"". Obrigatório somente quando TIP_EXP = Bens"
"X300","7","QTDE","float","False","","23","","6","N","","Não","Quantidade: Informar neste campo a quantidade total dos bens da mesma natureza exportados (no caso de transações envolvendo commodities, o total de bens exportados em cada transação realizada). Obrigatório somente quando TIP_EXP = Bens"
"X300","8","UNI_MED","char","False","","2","","","C","[01 até 74]","Não","Unidade de Medida: Obrigatório somente quando TIP_EXP = Bens Conforme tabela de unidades de medida do Sped. A pessoa jurídica deve selecionar dentre as opções aquela que corresponde à unidade de medida comercial dos bens exportados, tais como: dúzia, grama, litro, metro etc."
"X300","9","IND_OPER","char","False","['S', 'N']","1","","","C","[S; N]","Não","Indicador de Operação Sujeita a Arbitramento S - Sim N - Não Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos O campo deve ser assinalado caso o preço médio de venda do bem, serviço ou direito das exportações efetuadas durante o respectivo período de apuração da base de cálculo do imposto de renda seja inferior a noventa por cento do preço médio praticado na venda dos bens, serviços ou direitos, idênticos ou similares, no mercado brasileiro, durante o mesmo período, em condições de pagamento semelhantes (art. 20 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012). Atenção: Caso a pessoa jurídica não efetue operações de venda no mercado interno, a determinação dos preços médios é efetuada com dados de outras empresas que pratiquem a venda de bens, serviços ou direitos, idênticos ou similares, no mercado brasileiro (§ 2º, art. 20 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012)."
"X300","10","TIP_MET","char","False","['PVEX', 'PVA', 'PVV', 'CAP', 'PECEx']","5","","","C","[PVEX; PVA; PVV; CAP; PECEx]","Não","A pessoa jurídica deve assinalar o método utilizado na determinação do ""Preço Parâmetro"": PVEX - Método do Preço de Venda nas Exportações (inciso I do § 3º do art. 19 da Lei nº 9.430, de 1996); PVA - Método do Preço de Venda por Atacado no País de Destino, Diminuído do Lucro (inciso II do § 3º do art. 19 da Lei nº 9.430, de 1996); PVV - Método do Preço de Venda a Varejo no País de Destino, Diminuído do Lucro (inciso III do § 3º do art. 19 da Lei nº 9.430, de 1996); CAP - Método do Custo de Aquisição ou de Produção mais Tributos e Lucro (inciso IV do § 3º da Lei nº 9.430, de 1996). PECEX - Preço sob Cotação na Exportação (Art. 19-A da Lei nº 9.430, de 1996, e art. 34 da IN RFB nº 1.312, de 28 de dezembro de 2012)."
"X300","11","OPER_PAR","char","False","['A', 'B']","1","","","C","[A; B]","Não","Operações Parâmetro: Informar que tipo de operações foram selecionadas para a apuração do preço parâmetro, dentre as seguintes opções (art. 30 da Instrução Normativa RFB nº 1.312/2012): A – Operações realizadas entre a própria pessoa jurídica e outros clientes não vinculados. B – Operações realizadas entre outro exportador nacional e clientes não vinculados."
"X300","12","DESC_BENS_PAR","char","False","","","","","C","","Não","Descrição dos bens, serviços ou direitos idênticos ou similares selecionados para o cálculo do preço parâmetro nas operações de exportação utilizadas e informadas no campo X300.OPER_PAR."
"X300","13","ID_PARTE_PAR","char","False","","","","","C","","Não","Identificação das partes envolvidas nas operações de exportação utilizadas e informadas no campo X300.OPER_PAR (informar nome, razão social e número de identificação)."
"X300","14","TIP_PAR","char","False","['I', 'S']","1","","","C","[I; S]","Não","Tipo dos Itens para o Cálculo do Preço Parâmetro: Informar o tipo do bem, serviço ou direito utilizado para fins de apuração do preço parâmetro, dentre as seguintes opções: I – Idêntico S – Similar"
"X300","15","DAT_UTIL","char","False","['T', 'O', 'E']","1","","","C","[T; O; E]","Não","T A Data Utilizada no Cálculo do Preço Parâmetro: Data da cotação utilizada para o cálculo do preço parâmetro, podendo ser a data da transação (conforme dispõe o § 2º-A, art 34, da Instrução Normativa RFB nº 1312/2012). Escolher entre as seguintes opções: – Data da Transação O - Data da Transação (art. 34, §17) E – Data do Embarque Caso escolhida a opção ""T - Data da Transação"", deverá ser informado no campo 18 ""X300.DAT_TRANS"" a data em que o preço foi negociado, conforme art. 34, §16 da Instrução Normativa RFB 1.312/2012. opção ""O - Data da Transação (art. 34, §17) deve ser escolhida caso o contribuinte utilize cotações ou índices relativos a uma média de dias, conforme dispõe o art. 34, §17 da Instrução Normativa RFB 1.312/2012."
"X300","16","CRIT_PAR","char","False","","","","","C","","Não","Critérios para Determinação do Preço Parâmetro: Descrever a metodologia e os critérios utilizados para fixação do preço, relatando, inclusive, a existência de diferenças entre a data em que a operação foi contratada e aquela em que o preço foi estabelecido. Na hipótese em que o preço seja fixado com base em cotações ou índices relativos a uma média de dias, descrever o critério utilizado."
"X300","17","DAT_TRANS","char","False","","8","numeric_code","","N","","Não","Data da Transação: Informar a data em que o preço foi negociado (conforme art. 34, §16 da Instrução Normativa RFB 1.312/2012)."
"X300","18","DAT_EMB","char","False","","8","numeric_code","","N","","Não","Data do Embarque: Informar a data do embarque da commodity negociada."
"X300","19","ID_FONT_COT","char","False","['101', '102', '103', '104', '105', '106', '107', '108', '109', '110', '111', '112', '113', '114', '115', '116', '117', '118', '119', '120', '121', '122', '123', '201', '202', '203', '204', '205', '206', '207', '208', '209', '210', '211', '212', '213']","3","numeric_code","","N","[101; 102; 103; 104; 105; 106; 107; 108; 109; 110; 111; 112; 113; 114; 115; 116; 117; 118; 119; 120; 121; 122; 123; 201; 202; 203; 204; 205; 206; 207; 208; 209; 210; 211; 212; 213]","Não","1 Fonte da Cotação: Identificação da fonte da cotação utilizada para a o cálculo do preço parâmetro informado em X300.VL_PAR (indicação da bolsa de mercadorias e futuros utilizada, dentre as listadas no Anexo II da Instrução Normativa RFB nº 1.312/2012; ou da instituição de pesquisa setorial, dentre as listadas no Anexo III da referida Instrução Normativa; ou da utilização de preços definidos por agências ou órgãos reguladores, conforme art. 36, inciso II da Instrução Normativa RFB nº 1.312/2012). 01 ChicagoBoard of Trade (CBOT) - Chicago - EUA; 102 Chicago Mercantile Exchange (CME) - Chicago - EUA; 103 New York Mercantile Exchange (NYMEX) - Nova York - EUA; 104 Commodity Exchange (COMEX) - Nova York - EUA; 105 Intercontinental Exchange (ICE US) - Atlanta - EUA; 106 Bolsa de Mercadorias & Futuros (BM&F) - São Paulo - Brasil; 107 Life NYSE Euronext (LIFFE) - Londres - Reino Unido; 108 London Metal Exchange (LME) - Londres - Reino Unido; 109 Intercontinental Exchange (ICE Europe) - Londres - Reino Unido; 110 Tokio Commodity Exchange (TOCOM) - Tóquio - Japão; 111 Tokio Grain Exchange (TGE) - Tóquio - Japão; 112 Singapore Commodity Exchange (SICOM) - Cidade de Cingapura - Cingapura; 113 Hong Kong Commodity Exchange (HKE) - Hong Kong – China; 114 Multi Commodity Exchange (MCX) - Bombain - Índia; 115 National Commodity & Derivatives Exchange Limited (NCDEX) - Bombain - Índia; 116 Agricultural Futures Exchange of Thailand (AFET) - Bangkok - Tailândia; 117 Australian Securities Exchange (ASX) - Sidney - Austrália; 118 JSE Safex APD (SAFEX) – Johannesburg - África do Sul; 119 Korea Exchange (KRX) - Busan - Coréia do Sul; 120 China Beijing International Mining Exchange, (CBMX);"
"X300","20","AJ_PAR","char","False","","1","","","C","","Não","Ajustes ao Preço Parâmetro: Informar se foram realizados ajustes ao preço parâmetro, conforme disposto nos arts. 22 a 25 e no art. 34, §§7º e 10 da Instrução Normativa RFB nº 1.312/2012, a depender do método aplicado. S = Sim N = Não"
"X300","21","VL_PAR","float","False","","19","","2","N","","Não","Preço Parâmetro: A pessoa jurídica deve informar neste campo o preço parâmetro médio ponderado de vendas nas exportações dos bens, serviços ou direitos, apurado no ano- calendário conforme os métodos estabelecidos nos arts. 30 a 34 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012. Atenção: nos casos de utilização do método PECEX, o valor a ser informado é o preço parâmetro apurado para cada transação realizada. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos"
"X300","22","VL_PRAT","float","False","","19","","2","N","","Não","Preço Praticado: A pessoa jurídica deve informar neste campo o preço praticado médio ponderado de venda nas exportações dos bens, serviços ou direitos, praticado no ano- calendário. Atenção: nos casos de utilização do método PECEX, o valor a ser informado é o preço praticado em cada transação realizada. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos."
"X300","23","QTDE_AJ","float","False","","19","","6","N","","Não","O Quantidade Ajustada no Período de Apuração: Informar neste campo a quantidade de itens da mesma natureza exportados para pessoas vinculadas que resultaram em ajustes de preços de transferência adicionados à base de cálculo do IRPJ e da CSLL no período de apuração. Ou seja, a quantidade de bens ou insumos para os quais se verificou a necessidade de ajuste de preços de transferência após a aplicação de um dos métodos previstos na legislação para o cálculo do preço parâmetro e sua comparação com o preço praticado. brigatório somente quando TIP_EXP = Bens"
"X300","24","VL_AJ","float","False","","19","","2","N","","Não","E E O E Valor do Ajuste a Ser Adicionado: Valor do ajuste, determinado conforme os métodos da IN RFB nº 1.312/2012, a ser adicionado à base de cálculo do IRPJ e da CSLL. XPORTAÇÕES – Bens, Serviços ou Direitos A pessoa jurídica deverá indicar o valor do ajuste, determinado em conformidade com os arts. 26 a 29 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012. A parcela das receitas de exportações provenientes de pessoas vinculadas, calculada com base nos métodos dispostos da IN 1.312/12, que exceder os valores já apropriados na escrituração da empresa deve ser adicionada ao lucro líquido, para determinação do lucro real e da base de cálculo da contribuição social sobre o lucro líquido, bem como ser computada na determinação do lucro presumido ou arbitrado. XPORTAÇÕES – Financeiras A pessoa jurídica deve indicar o valor do ajuste, determinado em conformidade com o art. 38- A da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012. s ajustes devem ser oferecidos à tributação de acordo com o regime fiscal a que se submete cada pessoa jurídica. XPORTAÇÕES – Não Especificadas A pessoa jurídica deve indicar o somatório dos ajustes efetuados, referente ao total das transações consolidadas no campo ""Total da Operação"", agrupadas e informadas como “Não Especificadas” no campo ”Tipo das Exportações"" ."
"X300","25","VALOR_COT","float","False","","19","","2","N","","N","V alor da Cotação: Valor médio diário da cotação do bem ou direito exportado (art. 34 da Instrução Normativa RFB nº 1.312/2012) utilizada no cálculo do preço parâmetro, sem a inclusão de eventuais ajustes efetuados, em reais, e na mesma unidade de medida utilizada no preço praticado."
"X300","26","NUM_DEC_EXP","char","False","","50","","","C","","N","Número da Declaração Única de Exportação (DUE)."
"X300","27","DAT_ENT_PREV","char","False","","8","numeric_code","","N","","N","Data da Entrega Prevista."
"X300","28","VL_JUR","float","False","","7","","2","N","","Não","Juros: Informar em reais o valor total dos juros auferidos em operações financeiras durante o ano- calendário. Esse valor total deve ser consolidado consoante os códigos de natureza-fato de operação constantes da Consolidação das Normas Cambiais (CNC), editada pelo Banco Central do Brasil. Atenção: A pessoa jurídica financeira e seguradora deve informar neste campo o montante total dos juros auferidos em operações financeiras com pessoas vinculadas, inclusive por intermédio de interposta pessoa ou de pessoas residentes ou domiciliadas em países com tributação favorecida ou cuja legislação interna oponha sigilo, ou, a partir de 1º de janeiro de 2009, que gozem, nos termos da legislação, de regime fiscal privilegiado. Obrigatório apenas para TIP_EXP=Operações Financeiras."
"X300","29","VL_JUR_MIN","float","False","","7","","4","N","","Não","Taxa de Juros Mínima: Informar neste campo a menor taxa praticada em operação financeira, realizada no ano-calendário. Obrigatório apenas para TIP_EXP=Operações Financeiras"
"X300","30","VL_JUR_MAX","float","False","","19","","4","N","","Não","Taxa de Juros Máxima: Informar neste campo a maior taxa praticada em operação financeira, realizada no ano-calendário. Obrigatório apenas para TIP_EXP=Operações Financeiras"
"X300","31","COD_CNC","char","False","","5","numeric_code","","N","","Não","Código CNC, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). A pessoa jurídica deve informar, dentre os códigos de natureza-fato transcritos da rubrica Rendas de Capitais do Capítulo 1, Título 14 ou Capítulo 2, Título 22 da Consolidação das Normas Cambiais (CNC), aquele sob o qual se classificariam os juros auferidos para fins da legislação cambial - na hipótese de ingresso no País. Atenção: No caso de recursos não ingressados no País, o enquadramento se faz, consoante apuração contábil, como se ingressados fossem. Tendo ocorrido a efetiva entrada, esses valores são de igual modo classificados, independentemente do instrumento de formalização cambial utilizado no Banco Central do Brasil: contrato de câmbio (moeda estrangeira) e/ou transferência internacional em moeda nacional."
"X300","32","TIP_MOEDA","char","False","","3","","","C","","Não","Moeda , conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X305","2","TIP_AJUST","char","True","['[1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '99}']","2","numeric_code","","N","[1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20; 99}","Sim","Tipo de ajustes do preço parâmetro que foram realizados: 1 - Prêmio (art. 34, §7º) 2 - Prazo para pagamento (art. 34, §10, I) 3 - Quantidades negociadas (art. 34, §10, II) 4 - Influências climáticas nas características do bem exportado (art. 34, §10, III) 5 - Custos de intermediação - Custos de intermediação, nas operações de compra e venda praticadas pelas pessoas jurídicas não vinculadas, assim entendidos os custos de intermediação cobrados pelas bolsas de mercadorias e futuros internacionalmente reconhecidas (art. 34, § 10, IV). 6 - Acondicionamento (art. 34, §10, V) 7 - Frete e seguro (art. 34, §10, VI) 8 - Custos de desembarque no porto, de transporte interno, de armazenagem e de desembaraço aduaneiro, incluídos impostos e taxas incidentes na importação (art. 34, §10, VII) 9 - Prazo para pagamento (art. 22, §1º, I) 10 - Quantidades negociadas (art. 22, §1º, II) 11 - Garantia de funcionamento do bem ou da aplicabilidade do serviço ou direito (art. 22, §1º, III) 12 - Promoção do bem, serviço ou direito (art. 22, §1º, IV) 13 - Custos de fiscalização de qualidade, de padrão dos serviços e das condições de higiene (art. 22, §1º, V) 14 - Custos de intermediação (art. 22, §1º, VI) 15 - Acondicionamento (art. 22, §1º, VII) 16 - Frete e seguro (art. 22, §1º, VIII) 17 - Riscos de crédito (art. 22, §1º, IX) 18 - Custos de desembarque no porto, de transporte interno, de armazenagem e de desembaraço aduaneiro, incluídos impostos e taxas incidentes na importação (art. 22, §1º, X) 19 - Similaridade (art. 24)"
"X305","3","DESC_OUT_AJ","char","False","","","","","C","","Não","Descrição de Outros Ajustes (X305.TIP_AJUST = “99”). Fornecer informações adicionais relativas aos ajustes efetuados e aos critérios utilizados."
"X305","4","VALOR","char","True","","19","","2","NS","","Sim","Valor do Ajuste em Reais."
"X305","5","FONT_AJU","char","True","","","","","C","","Sim","Descrever a fonte que serviu para embasar o ajuste efetuado ao preço parâmetro. Por exemplo, ""o ajuste do prêmio foi realizado com base no relatório divulgado pela instituição XYZ""."
"X310","2","NOME","char","True","","","","","C","","Sim","Nome: Nome ou razão social da pessoa física ou jurídica contratante da transação, que seja domiciliada no exterior."
"X310","3","PAIS","char","True","","","","","C","","Sim","País: País onde a pessoa física ou jurídica contratante, no exterior, é domiciliada. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X310","4","VL_OPER","float","True","","19","","2","N","","Sim","Valor da Operação: Valores das transações que compõem cada operação inserida no Registro X300, agrupados por pessoa física ou jurídica contratante, desde que destinadas ao mesmo país."
"X310","5","COND_PES","char","True","['01', '02', '03', '04']","2","numeric_code","","N","[01; 02; 03; 04]","Sim","Condição da Pessoa Envolvida na Operação: 01 - Considerada Vinculada. 02 - Interposta Pessoa - Transação com Vinculada. 03 - Residente/Domiciliada em País com Tributação Favorecida ou, ainda, a partir de 1º de janeiro de 2009, que goze, nos termos da legislação, de regime fiscal privilegiado. 04 – Considerada vinculada e Residente/Domiciliada em País com Tributação Favorecida ou que goze de regime fiscal privilegiado."
"X320","2","NUM_ORD","char","True","","","","","C","","Sim","Número de Ordem: Número de ordem para identificar a operação."
"X320","3","TIP_IMP","char","True","['01', '02', '03', '04', '05']","2","numeric_code","","N","[01; 02; 03; 04; 05]","Sim","Tipo das Importações: 01- Bens 02- Serviços 03- Direitos 04- Operações Financeiras 05- Não Especificadas"
"X320","4","DESC_IMP","char","False","","","","","C","","Não","Descrição: Agrupar os bens, serviços ou direitos de mesma natureza, descrevendo cada grupo de modo a permitir a sua perfeita identificação, informando elementos como marca, tipo, modelo, espécie, etc."
"X320","5","TOT_OPER","float","False","","19","","2","N","","Não","A I O Total da Operação: IMPORTAÇÕES – Bens, Serviços ou Direitos: Informar, para cada operação incluída, o valor em reais correspondente ao total de transações de mesma natureza realizadas durante o ano-calendário. São consideradas transações de mesma natureza aquelas cujos bens, serviços ou direitos negociados apresentam as mesmas especificações no campo ""Descrição"". tenção: no caso de bens considerados commodities, sujeitos à aplicação do método PCI, deve ser informado o valor de cada transação realizada, mesmo quando houver mais de uma transação envolvendo o mesmo bem. IMPORTAÇÕES – Não Especificadas: nformar neste campo o somatório das operações não informadas nos campos referentes às maiores operações ou, se for o caso, a soma do valor excedente a pelo menos 80% do total das importações, especificadas em X320.TIP_IMP como “01”, “02”, “03” ou “04”, efetuadas no ano-calendário. brigatório quando TIP_IMP = Bens, Serviços, Direitos ou Não Especificadas."
"X320","6","COD_NCM","char","False","","8","numeric_code","","N","","Não","Código NCM: Informar o código NCM constante do respectivo registro de importação, quando o tipo de operação for ""Bens"". Obrigatório somente quando TIP_IMP = Bens"
"X320","7","QTDE","float","False","","19","","2","N","","Não","Quantidade: Informar neste campo a quantidade total dos bens da mesma natureza importados (no caso de transações envolvendo commodities, o total de bens importados em cada transação realizada). Obrigatório somente quando TIP_IMP = Bens"
"X320","8","UNI_MED","char","False","['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '', '13', '14', '15', '16']","2","","","C","[01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 11; 12; ;13; 14; 15; 16]","Não","O Unidade de Medida: brigatório somente quando TIP_IMP = Bens 01 – Bilhão de Unidade Internacional 02 – Dúzia 03 – Grama 04 – Litro 05 – Megawatt Hora 06 – Metro 07 – Metro Cúbico 08 – Metro Quadrado 09 – Mil Unidades"
"X320","9","TIP_MET","char","False","['PIC00', 'PRL20', 'PRL30', 'PRL40', 'CPL00', 'PCI00']","5","","","C","[PIC00; PRL20; PRL30; PRL40; CPL00; PCI00]","Não","A Método: PIC00 – Preços Independentes Comparados PRL20 - Preço de Revenda Menos Lucro 20% PRL30 - Preço de Revenda Menos Lucro 30% PRL40 - Preço de Revenda Menos Lucro 40% CPL00 – Custo de Produção Mais Lucro PCI00 – Preço sob Cotação na Importação pessoa jurídica deve assinalar o método utilizado na determinação do ""Preço Parâmetro"": PIC - Método dos Preços Independentes Comparados (inciso I do art. 18 da Lei nº 9.430, de 1996 e IN RFB nº 1.312, de 28 de dezembro de 2012, arts. 8 a 11); PRL 20% Método do Preço de Revenda menos Lucro (inciso III do § 12 do art. 18 da Lei nº 9.430, de 1996, e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 12, § 10) PRL 30% Método do Preço de Revenda menos Lucro Revenda (inciso II do § 12 do art. 18 da Lei nº 9.430, de 1996 e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 12, § 10); PRL 40% Método do Preço de Revenda menos Lucro Revenda (inciso I do § 12 do art. 18 da Lei nº 9.430, de 1996 e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 12, § 10); CPL - Método do Custo de Produção mais Lucro (inciso III do art. 18 da Lei nº 9.430, de 1996, e IN RFB nº 1.312, de 28 de dezembro de 2012, art. 15). PCI - Preço sob Cotação na Importação (art. 18-A da Lei nº 9.430, de 1996, e art. 16 da IN RFB nº 1.312, de 2012, alterado pelo art. 1º da IN RFB nº 1.395, de 2013)."
"X320","10","COD_INV","char","False","","60","","","C","","Não","Código de Inventário do Insumo ou Produto Importado: Informar o código de inventário do insumo ou produto importado, . Caso um determinado insumo ou produto tenha mais de um código, informar o mais relevante em termos quantitativos."
"X320","11","UTIL_INS_PROD","char","False","['RV', 'IN', 'RI', 'AI']","2","","","C","[RV; IN; RI; AI]","Não","Utilização do Insumo ou Produto Importado: Descrição da utilização do insumo ou produto importado: informar a destinação do insumo ou produto importado, dentre as seguintes opções: RV – Revenda IN – Industrialização"
"X320","12","OPER_PAR","char","False","['E', 'C', 'T']","1","","","C","[E; C; T]","Não","Operações para a Apuração do Preço Parâmetro: Informar que tipo de operações foram selecionadas para a apuração do preço parâmetro, dentre as seguintes opções (art. 8º, parágrafo único, da IN 1.312/2012): E – operações realizadas entre a mesma pessoa jurídica exportadora e pessoas jurídicas não vinculadas. C – operações realizadas entre o próprio contribuinte e pessoas jurídicas não vinculadas. T – operações realizadas entre terceiros não vinculados entre si."
"X320","13","DESC_PAR","char","False","","","","","C","","Não","Itens Selecionados para a Apuração do Preço Parâmetro: Descrição dos bens, serviços ou direitos idênticos ou similares selecionados para o cálculo do preço parâmetro nas operações utilizadas para a apuração do preço parâmetro (informar dados como nome, razão social, número de identificação e país de residência)."
"X320","14","ID_PARTE_PAR","char","False","","","","","C","","Não","Identificação das Partes Envolvidas: Identificação das partes envolvidas nas operações de exportação utilizadas e informadas no campo X320.OPER_PAR (informar nome, razão social e número de identificação)."
"X320","15","TIP_PAR","char","False","['I', 'S']","1","","","C","[I; S]","Não","Tipo dos Itens para o Cálculo do Preço Parâmetro: Informar o tipo do bem, serviço ou direito utilizado para fins de apuração do preço parâmetro, dentre as seguintes opções: I – Idêntico S – Similar"
"X320","16","DAT_UTIL","char","False","['T', 'O', 'E']","1","","","C","[T; O; E]","Não","T C A Data Utilizada no Cálculo do Preço Parâmetro: Data da cotação utilizada para o cálculo do preço parâmetro, podendo ser a data da transação (conforme dispõe o § 2º-A, art 16, da Instrução Normativa RFB nº 1312/2012). Escolher entre as seguintes opções: – Data da Transação - preço negociado (art. 16, §15) O - Data da Transação - média de dias evento (art. 16, §16) E – Data do Embarque aso escolhida a opção ""T - Data da Transação"", deverá ser informado no campo 18 ""DAT_TRANS"" a data em que o preço foi negociado, conforme art. 16, §15 da Instrução Normativa RFB nº 1.312/2012. opção ""O - Data da Transação (art. 16, §16) deve ser escolhida caso o contribuinte utilize"
"X320","17","CRIT_PAR","char","False","","","","","C","","Não","Critérios para Determinação do Preço Parâmetro: Descrever a metodologia e os critérios utilizados para fixação do preço, relatando, inclusive, a existência de diferenças entre a data em que a operação foi contratada e aquela em que o preço foi estabelecido."
"X320","18","DAT_TRANS","char","False","","8","numeric_code","","N","","Não","Data da Transação: Informar a data em que o preço foi negociado (conforme art.16, §15 da Instrução Normativa RFB nº 1.312/2012)."
"X320","19","DAT_DUIMP","char","False","","8","numeric_code","","N","","Não","Data do registro da Declaração Única de Importação (DUIMP): Informar a data do registro da DUIMP da commodity negociada."
"X320","20","ID_FONT_COT","char","False","['101', '102', '103', '104', '105', '106', '107', '108', '109', '110', '111', '112', '113', '114', '115', '116', '117', '118', '119', '120', '121', '122', '123', '201', '202', '203', '204', '205', '206', '207', '208', '209', '210', '211', '212', '213', '999']","3","numeric_code","","N","[101; 102; 103; 104; 105; 106; 107; 108; 109; 110; 111; 112; 113; 114; 115; 116; 117; 118; 119; 120; 121; 122; 123; 201; 202; 203; 204; 205; 206; 207; 208; 209; 210; 211; 212; 213; 999]","Não","1 Fonte da Cotação: Descrição da fonte utilizada para a busca do preço parâmetro informado em VL_PAR (indicação da bolsa de mercadorias e futuros utilizada, dentre as listadas no Anexo II da Instrução Normativa RFB nº 1.312/2012, ou da instituição de pesquisa setorial, dentre as listadas no Anexo III da referida Instrução Normativa). 01 ChicagoBoard of Trade (CBOT) - Chicago - EUA; 102 Chicago Mercantile Exchange (CME) - Chicago - EUA; 103 New York Mercantile Exchange (NYMEX) - Nova York - EUA; 104 Commodity Exchange (COMEX) - Nova York - EUA; 105 Intercontinental Exchange (ICE US) - Atlanta - EUA; 106 Bolsa de Mercadorias & Futuros (BM&F) - São Paulo - Brasil; 107 Life NYSE Euronext (LIFFE) - Londres - Reino Unido; 108 London Metal Exchange (LME) - Londres - Reino Unido; 109 Intercontinental Exchange (ICE Europe) - Londres - Reino Unido; 110 Tokio Commodity Exchange (TOCOM) - Tóquio - Japão; 111 Tokio Grain Exchange (TGE) - Tóquio - Japão; 112 Singapore Commodity Exchange (SICOM) - Cidade de Cingapura - Cingapura; 113 Hong Kong Commodity Exchange (HKE) - Hong Kong – China; 114 Multi Commodity Exchange (MCX) - Bombain - Índia; 115 National Commodity & Derivatives Exchange Limited (NCDEX) - Bombain - Índia; 116 Agricultural Futures Exchange of Thailand (AFET) - Bangkok - Tailândia; 117 Australian Securities Exchange (ASX) - Sidney - Austrália; 118 JSE Safex APD (SAFEX) – Johannesburg - África do Sul; 119 Korea Exchange (KRX) - Busan - Coréia do Sul; 120 China Beijing International Mining Exchange, (CBMX); 121 GlobalORE; 122 London Bullion Market Association (LBMA); 123 Beijing Iron Ore Trading Center Corporation (COREX). (Incluído pela IN RFB nº 1.870/2019) 201 PLATTS; 202 ARGUS; 203 CMA; 204 ESALQ;"
