"Register","Page","Nº","Campo","Descrição","Tipo","Tamanho","Decimal","Valores Válidos","Obrigatório"
"W200","413","21","NUM_EMP","Número de Empregados: Deve ser informado o número total de empregados, trabalhadores e demais colaboradores de todas as entidades integrantes do grupo multinacional residentes para fins tributários na jurisdição indicada. O número de empregados deve ser totalizado ao final do ano, e reportado com base na média registrada para o ano ou outro critério aplicado de maneira consistente entre as jurisdições do grupo e para todos os anos. Para fins da Declaração País- a-País, profissionais independentes contratados participantes das atividades operacionais ordinárias da entidade integrante devem ser reportados como empregados. Arredondamentos ou aproximações razoáveis do número de empregados são permitidas, desde que não gerem distorções relevantes à distribuição relativa de empregados entre as diversas jurisdições tributárias onde o grupo opera. Critérios consistentes devem ser aplicados de um ano para outro entre as entidades.","N","7","-","-","Sim"
"W250","419","1","REG","Texto Fixo Contendo a Identificação do Registro (W250).","C","4","-","[W250]","Sim"
"W250","419","2","JUR_DIFERENTE","Jurisdição Tributária de Organização ou Incorporação, se diferente da jurisdição de residência para fins tributários, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas): A entidade declarante deve informar a jurisdição sob cuja legislação a entidade integrante do grupo multinacional está estabelecida, se diferente da jurisdição de residência para fins tributários.","C","2","-","-","Não"
"W250","419","3","NOME","Nome/Razão Social da Entidade Integrante: Nome legal completo da entidade, incluindo a designação doméstica da forma legal, conforme indicado em seus documentos de constituição ou similares. Caso a entidade seja um estabelecimento permanente, deverá ser reportada com referência à jurisdição onde está situada, e seu nome deve ser seguido por (P.E.), designação que significa, em inglês, “Permanent Establishment” (Estabelecimento Permanente). Além disso, deve ser indicada a entidade legal ao qual o estabelecimento permanente está relacionado. Exemplo: ABC P.E. (XYZ Ltda – China)","C","-","-","-","Sim"
"W250","420","4","TIN","Tax Identification Number (TIN): Número de identificação fiscal utilizado pela administração tributária da jurisdição de residência para fins tributários da entidade integrante reportada. Caso a entidade integrante reportada possua esse número de identificação, a informação é de fornecimento obrigatório. Para entidades residentes no Brasil, deve ser informado o CNPJ. Observação: Caso não exista o número, deve ser incluída a expressão ""NOTIN"".","C","-","-","-","Sim"
"W250","420","5","JURISDICAO_TIN","Jurisdição de Emissão do TIN, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","2","-","-","Não"
"W250","420","6","NI","Número de Identificação (NI): O campo deve ser preenchido em caso de existência de outro número de identificação da entidade, como um número de registro ou um número de identificação global da entidade (“Global Entity Identification Number” – EIN).","C","-","-","-","Não"
"W250","420","7","JURISDICAO_NI","Jurisdição de Emissão do NI, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). Observação: Caso a jurisdição de emissão do NI não seja conhecida, o campo deve ser deixado em branco.","C","2","-","-","Não"
"W250","420","8","TIPO_NI","Tipo do NI: Deve ser descrito, em texto livre, o tipo do número de identificação (NI) informado no W250.NI. Exemplo: número de identificação global da entidade (“Global Entity Identification Number” – EIN).","C","-","-","-","Não"
"W250","420","9","TIP_END","O Tipo do Endereço: A entidade declarante deve indicar, dentre as opções disponíveis de preenchimento do campo, o tipo do endereço da entidade integrante que está sendo reportada, o qual deverá ser descrito no campo seguinte. ECD302 - Residencial OECD303 - Comercial","C","7","-","[OECD301; OECD302; OECD303; OECD304; OECD305]","Sim"
"W250","420","10","ENDEREÇO","Deve ser fornecido, em texto livre, o endereço completo de residência permanente da entidade integrante reportada.","C","150","-","-","Sim"
"W250","420","11","NUM_TEL","Número de telefone completo da entidade integrante reportada.","C","15","-","-","Não"
"W250","420","12","EMAIL","Endereço de e-mail para contato com a entidade integrante reportada.","C","115","-","-","Não"
"W250","420","13","ATIV_1","Pesquisa e Desenvolvimento: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","421","14","ATIV_2","Gestão de Propriedade Intelectual: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","421","15","ATIV_3","Compras: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","421","16","ATIV_4","Manufatura ou Produção: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","421","17","ATIV_5","Vendas, Marketing ou Distribuição: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","421","18","ATIV_6","Serviços Administrativos, de Gestão ou de Suporte: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","421","19","ATIV_7","Prestação de Serviços a Partes Não Relacionadas: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","421","20","ATIV_8","Departamento Financeiro do Grupo: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","421","21","ATIV_9","Serviços Financeiros Regulamentados: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","421","22","ATIV_10","Seguro: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","421","23","ATIV_11","Gestão de Ações e Outros Instrumentos de Capital: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","421","24","ATIV_12","Inativa: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","422","25","ATIV_13","Outros: S - Sim N - Não","C","1","-","[S; N]","Sim"
"W250","422","26","DESC_OUTROS","C Descrição da Atividade Econômica Desempenhada, no caso de W250.ATIV_13 (Outros) igual a ""Sim"": Campo em texto livre para que a entidade declarante descreva as atividades econômicas desempenhadas pela entidade integrante reportada que não estejam especificadas dentre as opções disponíveis nos campos anteriores. onforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol.","C","255","-","-","Não"
"W250","422","27","OBSERVAÇÃO","C Outras Informações: Campo de utilização opcional, para o fornecimento de informações adicionais sobre a entidade reportada. onforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol.","C","1000","-","-","Não"
"W300","425","1","REG","Texto Fixo Contendo a Identificação do Registro (W300).","C","4","-","[W300]","Sim"
"W300","425","2","JURISDICAO","Indicação da jurisdição tributária a que se referem as observações adicionais. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"W300","425","3","IND_REC_NAO_REL","O campo ""Receitas Provenientes de Partes Não Relacionadas"" (W200.VL_REC_NAO_REL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","425","4","IND_REC_REL","O campo ""Receitas Provenientes de Partes Relacionadas"" (W200.VL_REC_REL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","426","5","IND_REC_TOTAL","O campo ""Receita Total"" (W200.VL_REC_TOTAL) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","426","6","IND_LUC_PREJ_ANTES_IR","O campo ""Lucro ou Prejuízo antes do IR"" (W200.VL_LUC_PREJ_ANTES_IR) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","426","7","IND_IR_PAGO","O campo ""Imposto de Renda Pago"" (W200.VL_IR_PAGO) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","426","8","IND_IR_DEVIDO","O campo ""Imposto de Renda Devido"" (W200.VL_IR_DEVIDO) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","426","9","IND_CAP_SOC","O campo ""Capital Social"" (W200.VL_CAP_SOC) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","426","10","IND_LUC_ACUM","O campo ""Lucros Acumulados"" (W200.VL_LUC_ACUM) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","426","11","IND_ATIV_TANG","O campo ""Ativos Tangíveis"" (W200.VL_ATIV_TANG) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","426","12","IND_NUM_EMP","O campo ""Número de Empregados"" (W200.NUM_EMP) é tratado nestas observações adicionais? S - Sim N - Não","C","1","-","[S; N]","Não"
"W300","426","13","OBSERVAÇÃO","Observações.","C","4000","-","-","Sim"
"W300","426","14","FIM_OBSERVACAO","Indicador de fim das observações. Texto fixo contendo “W300FIM”.","C","7","-","[W300FIM]","sim"
"W990","428","1","REG","Texto fixo contendo a identificação do registro (W990).","C","4","-","[W990]","Sim"
"W990","428","2","QTD_LIN","Quantidade total de registros do Bloco W.","N","-","-","-","Sim"
"X001","429","1","REG","Texto fixo contendo a identificação do registro (X001).","C","4","-","[X001]","Sim"
"X001","429","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"X280","430","1","REG","Texto fixo contendo a identificação do registro (X280).","C","4","-","[X280]","Sim"
"X280","431","2","IND_ATIV","Benefício fiscal: 00 – Não preenchido 01 – Isenção 02 – Redução de 100% 03 – Redução de 75% 04 – Redução de 70% 05 – Redução de 50% 06 – Redução de 33,33% 07 – Redução de 25% 08 – Redução de 12,5% 09 – Redução por Reinvestimento Selecionar no campo Benefício Fiscal o tipo de benefício (isenção ou redução do IRPJ) em relação a cada projeto aprovado no órgão competente, conforme lista disponível na Caixa de Combinação. E, para cada projeto aprovado selecionar no campo Projeto se o mesmo corresponde a ""Novo Empreendimento"", ""Modernização"", ""Ampliação"", ""Diversificação"", ""Manutenção de Empreendimento"", ""Prouni"", “Padis” ou “Outros”. I) Isenção: Este tipo de benefício deve ser selecionado pela pessoa jurídica: a) que tenha instalado, ampliado, modernizado ou diversificado empreendimento industrial ou agrícola, nas áreas de atuação da Sudam e da Sudene, até 31 de dezembro de 1997, nos termos da MP nº 1.740-32, de 1999, convalidada pela Lei nº 9.808, de 1999, art. 13; b) que tenham empreendimento industrial ou agrícola decorrente de projeto aprovado ou protocolizado até 14 de novembro de 1997 nas áreas de atuação da Sudam e da Sudene.","C","2","-","[00; 01; 02; 03; 04; 05; 06; 07; 08; 09]","Sim"
"X280","436","3","IND_CONCEDENTE","A Orgão Concessor da Isenção/Redução: M: Sudam – Superintendência de Desenvolvimento da Amanzônia NE: Sudene – Superintendência de Desenvolvimento do Nordeste Ou: Outros","C","2","-","[AM; NE; OU]","Sim"
"X280","437","4","IND_PROJ","Projeto: 00 – Não preenchido 01 – Novo Empreendimento 02 – Modernização 03 – Ampliação 04 – Diversificação 05 – Manutenção do Empreendimento 06 – Prouni 07 - Padis 08 – Eventos Fifa 09 – Serviços da Fifa (SPE) 10 – Eventos CIO 11 – Serviços do CIO (SPE) 99 – Outros","C","2","-","[00; 01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 11; 99]","Sim"
"X280","437","5","ATO_CONC","Ato Concessório - Natureza e Número: Informar neste campo o número do ato concessório do benefício fiscal. Atenção: No caso de projeto nas áreas de atuação da Sudam e da Sudene, informar neste campo o número do ato da unidade da RFB editado para reconhecimento do direito ao benefício fiscal. Observação: Caso o benefício fiscal não possua ato concessório, informar neste campo a palavra “Outros”.","C","30","-","-","Sim"
"X280","437","6","VIG_INI","Prazo de Vigência – Início Informar a data de início de fruição do benefício conforme consignada no Ato Concessório.","D","8","-","-","Sim"
"X280","437","7","VIG_FIM","Prazo de Vigência – Fim Informar a data de encerramento do prazo de fruição do benefício conforme consignada no Ato Concessório.","D","8","-","-","Sim"
"X280","437","8","CNPJ_INCENTIVO","CNPJ do Estabelecimento com Isenção/Redução/Redução por Reinvestimento Informar o CNPJ completo do estabelecimento.","N","14","-","-","Sim"
"X280","437","9","NCM_INCENTIVO","Código NCN do Produto Sujeito à Isenção/Redução/Redução por Reinvestimento.","N","8","-","-","Não"
"X280","437","10","REC_LIQ_INCENTIVO","Valor da Receita Líquida Relativa à Isenção/Redução/Redução por Reinvestimento.","N","19","2","-","Sim"
"X280","438","11","VL_INCENTIVO","Valor da Isenção/Redução/Redução por Reinvestimento.","N","19","2","-","Não"
"X291","442","1","REG","Texto Fixo Contendo a Identificação do Registro (X291).","C","4","-","[X291]","Sim"
"X291","442","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","6","-","-","Sim"
"X291","442","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"X291","442","4","VALOR","Valor","NS","19","2","-","Não"
"X292","444","1","REG","Texto Fixo Contendo a Identificação do Registro (X292).","C","4","-","[X292]","Sim"
"X292","444","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","6","-","-","Sim"
"X292","444","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"X292","444","4","VALOR","Valor","NS","19","2","-","Não"
"X300","448","1","REG","Texto Fixo Contendo a Identificação do Registro (X300).","C","4","-","[X300]","Sim"
"X300","448","2","NUM_ORDEM","Número de Ordem das Operações","C","-","-","-","Sim"
"X300","448","3","TIP_EXP","Tipo das Exportações: 01 - Bens 02 - Serviços 03 - Direitos 04 - Operações Financeiras 05 - Não Especificadas","N","2","-","[01; 02; 03; 04; 05]","Sim"
"X300","449","4","DESC_EXP","Descrição das Exportações: Agrupar os bens, serviços ou direitos de mesma natureza, descrevendo cada grupo de modo a permitir a sua perfeita identificação e informando elementos como marca, tipo, modelo, espécie, etc. Atenção: no caso de bens considerados commodities, sujeitos à aplicação do método PECEX, deverá ser efetuado um Registro X300 para cada transação realizada, mesmo quando houver mais de uma transação envolvendo o mesmo bem. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","C","-","-","-","Não"
"X300","449","5","TOT_OPER","Total das Operações: EXPORTAÇÕES – Bens, Serviços ou Direito Informar, em reais, para cada operação incluída o valor correspondente ao total de transações da mesma natureza realizadas durante o ano-calendário. São consideradas transações de mesma natureza aquelas cujos bens, serviços ou direitos negociados apresentem as mesmas especificações no campo ""Descrição"". Atenção: no caso de bens considerados commodities, sujeitos à aplicação do método PECEX, deve ser informado o valor de cada transação realizada, mesmo quando houver mais de uma transação envolvendo o mesmo bem. EXPORTAÇÕES – Não Especificadas Informar neste campo o somatório das operações não informadas nos campos referentes às maiores operações ou, se for o caso, a soma do valor excedente a pelo menos 80% do total das exportações, especificadas em X300.TIP_EXP como “01”, “02”, “03” ou “04”, efetuadas no ano-calendário. Obrigatório quando TIP_EXP = Bens, Serviços, Direitos ou Não Especificadas.","N","19","2","-","Não"
"X300","449","6","COD_NCM","Código NCM constante do respectivo registro de exportação, quando o tipo de operação for ""Bens"". Obrigatório somente quando TIP_EXP = Bens","N","8","-","-","Não"
"X300","449","7","QTDE","Quantidade: Informar neste campo a quantidade total dos bens da mesma natureza exportados (no caso de transações envolvendo commodities, o total de bens exportados em cada transação realizada). Obrigatório somente quando TIP_EXP = Bens","N","23","6","-","Não"
"X300","449","8","UNI_MED","Unidade de Medida: Obrigatório somente quando TIP_EXP = Bens Conforme tabela de unidades de medida do Sped. A pessoa jurídica deve selecionar dentre as opções aquela que corresponde à unidade de medida comercial dos bens exportados, tais como: dúzia, grama, litro, metro etc.","C","2","-","[01 até 74]","Não"
"X300","450","9","IND_OPER","Indicador de Operação Sujeita a Arbitramento S - Sim N - Não Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos O campo deve ser assinalado caso o preço médio de venda do bem, serviço ou direito das exportações efetuadas durante o respectivo período de apuração da base de cálculo do imposto de renda seja inferior a noventa por cento do preço médio praticado na venda dos bens, serviços ou direitos, idênticos ou similares, no mercado brasileiro, durante o mesmo período, em condições de pagamento semelhantes (art. 20 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012). Atenção: Caso a pessoa jurídica não efetue operações de venda no mercado interno, a determinação dos preços médios é efetuada com dados de outras empresas que pratiquem a venda de bens, serviços ou direitos, idênticos ou similares, no mercado brasileiro (§ 2º, art. 20 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012).","C","1","-","[S; N]","Não"
"X300","450","10","TIP_MET","A pessoa jurídica deve assinalar o método utilizado na determinação do ""Preço Parâmetro"": PVEX - Método do Preço de Venda nas Exportações (inciso I do § 3º do art. 19 da Lei nº 9.430, de 1996); PVA - Método do Preço de Venda por Atacado no País de Destino, Diminuído do Lucro (inciso II do § 3º do art. 19 da Lei nº 9.430, de 1996); PVV - Método do Preço de Venda a Varejo no País de Destino, Diminuído do Lucro (inciso III do § 3º do art. 19 da Lei nº 9.430, de 1996); CAP - Método do Custo de Aquisição ou de Produção mais Tributos e Lucro (inciso IV do § 3º da Lei nº 9.430, de 1996). PECEX - Preço sob Cotação na Exportação (Art. 19-A da Lei nº 9.430, de 1996, e art. 34 da IN RFB nº 1.312, de 28 de dezembro de 2012).","C","5","-","[PVEX; PVA; PVV; CAP; PECEx]","Não"
"X300","451","11","OPER_PAR","Operações Parâmetro: Informar que tipo de operações foram selecionadas para a apuração do preço parâmetro, dentre as seguintes opções (art. 30 da Instrução Normativa RFB nº 1.312/2012): A – Operações realizadas entre a própria pessoa jurídica e outros clientes não vinculados. B – Operações realizadas entre outro exportador nacional e clientes não vinculados.","C","1","-","[A; B]","Não"
"X300","451","12","DESC_BENS_PAR","Descrição dos bens, serviços ou direitos idênticos ou similares selecionados para o cálculo do preço parâmetro nas operações de exportação utilizadas e informadas no campo X300.OPER_PAR.","C","-","-","-","Não"
"X300","451","13","ID_PARTE_PAR","Identificação das partes envolvidas nas operações de exportação utilizadas e informadas no campo X300.OPER_PAR (informar nome, razão social e número de identificação).","C","-","-","-","Não"
"X300","451","14","TIP_PAR","Tipo dos Itens para o Cálculo do Preço Parâmetro: Informar o tipo do bem, serviço ou direito utilizado para fins de apuração do preço parâmetro, dentre as seguintes opções: I – Idêntico S – Similar","C","1","-","[I; S]","Não"
"X300","451","15","DAT_UTIL","T A Data Utilizada no Cálculo do Preço Parâmetro: Data da cotação utilizada para o cálculo do preço parâmetro, podendo ser a data da transação (conforme dispõe o § 2º-A, art 34, da Instrução Normativa RFB nº 1312/2012). Escolher entre as seguintes opções: – Data da Transação O - Data da Transação (art. 34, §17) E – Data do Embarque Caso escolhida a opção ""T - Data da Transação"", deverá ser informado no campo 18 ""X300.DAT_TRANS"" a data em que o preço foi negociado, conforme art. 34, §16 da Instrução Normativa RFB 1.312/2012. opção ""O - Data da Transação (art. 34, §17) deve ser escolhida caso o contribuinte utilize cotações ou índices relativos a uma média de dias, conforme dispõe o art. 34, §17 da Instrução Normativa RFB 1.312/2012.","C","1","-","[T; O; E]","Não"
"X300","452","16","CRIT_PAR","Critérios para Determinação do Preço Parâmetro: Descrever a metodologia e os critérios utilizados para fixação do preço, relatando, inclusive, a existência de diferenças entre a data em que a operação foi contratada e aquela em que o preço foi estabelecido. Na hipótese em que o preço seja fixado com base em cotações ou índices relativos a uma média de dias, descrever o critério utilizado.","C","-","-","-","Não"
"X300","452","17","DAT_TRANS","Data da Transação: Informar a data em que o preço foi negociado (conforme art. 34, §16 da Instrução Normativa RFB 1.312/2012).","N","8","-","-","Não"
"X300","452","18","DAT_EMB","Data do Embarque: Informar a data do embarque da commodity negociada.","N","8","-","-","Não"
"X300","452","19","ID_FONT_COT","1 Fonte da Cotação: Identificação da fonte da cotação utilizada para a o cálculo do preço parâmetro informado em X300.VL_PAR (indicação da bolsa de mercadorias e futuros utilizada, dentre as listadas no Anexo II da Instrução Normativa RFB nº 1.312/2012; ou da instituição de pesquisa setorial, dentre as listadas no Anexo III da referida Instrução Normativa; ou da utilização de preços definidos por agências ou órgãos reguladores, conforme art. 36, inciso II da Instrução Normativa RFB nº 1.312/2012). 01 ChicagoBoard of Trade (CBOT) - Chicago - EUA; 102 Chicago Mercantile Exchange (CME) - Chicago - EUA; 103 New York Mercantile Exchange (NYMEX) - Nova York - EUA; 104 Commodity Exchange (COMEX) - Nova York - EUA; 105 Intercontinental Exchange (ICE US) - Atlanta - EUA; 106 Bolsa de Mercadorias & Futuros (BM&F) - São Paulo - Brasil; 107 Life NYSE Euronext (LIFFE) - Londres - Reino Unido; 108 London Metal Exchange (LME) - Londres - Reino Unido; 109 Intercontinental Exchange (ICE Europe) - Londres - Reino Unido; 110 Tokio Commodity Exchange (TOCOM) - Tóquio - Japão; 111 Tokio Grain Exchange (TGE) - Tóquio - Japão; 112 Singapore Commodity Exchange (SICOM) - Cidade de Cingapura - Cingapura; 113 Hong Kong Commodity Exchange (HKE) - Hong Kong – China; 114 Multi Commodity Exchange (MCX) - Bombain - Índia; 115 National Commodity & Derivatives Exchange Limited (NCDEX) - Bombain - Índia; 116 Agricultural Futures Exchange of Thailand (AFET) - Bangkok - Tailândia; 117 Australian Securities Exchange (ASX) - Sidney - Austrália; 118 JSE Safex APD (SAFEX) – Johannesburg - África do Sul; 119 Korea Exchange (KRX) - Busan - Coréia do Sul; 120 China Beijing International Mining Exchange, (CBMX);","N","3","-","[101; 102; 103; 104; 105; 106; 107; 108; 109; 110; 111; 112; 113; 114; 115; 116; 117; 118; 119; 120; 121; 122; 123; 201; 202; 203; 204; 205; 206; 207; 208; 209; 210; 211; 212; 213]","Não"
"X300","453","20","A J_PAR","Ajustes ao Preço Parâmetro: Informar se foram realizados ajustes ao preço parâmetro, conforme disposto nos arts. 22 a 25 e no art. 34, §§7º e 10 da Instrução Normativa RFB nº 1.312/2012, a depender do método aplicado. S = Sim N = Não","C","1","-","-","Não"
"X300","453","21","VL_PAR","Preço Parâmetro: A pessoa jurídica deve informar neste campo o preço parâmetro médio ponderado de vendas nas exportações dos bens, serviços ou direitos, apurado no ano- calendário conforme os métodos estabelecidos nos arts. 30 a 34 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012. Atenção: nos casos de utilização do método PECEX, o valor a ser informado é o preço parâmetro apurado para cada transação realizada. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos","N","19","2","-","Não"
"X300","453","22","VL_PRAT","Preço Praticado: A pessoa jurídica deve informar neste campo o preço praticado médio ponderado de venda nas exportações dos bens, serviços ou direitos, praticado no ano- calendário. Atenção: nos casos de utilização do método PECEX, o valor a ser informado é o preço praticado em cada transação realizada. Obrigatório somente quando TIP_EXP = Bens, Serviços ou Direitos.","N","19","2","-","Não"
"X300","454","23","QTDE_AJ","O Quantidade Ajustada no Período de Apuração: Informar neste campo a quantidade de itens da mesma natureza exportados para pessoas vinculadas que resultaram em ajustes de preços de transferência adicionados à base de cálculo do IRPJ e da CSLL no período de apuração. Ou seja, a quantidade de bens ou insumos para os quais se verificou a necessidade de ajuste de preços de transferência após a aplicação de um dos métodos previstos na legislação para o cálculo do preço parâmetro e sua comparação com o preço praticado. brigatório somente quando TIP_EXP = Bens","N","19","6","-","Não"
"X300","454","24","VL_AJ","E E O E Valor do Ajuste a Ser Adicionado: Valor do ajuste, determinado conforme os métodos da IN RFB nº 1.312/2012, a ser adicionado à base de cálculo do IRPJ e da CSLL. XPORTAÇÕES – Bens, Serviços ou Direitos A pessoa jurídica deverá indicar o valor do ajuste, determinado em conformidade com os arts. 26 a 29 da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012. A parcela das receitas de exportações provenientes de pessoas vinculadas, calculada com base nos métodos dispostos da IN 1.312/12, que exceder os valores já apropriados na escrituração da empresa deve ser adicionada ao lucro líquido, para determinação do lucro real e da base de cálculo da contribuição social sobre o lucro líquido, bem como ser computada na determinação do lucro presumido ou arbitrado. XPORTAÇÕES – Financeiras A pessoa jurídica deve indicar o valor do ajuste, determinado em conformidade com o art. 38- A da Instrução Normativa RFB nº 1.312, de 28 de dezembro de 2012. s ajustes devem ser oferecidos à tributação de acordo com o regime fiscal a que se submete cada pessoa jurídica. XPORTAÇÕES – Não Especificadas A pessoa jurídica deve indicar o somatório dos ajustes efetuados, referente ao total das transações consolidadas no campo ""Total da Operação"", agrupadas e informadas como “Não Especificadas” no campo ”Tipo das Exportações"" .","N","19","2","-","Não"
"X300","454","25","VALOR_COT","V alor da Cotação: Valor médio diário da cotação do bem ou direito exportado (art. 34 da Instrução Normativa RFB nº 1.312/2012) utilizada no cálculo do preço parâmetro, sem a inclusão de eventuais ajustes efetuados, em reais, e na mesma unidade de medida utilizada no preço praticado.","N","19","2","-","N"
"X300","455","26","NUM_DEC_EXP","Número da Declaração Única de Exportação (DUE).","C","50","-","-","N"
"X300","455","27","DAT_ENT_PREV","Data da Entrega Prevista.","N","8","-","-","N"
"X300","455","28","VL_JUR","Juros: Informar em reais o valor total dos juros auferidos em operações financeiras durante o ano- calendário. Esse valor total deve ser consolidado consoante os códigos de natureza-fato de operação constantes da Consolidação das Normas Cambiais (CNC), editada pelo Banco Central do Brasil. Atenção: A pessoa jurídica financeira e seguradora deve informar neste campo o montante total dos juros auferidos em operações financeiras com pessoas vinculadas, inclusive por intermédio de interposta pessoa ou de pessoas residentes ou domiciliadas em países com tributação favorecida ou cuja legislação interna oponha sigilo, ou, a partir de 1º de janeiro de 2009, que gozem, nos termos da legislação, de regime fiscal privilegiado. Obrigatório apenas para TIP_EXP=Operações Financeiras.","N","7","2","-","Não"
"X300","455","29","VL_JUR_MIN","Taxa de Juros Mínima: Informar neste campo a menor taxa praticada em operação financeira, realizada no ano-calendário. Obrigatório apenas para TIP_EXP=Operações Financeiras","N","7","4","-","Não"
"X300","455","30","VL_JUR_MAX","Taxa de Juros Máxima: Informar neste campo a maior taxa praticada em operação financeira, realizada no ano-calendário. Obrigatório apenas para TIP_EXP=Operações Financeiras","N","19","4","-","Não"
"X300","455","31","COD_CNC","Código CNC, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). A pessoa jurídica deve informar, dentre os códigos de natureza-fato transcritos da rubrica Rendas de Capitais do Capítulo 1, Título 14 ou Capítulo 2, Título 22 da Consolidação das Normas Cambiais (CNC), aquele sob o qual se classificariam os juros auferidos para fins da legislação cambial - na hipótese de ingresso no País. Atenção: No caso de recursos não ingressados no País, o enquadramento se faz, consoante apuração contábil, como se ingressados fossem. Tendo ocorrido a efetiva entrada, esses valores são de igual modo classificados, independentemente do instrumento de formalização cambial utilizado no Banco Central do Brasil: contrato de câmbio (moeda estrangeira) e/ou transferência internacional em moeda nacional.","N","5","-","-","Não"
"X300","455","32","TIP_MOEDA","Moeda , conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","3","-","-","Não"
"X305","463","1","REG","Texto Fixo Contendo a Identificação do Registro (X305).","C","4","-","[X305]","Sim"
